Feature Envy,CommentAddingFilter.fireHeaderComment,310,1
Feature Envy,OrganisationTreeMaster.insertNodeLinkIds,312,1
Feature Envy,NodePath.createChildNodePath,319,1
Feature Envy,ContentManagerImplDeleteNodeTest.testDeleteNodeNotAllowed,323,1
Feature Envy,ContentManagerImplDeleteNodeTest.testDeleteNodeNotFound,324,1
Feature Envy,ContentManagerImpl.deepCopyNode,327,1
Feature Envy,ContentManagerImpl.moveNode,329,1
Feature Envy,ContentManagerImpl.createRevision,333,1
Feature Envy,ContentManagerImpl.visitDependencyTreeNode,337,1
Feature Envy,ContentManagerImpl.getHistoryNodes,338,1
Feature Envy,ContentManagerImplCheckoutTest.testCheckoutNodeNotAllowed,344,1
Feature Envy,ProcessorControllerTest.testJobNotFound,346,1
Feature Envy,BinaryTimeToThinkSourceReaderStrategy.startContainerElement,350,1
Feature Envy,MetadataCache.storeFullNodeMetadata,355,1
Feature Envy,WorkshopSourceWriterStrategy.fireActivity,358,1
Feature Envy,ProcessorResultWriterStrategy.fireLocalResourceResult,359,1
Feature Envy,ProcessorResultWriterStrategy.fireClientValidationException,361,1
Feature Envy,MCQValidatorTest.testGoodValidation,362,1
Feature Envy,ContentEditorImpl.doSaveEditableResources,364,1
Feature Envy,ContentEditorImpl.saveEditingState,365,1
Feature Envy,MetadataUtilities.createNewEntryTemplate,385,1
Feature Envy,MetadataUtilities.createCopyTemplate,386,1
Feature Envy,MetadataUtilities.mergeEditableProperties,387,1
Feature Envy,MetadataUtilities.applyRevision,388,1
Feature Envy,XHTMLUnescapingFilter.doUnescapeStartElement,390,1
Feature Envy,NumberingGroupPattern.fromString,391,1
Feature Envy,ContentPageEditingStrategy.serializeResourceObject,395,1
Feature Envy,LearningOutcomesValidationStrategy.LearningOutcomesValidationStrategy,396,1
Feature Envy,CheckpointSourceWriterStrategy.fireDocumentEvents,397,1
Feature Envy,WorkshopValidatorTest.testGoodValidation,399,1
Feature Envy,ConfigurationResourceHelperTest.testDefault,400,1
Feature Envy,OrganisationTreeSource.insertNodeLinkIds,401,1
Feature Envy,ContentPageValidatorTest.testGoodValidation,406,1
Feature Envy,ContentPageValidatorTest.testGoodValidationTwoDK,407,1
Feature Envy,DatabaseMetadataSearcherTest.setUp,411,1
Feature Envy,IndexLinkMapperFilterCallback.mapUri,413,1
Feature Envy,CheckpointSourceReaderStrategy.clearResultObject,415,1
Feature Envy,CheckpointSourceReaderStrategy.textElement,416,1
Feature Envy,LearningOutcomesEditingStrategy.doTextSearchAndReplaceOnSourceResource,417,1
Feature Envy,CourseImporter.main,418,1
Feature Envy,AbstractNodeDependencyDAOTest.testDeleteForSource,421,1
Feature Envy,AbstractNodeDependencyDAOTest.testDeleteForTarget,422,1
Feature Envy,AbstractContentManagerImplCommitTest.testBadVersionNumber,423,1
Feature Envy,AbstractContentManagerImplCommitTest.testCNotAllowedToWriteToTarget,424,1
Feature Envy,ImageSavingCallback.imageSavingSucceeded,427,1
Feature Envy,ImageSavingCallback.imageSavingFailed,428,1
Feature Envy,ConfigurationResourceHelper.getDefaultProperty,429,1
Feature Envy,SimpleCourseBasedAccessManager.setupPermissionsMap,432,1
Feature Envy,UserWriterStrategy.fireDocumentEvents,435,1
Feature Envy,ContentManagerImplAbandonEditsTest.testAbandonGood,442,1
Feature Envy,ResourcePath.buildStringRepresentation,447,1
Feature Envy,AbstractXMLPipelineSerializerTemplate.configureSerializer,450,1
Feature Envy,TreePosition.nextPositionTowards,452,1
Feature Envy,NumberingGroupPatternTestSuite.suite,453,1
Feature Envy,BinaryTimeToThinkValidationStrategy.BinaryTimeToThinkValidationStrategy,455,1
Feature Envy,AardvarkXHTMLLinkMappingFilterMatcher.matchAttributeContent,456,1
Feature Envy,MetadataIndexTest.checkConsistency,457,1
