Dependency metrics,Qua, 13 dez 2017 11:40:14 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"net.sourceforge.atunes.kernel.controllers.navigation.RefreshUtils",240,1,286,2,247
"net.sourceforge.atunes.kernel.controllers.navigation.TagViewRefresher",240,4,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationMenusActionListener",240,36,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationTabbedPaneChangeListener",240,6,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationTableControlsActionListener",240,8,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationTableMouseListener",240,10,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationTreeControlsActionListener",240,8,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationTreeMouseListener",240,16,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationTreeSelectionListener",240,7,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.listeners.NavigationTreeToolTipListener",240,9,286,1,247
"net.sourceforge.atunes.kernel.controllers.playList.PlayListController",240,29,286,14,247
"net.sourceforge.atunes.kernel.controllers.playList.PlayListListener",240,12,286,1,247
"net.sourceforge.atunes.kernel.controllers.playListControls.PlayListControlsController",240,3,286,5,247
"net.sourceforge.atunes.kernel.controllers.playListControls.PlayListControlsListener",240,5,286,1,247
"net.sourceforge.atunes.kernel.controllers.playListFilter.PlayListFilterController",240,7,286,3,247
"net.sourceforge.atunes.kernel.controllers.playerControls.PlayerControlsController",240,13,286,7,247
"net.sourceforge.atunes.kernel.controllers.playerControls.PlayerControlsListener",240,7,286,1,247
"net.sourceforge.atunes.kernel.controllers.stats.StatsDialogController",240,8,286,4,247
"net.sourceforge.atunes.kernel.controllers.toolbar.ToolBarController",240,6,286,2,247
"net.sourceforge.atunes.kernel.controllers.toolbar.ToolBarListener",240,7,286,1,247
"net.sourceforge.atunes.kernel.executors.BackgroundExecutor",240,21,286,10,247
"net.sourceforge.atunes.kernel.executors.ImportProcess",240,9,286,1,247
"net.sourceforge.atunes.kernel.executors.processes.ChangeTagsProcess",240,9,286,1,247
"net.sourceforge.atunes.kernel.executors.processes.ChangeTitlesProcess",240,8,286,1,247
"net.sourceforge.atunes.kernel.executors.processes.ClearTagsProcess",240,7,286,1,247
"net.sourceforge.atunes.kernel.executors.processes.ExportFilesProcess",240,10,286,5,247
"net.sourceforge.atunes.kernel.executors.processes.GetCoversFromAmazonProcess",240,8,286,1,247
"net.sourceforge.atunes.kernel.executors.processes.SetAlbumNamesProcess",240,7,286,1,247
"net.sourceforge.atunes.kernel.executors.processes.SetGenresProcess",240,8,286,1,247
"net.sourceforge.atunes.kernel.executors.processes.SetTrackNumberProcess",240,7,286,1,247
"net.sourceforge.atunes.kernel.handlers.ApplicationDataHandler",240,30,286,7,247
"net.sourceforge.atunes.kernel.handlers.AudioScrobblerServiceHandler",240,30,286,8,247
"net.sourceforge.atunes.kernel.handlers.DesktopHandler",240,3,286,5,247
"net.sourceforge.atunes.kernel.handlers.DeviceHandler",240,32,286,12,247
"net.sourceforge.atunes.kernel.handlers.FavoritesHandler",240,14,286,13,247
"net.sourceforge.atunes.kernel.handlers.MultipleInstancesHandler",240,6,286,2,247
"net.sourceforge.atunes.kernel.handlers.MultipleInstancesHandler.SocketListener",240,5,286,1,247
"net.sourceforge.atunes.kernel.handlers.MultipleInstancesHandler.SongsQueue",240,2,286,2,247
"net.sourceforge.atunes.kernel.handlers.PlayListHandler",240,33,286,21,247
"net.sourceforge.atunes.kernel.handlers.PlayerHandler",240,11,286,24,247
"net.sourceforge.atunes.kernel.handlers.PodcastFeedHandler",240,8,286,7,247
"net.sourceforge.atunes.kernel.handlers.RadioHandler",240,7,286,6,247
"net.sourceforge.atunes.kernel.handlers.RepositoryHandler",240,35,286,30,247
"net.sourceforge.atunes.kernel.handlers.RepositoryHandler.SortType",0,0,0,4,249
"net.sourceforge.atunes.kernel.handlers.RipperHandler",240,23,286,5,247
"net.sourceforge.atunes.kernel.handlers.SystemTrayHandler",240,16,286,6,247
"net.sourceforge.atunes.kernel.handlers.VisualHandler",240,70,286,44,247
"net.sourceforge.atunes.kernel.modules.amazon.AmazonAlbum",0,2,2,4,248
"net.sourceforge.atunes.kernel.modules.amazon.AmazonDisc",0,0,0,3,249
"net.sourceforge.atunes.kernel.modules.amazon.AmazonService",240,9,286,3,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerAlbum",240,3,286,11,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerAlbumCoverRunnable",240,4,286,1,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerAlbumsRunnable",240,6,286,1,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerArtist",0,1,1,9,249
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerCoversRunnable",240,3,286,1,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerRunnable",240,7,286,1,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerService",240,10,286,6,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerSimilarArtists",0,1,2,2,248
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerSimilarArtistsRunnable",240,5,286,1,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerTrack",0,1,1,4,248
"net.sourceforge.atunes.kernel.modules.audioscrobbler.AudioScrobblerWikiParser",240,2,286,1,247
"net.sourceforge.atunes.kernel.modules.audioscrobbler.submitter.Submitter",240,11,286,1,247
