Class,OCavg,WMC
"com.android.internal.telephony.cdma.RuimPhoneBookInterfaceManager","1,33",8
"com.android.internal.telephony.cdma.RuimRecords","3,10",62
"com.android.internal.telephony.cdma.RuimSmsInterfaceManager","1,83",22
"com.android.internal.telephony.cdma.SignalToneUtil","2,00",6
"com.android.internal.telephony.cdma.SmsMessage","3,29",102
"com.android.internal.telephony.cdma.SmsMessage.SubmitPdu",n/a,0
"com.android.internal.telephony.cdma.TtyIntent",n/a,0
"com.android.internal.telephony.cdma.sms.BearerData","4,33",277
"com.android.internal.telephony.cdma.sms.BearerData.CodingException","1,00",1
"com.android.internal.telephony.cdma.sms.BearerData.Gsm7bitCodingResult",n/a,0
"com.android.internal.telephony.cdma.sms.BearerData.TimeStamp","3,33",10
"com.android.internal.telephony.cdma.sms.CdmaSmsAddress","3,83",23
"com.android.internal.telephony.cdma.sms.CdmaSmsSubaddress",n/a,0
"com.android.internal.telephony.cdma.sms.SmsEnvelope","1,00",1
"com.android.internal.telephony.cdma.sms.UserData","3,00",6
"com.android.internal.telephony.gsm.GSMPhone","2,16",253
"com.android.internal.telephony.gsm.GSMPhone.NetworkSelectMessage",n/a,0
"com.android.internal.telephony.gsm.GsmCall","2,06",33
"com.android.internal.telephony.gsm.GsmCallTracker","3,26",140
"com.android.internal.telephony.gsm.GsmConnection","2,58",111
"com.android.internal.telephony.gsm.GsmConnection.MyHandler","2,00",4
"com.android.internal.telephony.gsm.GsmDataConnection","1,80",18
"com.android.internal.telephony.gsm.GsmDataConnectionTracker","5,59",565
"com.android.internal.telephony.gsm.GsmDataConnectionTracker.ApnChangeObserver","1,00",2
"com.android.internal.telephony.gsm.GsmDataConnectionTracker.RecoveryAction","1,00",1
"com.android.internal.telephony.gsm.GsmMmiCode","4,67",224
"com.android.internal.telephony.gsm.GsmSMSDispatcher","3,79",53
"com.android.internal.telephony.gsm.GsmSMSDispatcher.SmsCbConcatInfo","1,25",5
"com.android.internal.telephony.gsm.GsmServiceStateTracker","5,14",221
"com.android.internal.telephony.gsm.GsmSmsAddress","1,43",10
"com.android.internal.telephony.gsm.GsmSmsCbMessage","6,60",33
"com.android.internal.telephony.gsm.SIMFileHandler","2,00",12
"com.android.internal.telephony.gsm.SIMRecords","5,42",217
"com.android.internal.telephony.gsm.SIMRecords.Get_Spn_Fsm_State",n/a,0
"com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager","1,33",8
"com.android.internal.telephony.gsm.SimSmsInterfaceManager","2,36",33
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.CellBroadcastRangeManager","1,33",4
"com.android.internal.telephony.gsm.SimTlv","2,17",13
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo","1,08",13
"com.android.internal.telephony.gsm.SmsCbConstants","1,00",1
"com.android.internal.telephony.gsm.SmsCbHeader","2,14",47
"com.android.internal.telephony.gsm.SmsMessage","3,17",92
"com.android.internal.telephony.gsm.SmsMessage.PduParser","1,77",23
"com.android.internal.telephony.gsm.SmsMessage.SubmitPdu",n/a,0
"com.android.internal.telephony.gsm.SpnOverride","1,50",6
"com.android.internal.telephony.gsm.SuppServiceNotification","2,00",2
"com.android.internal.telephony.gsm.UsimDataDownloadHandler","3,38",27
"com.android.internal.telephony.gsm.UsimPhoneBookManager","3,47",52
"com.android.internal.telephony.gsm.UsimPhoneBookManager.PbrFile","3,00",9
"com.android.internal.telephony.gsm.UsimServiceTable","1,00",4
"com.android.internal.telephony.gsm.UsimServiceTable.UsimService",n/a,0
"com.android.internal.telephony.gsm.VoiceMailConstants","1,33",8
"com.android.internal.telephony.ims.IsimUiccRecords","1,71",12
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimDomainLoaded","1,50",3
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimImpiLoaded","1,50",3
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimImpuLoaded","2,50",5
