Class,OCavg,WMC
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI12ViewStrategy","3,00",3
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI12ViewStrategy.MatImageMatcher","1,00",3
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI12ViewStrategy.MaterialMungingFilter","2,00",28
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI2XViewStrategy","6,00",6
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI2XViewStrategy.QTIXHTMLAttributeFixer","8,00",8
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTI2XViewStrategy.StylesheetLinkFixerFilter","1,50",3
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoQTIViewStrategy","1,50",3
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoRespondusPackageViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoRespondusPackageViewStrategy.SingleQuestionRespondusContentPackageBuilder","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.export.NamespaceMapperFilter","1,67",15
"uk.ac.ed.ph.aardvark.processor.views.export.SingleNodeLinkFixingRenderingContext","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.serializers.AbstractXMLPipelineSerializerTemplate","1,07",16
"uk.ac.ed.ph.aardvark.processor.views.serializers.TextPipelineSerializerTemplate","1,00",4
"uk.ac.ed.ph.aardvark.processor.views.serializers.XHTML1PipelineSerializerTemplate","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.serializers.XHTML5MathJaxPipelineSerializerTemplate","1,00",3
"uk.ac.ed.ph.aardvark.processor.views.serializers.XMLExportPipelineSerializerTemplate","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.serializers.XMLExportPipelineSerializerTemplate.CommentAddingFilter","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.serializers.XMLPipelineSerializerTemplate","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.util.AardvarkXHTMLLinkMappingFilterMatcher","1,25",5
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor","1,83",11
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.PaperIndexBuildingZipFileMerger","2,50",5
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.WithinDeploymentRenderingContextAdapater","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractNodeVisitor","1,50",12
"uk.ac.ed.ph.aardvark.processor.views.util.AbstractZipBuildingNodeVisitor","2,14",15
"uk.ac.ed.ph.aardvark.processor.views.util.CSSStylesheetUrlParser","2,00",4
"uk.ac.ed.ph.aardvark.processor.views.util.FigureResourceChooser","17,00",17
"uk.ac.ed.ph.aardvark.processor.views.util.ImageMagickUtilities","4,00",4
"uk.ac.ed.ph.aardvark.processor.views.util.NodeInformationWrapperFilter","1,44",13
"uk.ac.ed.ph.aardvark.processor.views.util.PaperBundlingHelper","1,20",6
"uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder","1,71",29
"uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.ResourceURIFixerMappingFilterCallback","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.util.ResourceURIFixer","3,00",9
"uk.ac.ed.ph.aardvark.processor.views.util.TemplateHelper","1,20",6
"uk.ac.ed.ph.aardvark.processor.views.util.URIMappingFilterCallback","1,71",12
"uk.ac.ed.ph.aardvark.processor.views.util.WithinDeploymentRenderingContext","2,22",20
"uk.ac.ed.ph.aardvark.processor.views.util.WithinOrganisationTreeRenderingContext","1,71",12
"uk.ac.ed.ph.aardvark.processor.views.util.ZipFileBuilder","1,59",27
"uk.ac.ed.ph.aardvark.processor.views.util.ZipFileMerger","2,67",8
"uk.ac.ed.ph.aardvark.processor.views.webapp.JavaViewSelectorViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.webapp.NodeDebugViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.webapp.NodeWebMetadataViewStrategy","2,00",4
"uk.ac.ed.ph.aardvark.server.AardvarkEntityResolver","1,33",4
"uk.ac.ed.ph.aardvark.server.AardvarkXMLFactory","1,00",10
"uk.ac.ed.ph.aardvark.server.AuditingRemoteInvocationExecutor","1,25",5
"uk.ac.ed.ph.aardvark.server.databinding.BinaryTimeToThinkSourceReaderStrategy","1,50",9
"uk.ac.ed.ph.aardvark.server.databinding.BinaryTimeToThinkSourceWriterStrategy","1,33",4
"uk.ac.ed.ph.aardvark.server.databinding.CheckpointSourceReaderStrategy","1,60",8
