Method,ev(G),iv(G),v(G)
"com.android.internal.telephony.gsm.GsmMmiCode.isCancelable()",1,1,1
"com.android.internal.telephony.gsm.GsmMmiCode.isDeactivate()",1,2,2
"com.android.internal.telephony.gsm.GsmMmiCode.isEmptyOrNull(CharSequence)",1,2,2
"com.android.internal.telephony.gsm.GsmMmiCode.isErasure()",1,2,2
"com.android.internal.telephony.gsm.GsmMmiCode.isInterrogate()",1,2,2
"com.android.internal.telephony.gsm.GsmMmiCode.isMMI()",1,1,1
"com.android.internal.telephony.gsm.GsmMmiCode.isPendingUSSD()",1,1,1
"com.android.internal.telephony.gsm.GsmMmiCode.isPinCommand()",1,5,5
"com.android.internal.telephony.gsm.GsmMmiCode.isRegister()",1,2,2
"com.android.internal.telephony.gsm.GsmMmiCode.isServiceCodeCallBarring(String)",1,9,9
"com.android.internal.telephony.gsm.GsmMmiCode.isServiceCodeCallForwarding(String)",1,7,7
"com.android.internal.telephony.gsm.GsmMmiCode.isShortCode()",1,3,3
"com.android.internal.telephony.gsm.GsmMmiCode.isShortCode(String,GSMPhone)",4,2,4
"com.android.internal.telephony.gsm.GsmMmiCode.isShortCodeUSSD(String,GSMPhone)",6,4,6
"com.android.internal.telephony.gsm.GsmMmiCode.isTemporaryModeCLIR()",1,5,5
"com.android.internal.telephony.gsm.GsmMmiCode.isTwoDigitShortCode(Context,String)",4,5,6
"com.android.internal.telephony.gsm.GsmMmiCode.isUssdRequest()",1,1,1
"com.android.internal.telephony.gsm.GsmMmiCode.makeCFQueryResultMessage(CallForwardInfo,int)",1,7,8
"com.android.internal.telephony.gsm.GsmMmiCode.makeEmptyNull(String)",2,2,3
"com.android.internal.telephony.gsm.GsmMmiCode.newFromDialString(String,GSMPhone)",1,4,5
"com.android.internal.telephony.gsm.GsmMmiCode.newFromUssdUserInput(String,GSMPhone)",1,1,1
"com.android.internal.telephony.gsm.GsmMmiCode.newNetworkInitiatedUssd(String,boolean,GSMPhone)",1,1,2
"com.android.internal.telephony.gsm.GsmMmiCode.onGetClirComplete(AsyncResult)",4,5,13
"com.android.internal.telephony.gsm.GsmMmiCode.onQueryCfComplete(AsyncResult)",1,6,6
"com.android.internal.telephony.gsm.GsmMmiCode.onQueryComplete(AsyncResult)",1,7,7
"com.android.internal.telephony.gsm.GsmMmiCode.onSetComplete(AsyncResult)",1,15,15
"com.android.internal.telephony.gsm.GsmMmiCode.onUssdFinished(String,boolean)",1,3,4
"com.android.internal.telephony.gsm.GsmMmiCode.onUssdFinishedError()",1,2,2
"com.android.internal.telephony.gsm.GsmMmiCode.processCode()",26,43,51
"com.android.internal.telephony.gsm.GsmMmiCode.scToBarringFacility(String)",10,8,10
"com.android.internal.telephony.gsm.GsmMmiCode.scToCallForwardReason(String)",8,6,8
"com.android.internal.telephony.gsm.GsmMmiCode.sendUssd(String)",1,1,1
"com.android.internal.telephony.gsm.GsmMmiCode.serviceClassToCFString(int)",10,10,10
"com.android.internal.telephony.gsm.GsmMmiCode.siToServiceClass(String)",16,4,17
"com.android.internal.telephony.gsm.GsmMmiCode.siToTime(String)",2,3,3
"com.android.internal.telephony.gsm.GsmMmiCode.toString()",1,9,9
"com.android.internal.telephony.gsm.GsmSMSDispatcher.GsmSMSDispatcher(PhoneBase,SmsStorageMonitor,SmsUsageMonitor)",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.SmsCbConcatInfo.SmsCbConcatInfo(SmsCbHeader,SmsCbLocation)",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.SmsCbConcatInfo.equals(Object)",2,3,3
"com.android.internal.telephony.gsm.GsmSMSDispatcher.SmsCbConcatInfo.hashCode()",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.SmsCbConcatInfo.matchesLocation(String,int,int)",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.acknowledgeLastIncomingSms(boolean,int,Message)",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.calculateLength(CharSequence,boolean)",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.dispatchMessage(SmsMessageBase)",8,12,14
"com.android.internal.telephony.gsm.GsmSMSDispatcher.dispose()",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.getFormat()",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.handleBroadcastSms(AsyncResult)",5,11,16
"com.android.internal.telephony.gsm.GsmSMSDispatcher.handleMessage(Message)",2,3,6
"com.android.internal.telephony.gsm.GsmSMSDispatcher.handleStatusReport(AsyncResult)",4,5,7
"com.android.internal.telephony.gsm.GsmSMSDispatcher.resultToCause(int)",4,2,4
"com.android.internal.telephony.gsm.GsmSMSDispatcher.sendData(String,String,int,byte[],PendingIntent,PendingIntent)",1,2,2
"com.android.internal.telephony.gsm.GsmSMSDispatcher.sendNewSubmitPdu(String,String,String,SmsHeader,int,PendingIntent,PendingIntent,boolean)",1,2,2
"com.android.internal.telephony.gsm.GsmSMSDispatcher.sendSms(SmsTracker)",1,1,1
"com.android.internal.telephony.gsm.GsmSMSDispatcher.sendText(String,String,String,PendingIntent,PendingIntent)",1,2,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.GsmServiceStateTracker(GSMPhone)",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.displayNameFor(int)",1,1,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.dispose()",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.dump(FileDescriptor,PrintWriter,String[])",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.finalize()",1,2,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.findTimeZone(int,boolean,long)",3,3,5
"com.android.internal.telephony.gsm.GsmServiceStateTracker.getAutoTime()",1,1,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.getAutoTimeZone()",1,1,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.getCurrentDataConnectionState()",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.getCurrentGprsState()",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.getNitzTimeZone(int,boolean,long)",1,4,4
"com.android.internal.telephony.gsm.GsmServiceStateTracker.getPhone()",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.handleMessage(Message)",4,18,37
"com.android.internal.telephony.gsm.GsmServiceStateTracker.handlePollStateResult(int,AsyncResult)",6,26,39
"com.android.internal.telephony.gsm.GsmServiceStateTracker.hangupAndPowerOff()",1,2,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.isConcurrentVoiceAndDataAllowed()",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.isGprsConsistent(int,int)",1,1,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.isRoamingBetweenOperators(boolean,ServiceState)",1,3,7
"com.android.internal.telephony.gsm.GsmServiceStateTracker.log(String)",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.loge(String)",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.onRestrictedStateChanged(AsyncResult)",1,26,28
"com.android.internal.telephony.gsm.GsmServiceStateTracker.onSignalStrengthResult(AsyncResult)",1,5,5
"com.android.internal.telephony.gsm.GsmServiceStateTracker.pollState()",2,2,4
"com.android.internal.telephony.gsm.GsmServiceStateTracker.pollStateDone()",1,53,57
"com.android.internal.telephony.gsm.GsmServiceStateTracker.queueNextSignalStrengthPoll()",2,1,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.regCodeIsRoaming(int)",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.regCodeToServiceState(int)",5,2,5
"com.android.internal.telephony.gsm.GsmServiceStateTracker.revertToNitzTime()",2,3,5
"com.android.internal.telephony.gsm.GsmServiceStateTracker.revertToNitzTimeZone()",2,3,4
"com.android.internal.telephony.gsm.GsmServiceStateTracker.saveNitzTime(long)",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.saveNitzTimeZone(String)",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.setAndBroadcastNetworkSetTime(long)",1,2,2
"com.android.internal.telephony.gsm.GsmServiceStateTracker.setAndBroadcastNetworkSetTimeZone(String)",1,3,3
"com.android.internal.telephony.gsm.GsmServiceStateTracker.setNotification(int)",2,5,11
"com.android.internal.telephony.gsm.GsmServiceStateTracker.setPowerStateToDesired()",1,5,5
"com.android.internal.telephony.gsm.GsmServiceStateTracker.setSignalStrengthDefaultValues()",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.setTimeFromNITZString(String,long)",5,21,24
"com.android.internal.telephony.gsm.GsmServiceStateTracker.sloge(String)",1,1,1
"com.android.internal.telephony.gsm.GsmServiceStateTracker.twoDigitsAt(String,int)",2,1,3
"com.android.internal.telephony.gsm.GsmServiceStateTracker.updateSpnDisplay()",1,11,11
"com.android.internal.telephony.gsm.GsmSmsAddress.GsmSmsAddress(byte[],int,int)",2,2,4
"com.android.internal.telephony.gsm.GsmSmsAddress.getAddressString()",1,1,1
"com.android.internal.telephony.gsm.GsmSmsAddress.isAlphanumeric()",1,1,1
"com.android.internal.telephony.gsm.GsmSmsAddress.isCphsVoiceMessageClear()",1,2,2
"com.android.internal.telephony.gsm.GsmSmsAddress.isCphsVoiceMessageIndicatorAddress()",1,3,3
"com.android.internal.telephony.gsm.GsmSmsAddress.isCphsVoiceMessageSet()",1,2,2
"com.android.internal.telephony.gsm.GsmSmsAddress.isNetworkSpecific()",1,1,1
"com.android.internal.telephony.gsm.GsmSmsCbMessage.GsmSmsCbMessage()",1,1,1
"com.android.internal.telephony.gsm.GsmSmsCbMessage.createSmsCbMessage(SmsCbHeader,SmsCbLocation,byte[][])",2,3,4
"com.android.internal.telephony.gsm.GsmSmsCbMessage.createSmsCbMessage(SmsCbLocation,byte[][])",1,1,1
"com.android.internal.telephony.gsm.GsmSmsCbMessage.parseBody(SmsCbHeader,byte[])",8,5,18
"com.android.internal.telephony.gsm.GsmSmsCbMessage.unpackBody(byte[],int,int,int,boolean,String)",5,9,13
"com.android.internal.telephony.gsm.SIMFileHandler.SIMFileHandler(IccCard,String,CommandsInterface)",1,1,1
"com.android.internal.telephony.gsm.SIMFileHandler.finalize()",1,1,1
"com.android.internal.telephony.gsm.SIMFileHandler.getEFPath(int)",7,4,8
"com.android.internal.telephony.gsm.SIMFileHandler.handleMessage(Message)",1,1,1
"com.android.internal.telephony.gsm.SIMFileHandler.logd(String)",1,1,1
"com.android.internal.telephony.gsm.SIMFileHandler.loge(String)",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.SIMRecords(IccCard,Context,CommandsInterface)",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.dispatchGsmMessage(SmsMessageBase)",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.dispose()",1,2,2
"com.android.internal.telephony.gsm.SIMRecords.fetchSimRecords()",1,5,5
"com.android.internal.telephony.gsm.SIMRecords.finalize()",1,2,2
"com.android.internal.telephony.gsm.SIMRecords.getDisplayRule(String)",1,2,6
"com.android.internal.telephony.gsm.SIMRecords.getIMSI()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.getMsisdnAlphaTag()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.getMsisdnNumber()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.getOperatorNumeric()",3,3,4
"com.android.internal.telephony.gsm.SIMRecords.getSpnFsm(boolean,AsyncResult)",4,9,21
"com.android.internal.telephony.gsm.SIMRecords.getUsimServiceTable()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.getVoiceCallForwardingFlag()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.getVoiceMailAlphaTag()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.getVoiceMailNumber()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.handleEfCspData(byte[])",3,4,4
"com.android.internal.telephony.gsm.SIMRecords.handleFileUpdate(int)",2,2,5
"com.android.internal.telephony.gsm.SIMRecords.handleMessage(Message)",11,56,112
"com.android.internal.telephony.gsm.SIMRecords.handleSimRefresh(IccRefreshResponse)",4,9,13
"com.android.internal.telephony.gsm.SIMRecords.handleSms(byte[])",1,3,3
"com.android.internal.telephony.gsm.SIMRecords.handleSmses(ArrayList)",1,5,5
"com.android.internal.telephony.gsm.SIMRecords.isCphsMailboxEnabled()",2,1,2
"com.android.internal.telephony.gsm.SIMRecords.isCspPlmnEnabled()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.isOnMatchingPlmn(String)",6,3,6
"com.android.internal.telephony.gsm.SIMRecords.log(String)",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.loge(String)",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.logv(String)",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.logw(String,Throwable)",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.onAllRecordsLoaded()",1,2,2
"com.android.internal.telephony.gsm.SIMRecords.onRadioOffOrNotAvailable()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.onReady()",1,1,1
"com.android.internal.telephony.gsm.SIMRecords.onRecordLoaded()",1,4,5
"com.android.internal.telephony.gsm.SIMRecords.onRefresh(boolean,int[])",1,2,2
"com.android.internal.telephony.gsm.SIMRecords.parseEfSpdi(byte[])",4,6,7
"com.android.internal.telephony.gsm.SIMRecords.setMsisdnNumber(String,String,Message)",1,2,2
"com.android.internal.telephony.gsm.SIMRecords.setSpnFromConfig(String)",1,2,2
"com.android.internal.telephony.gsm.SIMRecords.setVoiceCallForwardingFlag(int,boolean)",2,4,7
"com.android.internal.telephony.gsm.SIMRecords.setVoiceMailByCountry(String)",1,2,2
"com.android.internal.telephony.gsm.SIMRecords.setVoiceMailNumber(String,String,Message)",2,4,5
"com.android.internal.telephony.gsm.SIMRecords.setVoiceMessageWaiting(int,int)",2,4,10
"com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager.SimPhoneBookInterfaceManager(GSMPhone)",1,1,1
"com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager.dispose()",1,1,1
"com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager.finalize()",1,3,3
"com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager.getAdnRecordsSize(int)",1,2,2
"com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager.logd(String)",1,1,1
"com.android.internal.telephony.gsm.SimPhoneBookInterfaceManager.loge(String)",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.CellBroadcastRangeManager.addRange(int,int,boolean)",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.CellBroadcastRangeManager.finishUpdate()",2,2,2
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.CellBroadcastRangeManager.startUpdate()",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.SimSmsInterfaceManager(GSMPhone,SMSDispatcher)",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.copyMessageToIccEf(int,byte[],byte[])",1,3,3
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.disableCellBroadcast(int)",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.disableCellBroadcastRange(int,int)",2,4,4
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.dispose()",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.enableCellBroadcast(int)",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.enableCellBroadcastRange(int,int)",2,4,4
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.finalize()",1,3,3
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.getAllMessagesFromIccEf()",1,3,3
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.log(String)",1,1,1
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.setCellBroadcastActivation(boolean)",1,3,3
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.setCellBroadcastConfig(SmsBroadcastConfigInfo[])",1,3,3
"com.android.internal.telephony.gsm.SimSmsInterfaceManager.updateMessageOnIccEf(int,int,byte[])",1,4,4
"com.android.internal.telephony.gsm.SimTlv.SimTlv(byte[],int,int)",1,1,1
"com.android.internal.telephony.gsm.SimTlv.getData()",2,1,2
"com.android.internal.telephony.gsm.SimTlv.getTag()",2,1,2
"com.android.internal.telephony.gsm.SimTlv.isValidObject()",1,1,1
"com.android.internal.telephony.gsm.SimTlv.nextObject()",2,1,2
"com.android.internal.telephony.gsm.SimTlv.parseCurrentTlvObject()",5,1,7
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.SmsBroadcastConfigInfo(int,int,int,int,boolean)",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.getFromCodeScheme()",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.getFromServiceId()",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.getToCodeScheme()",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.getToServiceId()",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.isSelected()",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.setFromCodeScheme(int)",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.setFromServiceId(int)",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.setSelected(boolean)",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.setToCodeScheme(int)",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.setToServiceId(int)",1,1,1
"com.android.internal.telephony.gsm.SmsBroadcastConfigInfo.toString()",1,1,2
"com.android.internal.telephony.gsm.SmsCbConstants.SmsCbConstants()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.SmsCbHeader(byte[])",5,5,12
"com.android.internal.telephony.gsm.SmsCbHeader.getCmasCertainty()",4,2,4
"com.android.internal.telephony.gsm.SmsCbHeader.getCmasInfo()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getCmasMessageClass()",9,2,9
"com.android.internal.telephony.gsm.SmsCbHeader.getCmasSeverity()",4,2,4
"com.android.internal.telephony.gsm.SmsCbHeader.getCmasUrgency()",4,2,4
"com.android.internal.telephony.gsm.SmsCbHeader.getDataCodingScheme()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getEtwsInfo()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getEtwsWarningType()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getGeographicalScope()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getNumberOfPages()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getPageIndex()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getSerialNumber()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.getServiceCategory()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.isCmasMessage()",1,1,2
"com.android.internal.telephony.gsm.SmsCbHeader.isEmergencyMessage()",1,1,2
"com.android.internal.telephony.gsm.SmsCbHeader.isEtwsEmergencyUserAlert()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.isEtwsMessage()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.isEtwsPopupAlert()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.isEtwsPrimaryNotification()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.isUmtsFormat()",1,1,1
"com.android.internal.telephony.gsm.SmsCbHeader.toString()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.PduParser(byte[])",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.constructUserData(boolean,boolean)",2,2,8
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getAddress()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getByte()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getSCAddress()",1,3,3
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getSCTimestampMillis()",1,1,3
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getUserData()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getUserDataGSM7Bit(int,int,int)",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getUserDataHeader()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getUserDataKSC5601(int)",1,2,2
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getUserDataSeptetPadding()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.PduParser.getUserDataUCS2(int)",1,2,2
"com.android.internal.telephony.gsm.SmsMessage.PduParser.moreDataPresent()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.calculateLength(CharSequence,boolean)",1,2,3
"com.android.internal.telephony.gsm.SmsMessage.createFromEfRecord(int,byte[])",2,3,3
"com.android.internal.telephony.gsm.SmsMessage.createFromPdu(byte[])",1,2,2
"com.android.internal.telephony.gsm.SmsMessage.encodeUCS2(String,byte[])",1,2,2
"com.android.internal.telephony.gsm.SmsMessage.getDataCodingScheme()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.getMessageClass()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.getProtocolIdentifier()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.getStatus()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.getSubmitPdu(String,String,String,boolean)",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.getSubmitPdu(String,String,String,boolean,byte[])",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.getSubmitPdu(String,String,String,boolean,byte[],int,int,int)",6,12,18
"com.android.internal.telephony.gsm.SmsMessage.getSubmitPdu(String,String,int,byte[],boolean)",2,2,2
"com.android.internal.telephony.gsm.SmsMessage.getSubmitPduHead(String,String,byte,boolean,SubmitPdu)",1,4,5
"com.android.internal.telephony.gsm.SmsMessage.getTPLayerLengthForPDU(String)",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.isCphsMwiMessage()",1,2,2
"com.android.internal.telephony.gsm.SmsMessage.isMWIClearMessage()",2,2,4
"com.android.internal.telephony.gsm.SmsMessage.isMWISetMessage()",2,2,4
"com.android.internal.telephony.gsm.SmsMessage.isMwiDontStore()",3,2,5
"com.android.internal.telephony.gsm.SmsMessage.isReplace()",1,1,3
"com.android.internal.telephony.gsm.SmsMessage.isReplyPathPresent()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.isStatusReportMessage()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.isTypeZero()",1,1,1
"com.android.internal.telephony.gsm.SmsMessage.isUsimDataDownload()",1,1,3
"com.android.internal.telephony.gsm.SmsMessage.newFromCDS(String)",1,2,2
"com.android.internal.telephony.gsm.SmsMessage.newFromCMT(String[])",1,2,2
"com.android.internal.telephony.gsm.SmsMessage.parsePdu(byte[])",2,4,6
"com.android.internal.telephony.gsm.SmsMessage.parseSmsDeliver(PduParser,int)",1,5,5
"com.android.internal.telephony.gsm.SmsMessage.parseSmsStatusReport(PduParser,int)",1,6,6
"com.android.internal.telephony.gsm.SmsMessage.parseUserData(PduParser,boolean)",4,13,28
"com.android.internal.telephony.gsm.SpnOverride.SpnOverride()",1,1,1
"com.android.internal.telephony.gsm.SpnOverride.containsCarrier(String)",1,1,1
"com.android.internal.telephony.gsm.SpnOverride.getSpn(String)",1,1,1
"com.android.internal.telephony.gsm.SpnOverride.loadSpnOverrides()",3,5,6
"com.android.internal.telephony.gsm.SuppServiceNotification.toString()",1,1,2
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.UsimDataDownloadHandler(CommandsInterface)",1,1,1
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.acknowledgeSmsWithError(int)",1,1,1
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.getEnvelopeBodyLength(int,int)",1,1,3
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.handleDataDownload(SmsMessage)",2,3,6
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.handleMessage(Message)",3,3,5
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.is7bitDcs(int)",1,1,2
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.sendSmsAckForEnvelopeResponse(IccIoResult,int,int)",4,6,13
"com.android.internal.telephony.gsm.UsimDataDownloadHandler.startDataDownload(SmsMessage)",2,2,2
"com.android.internal.telephony.gsm.UsimPhoneBookManager.PbrFile.PbrFile(ArrayList<byte[]>)",1,2,2
"com.android.internal.telephony.gsm.UsimPhoneBookManager.PbrFile.parseEf(SimTlv,Map<Integer, Integer>,int)",2,3,5
"com.android.internal.telephony.gsm.UsimPhoneBookManager.PbrFile.parseTag(SimTlv,int)",2,3,3
"com.android.internal.telephony.gsm.UsimPhoneBookManager.UsimPhoneBookManager(IccFileHandler,AdnRecordCache)",1,1,1
"com.android.internal.telephony.gsm.UsimPhoneBookManager.createPbrFile(ArrayList<byte[]>)",2,1,2
"com.android.internal.telephony.gsm.UsimPhoneBookManager.handleMessage(Message)",2,4,9
"com.android.internal.telephony.gsm.UsimPhoneBookManager.invalidateCache()",1,1,1
"com.android.internal.telephony.gsm.UsimPhoneBookManager.loadEfFilesFromUsim()",4,5,7
"com.android.internal.telephony.gsm.UsimPhoneBookManager.log(String)",1,2,2
"com.android.internal.telephony.gsm.UsimPhoneBookManager.parseType1EmailFile(int)",4,4,7
"com.android.internal.telephony.gsm.UsimPhoneBookManager.readAdnFileAndWait(int)",2,4,5
"com.android.internal.telephony.gsm.UsimPhoneBookManager.readEmailFileAndWait(int)",6,6,7
"com.android.internal.telephony.gsm.UsimPhoneBookManager.readEmailRecord(int)",1,1,2
"com.android.internal.telephony.gsm.UsimPhoneBookManager.readIapFileAndWait(int)",1,2,2
"com.android.internal.telephony.gsm.UsimPhoneBookManager.readPbrFileAndWait()",1,2,2
"com.android.internal.telephony.gsm.UsimPhoneBookManager.refreshCache()",2,2,3
"com.android.internal.telephony.gsm.UsimPhoneBookManager.reset()",1,1,1
"com.android.internal.telephony.gsm.UsimPhoneBookManager.updatePhoneAdnRecord()",6,8,11
"com.android.internal.telephony.gsm.UsimServiceTable.UsimServiceTable(byte[])",1,1,1
"com.android.internal.telephony.gsm.UsimServiceTable.getTag()",1,1,1
"com.android.internal.telephony.gsm.UsimServiceTable.getValues()",1,1,1
"com.android.internal.telephony.gsm.UsimServiceTable.isAvailable(UsimService)",1,1,1
"com.android.internal.telephony.gsm.VoiceMailConstants.VoiceMailConstants()",1,1,1
"com.android.internal.telephony.gsm.VoiceMailConstants.containsCarrier(String)",1,1,1
"com.android.internal.telephony.gsm.VoiceMailConstants.getCarrierName(String)",1,1,1
"com.android.internal.telephony.gsm.VoiceMailConstants.getVoiceMailNumber(String)",1,1,1
"com.android.internal.telephony.gsm.VoiceMailConstants.getVoiceMailTag(String)",1,1,1
"com.android.internal.telephony.gsm.VoiceMailConstants.loadVoiceMail()",3,5,6
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimDomainLoaded.getEfName()",1,1,1
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimDomainLoaded.onRecordLoaded(AsyncResult)",1,2,2
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimImpiLoaded.getEfName()",1,1,1
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimImpiLoaded.onRecordLoaded(AsyncResult)",1,2,2
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimImpuLoaded.getEfName()",1,1,1
"com.android.internal.telephony.ims.IsimUiccRecords.EfIsimImpuLoaded.onRecordLoaded(AsyncResult)",1,4,4
