Method,ev(G),iv(G),v(G)
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ContentEditorImpl.saveEditingState(NodeEditingBundle)",3,2,4
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ContentEditorImpl.searchText(TextSearchAndReplaceQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ContentEditorImpl.setAardvarkWorkDirectory(File)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ContentEditorImpl.setBulkContentReader(BulkContentReader)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ContentEditorImpl.setContentManager(ContentManager)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ContentEditorImpl.unexpectedReadException(ResourcePath,Throwable)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ContentEditorImpl.unexpectedSaveException(ResourcePath,Throwable)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.DefaultEditingStrategy.createResourceTemplate()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.DefaultEditingStrategy.doTextSearchAndReplace(Serializable,ResourceName,SearchAndReplaceMapper)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.DefaultEditingStrategy.getSerializableReaderCallback(ResourceType)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.DefaultEditingStrategy.includeResourceInMap(ResourceName)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.editing.DefaultEditingStrategy.serializeResourceObject(Serializable,ResourceType,FileOutputStream)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ResourceTemplateUtilities.getTemplateData(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.editing.ResourceTemplateUtilities.getTemplateDataAsUTF8String(String)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.FilesystemMetadataManager()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.FilesystemMetadataManager(File,SimpleFilesystemResourceManager)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.checkParentExistsAndAllowsChildren(NodePath)",4,4,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.createMetadataResourcePath(ContentNodePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.createNodeMetadata(FullNodeMetadata)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.crudOperationPerformed()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.deleteMetadataFile(FullNodeMetadata)",1,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.deleteNodeMetadata(NodeInternalId)",1,4,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.existsNodeMetadata(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.existsNodeMetadata(NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getAutoSynchronize()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getCoreMetadata(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getCoreMetadata(NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getEditableMetadata(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getEditableMetadata(NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getFullMetadata(ContentNodeIdentifier)",2,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getFullMetadata(NodeInternalId)",2,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getMetadataIndexFile()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getMetadataResourcePath(ContentNodePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.getResourceManager()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.init()",1,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.isNeedingSynchronized()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.maybeSyncMetadataIndex()",1,2,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.moveMetadataSubTree(ContentNodePath,ContentNodePath)",1,3,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.readMetadataFile(ContentNodePath)",2,2,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.saveMetadataFile(FullNodeMetadata)",1,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.setAutoSynchronize(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.setMetadataIndexFile(File)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.setResourceManager(SimpleFilesystemResourceManager)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.shutdown()",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.syncMetadataIndex()",1,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.FilesystemMetadataManager.updateNodeMetadata(FullNodeMetadata)",3,3,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.InconsistentStoreStateException.InconsistentStoreStateException(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.InconsistentStoreStateException.InconsistentStoreStateException(String,Throwable)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.InconsistentStoreStateException.InconsistentStoreStateException(Throwable)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.MetadataIndex()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.contains(ContentNodeIdentifier)",4,4,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.containsKey(NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.createInternalId()",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.delete(NodeInternalId)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.ensureExists(NodeInternalId)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.ensureNotExists(NodeInternalId)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.ensureNotNull(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.ensureNotNull(ContentNodePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.ensureNotNull(NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.ensureParentPathExists(ContentNodePath)",3,2,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.equals(Object)",2,2,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.findDescendentOrSelfNodes(ContentNodePath)",1,5,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.findInternalId(ContentNodeIdentifier)",4,4,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.findNodeLinkId(ContentNodeIdentifier)",4,5,6
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.findNodePath(ContentNodeIdentifier)",4,5,6
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.getInternalIds()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.getNodeLinkIdMap()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.getNodePathMap()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.insert(ContentNodePath,NodeLinkId)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.insert(NodeInternalId,ContentNodePath,NodeLinkId)",1,2,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.put(NodeInternalId,ContentNodePath)",3,4,6
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.put(NodeInternalId,NodeLinkId)",4,3,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.readIndex(File)",4,4,16
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.remove(ContentNodePath)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.saveIndex(File)",1,4,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.update(NodeInternalId,ContentNodePath)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.MetadataIndex.update(NodeInternalId,NodeLinkId)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.SimpleFilesystemResourceManager()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.SimpleFilesystemResourceManager(File)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.badState(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.checkStoreConsistency()",1,3,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.checkStoreConsistency(NodePath)",2,9,10
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.createStore(ContentNodePath)",2,6,7
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.deleteRedundantStructuralAncestors(NodePath)",3,3,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.deleteResource(ResourcePath)",2,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.deleteStore(ContentNodePath)",1,4,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureDelete(File)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureDirectory(File)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureFile(File)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureMkdir(File)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureMkdirs(File)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureNotNull(NodePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureNotNull(ResourcePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.ensureStoreExists(NodePath)",2,2,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.existsResource(ResourcePath)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.existsStore(ContentNodePath)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.getBaseDirectory()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.getChildNodePaths(NodePath)",1,5,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.getFileObject(NodePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.getFileObject(ResourcePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.getResourcePaths(ContentNodePath)",1,4,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.getStoreObject(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.init()",1,2,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.isCheckingConsistencyOnInit()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.moveStore(ContentNodePath,ContentNodePath)",3,2,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.readChildNodeLocalNames(FilesNodePath)",2,5,5
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.readChildNodeLocalNames(NodePath)",2,6,6
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.readResource(ResourcePath)",1,3,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.recursivelyDelete(File)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.saveResource(ResourcePath,InputStream)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.setBaseDirectory(File)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.setCheckingConsistencyOnInit(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.setStorePosition(FilesNodePath,int)",2,3,4
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.filesystem.SimpleFilesystemResourceManager.writeChildNodeLocalNames(FilesNodePath,List<String>)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeContentNodePath(String)",1,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeDifficulty(String)",2,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeEducationalLevel(String)",2,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeKeywordsEntry(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeNodeLinkId(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeNodeType(String)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeStatus(String)",2,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeTimestamp(Timestamp)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.decodeVersionNumber(String)",2,1,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.encodeKeywords(String[])",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.getDatabaseDriverClassName()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.AbstractDatabaseBean.setDatabaseDriverClassName(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManager.checkParentExistsAndAllowsChildren(ContentNodePath)",4,3,4
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManager.createNodeMetadata(FullNodeMetadata)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManager.deleteNodeMetadata(NodeInternalId)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManager.updateNodeMetadata(FullNodeMetadata)",5,2,6
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManager.updateNodePathProperty(FullNodeMetadata)",2,2,4
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataManager.updateOtherProperties(FullNodeMetadata)",2,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.ExistsRowCallbackHandler.encounteredRow()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.ExistsRowCallbackHandler.processRow(ResultSet)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.buildWhereClauseAndExecute(ContentNodeIdentifier,String,RowCallbackHandler)",4,4,4
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.buildWhereClauseAndLookupKey(ContentNodeIdentifier,String,ParameterizedRowMapper<E>)",3,3,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.existsNodeMetadata(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.getCoreMetadata(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.getEditableMetadata(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataReader.getFullMetadata(ContentNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.AndConditionCallback.AndConditionCallback(WhereClauseBuilder)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.AndConditionCallback.handleCondition(AndCondition)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.CountCallbackHandler.getResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.CountCallbackHandler.processRow(ResultSet)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.MetadataFilterConditionCallback.MetadataFilterConditionCallback(WhereClauseBuilder)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.MetadataFilterConditionCallback.handleCondition(MetadataFilterCondition)",1,22,23
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.NotConditionCallback.NotConditionCallback(WhereClauseBuilder)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.NotConditionCallback.handleCondition(NotCondition)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.OrConditionCallback.OrConditionCallback(WhereClauseBuilder)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.OrConditionCallback.handleCondition(OrCondition)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.SubconditionCallback.SubconditionCallback(WhereClauseBuilder)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder.WhereClauseBuilder()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder.getParameters()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder.getSubconditionCallback(C)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder.getTypes()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder.handleSubcondition(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder.registerParameter(Object,Integer)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.WhereClauseBuilder.run(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.buildSqlAndExecute(String,MetadataSearchQuery,String,int,int,RowCallbackHandler)",1,12,14
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.countMetadataMatching(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.findMetadataMatching(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseMetadataSearcher.findMetadataMatching(MetadataSearchQuery,int,int)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO.decodeDependencyType(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO.doDependencyLookup(String,ParameterizedRowMapper<D>,NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO.doDependencyUpdate(String,String,NodeInternalId,Map<NodeInternalId, NodeDependencyType>)",1,4,4
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO.getDependenciesWithSource(NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO.getDependenciesWithTarget(NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO.setDependenciesForSource(NodeInternalId,Map<NodeInternalId, NodeDependencyType>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseNodeDependencyDAO.setDependenciesForTarget(Map<NodeInternalId, NodeDependencyType>,NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.createUser(User)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.decodeRole(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.deleteUser(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.findByUserId(String)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.findByUserIds(String...)",4,3,5
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.getUsers()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.getUsersInRoles(Role...)",1,2,3
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.DatabaseUserDAO.updateUser(User)",2,2,2
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.InconsistentDatabaseStateException.InconsistentDatabaseStateException(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.InconsistentDatabaseStateException.InconsistentDatabaseStateException(String,Throwable)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.InconsistentDatabaseStateException.InconsistentDatabaseStateException(Throwable)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.ParameterizedRowCallbackHandler.ParameterizedRowCallbackHandler(ParameterizedRowMapper<E>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.ParameterizedRowCallbackHandler.clear()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.ParameterizedRowCallbackHandler.getResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.internal.jdbc.ParameterizedRowCallbackHandler.processRow(ResultSet)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.ByteBufferPipingReaderCallback.ByteBufferPipingReaderCallback()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.ByteBufferPipingReaderCallback.ByteBufferPipingReaderCallback(int)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.ByteBufferPipingReaderCallback.handleResourceData(FileInputStream)",1,4,4
"uk.ac.ed.ph.orycteropus.cms.readers.ByteDataReaderCallback.getResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.ByteDataReaderCallback.handleResourceData(FileInputStream)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.CharBufferPipingReaderCallback()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.CharBufferPipingReaderCallback(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.CharBufferPipingReaderCallback(String,int,int)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.decoderException(CoderResult)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.enlargeOutputBuffer()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.flushDecoder()",4,4,4
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.handleIncomingBytes(ByteBuffer)",6,6,6
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.handleResourceData(FileInputStream)",2,2,2
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.main(String[])",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharBufferPipingReaderCallback.pipeOutputBuffer()",1,3,3
"uk.ac.ed.ph.orycteropus.cms.readers.CharacterDataReaderCallback.CharacterDataReaderCallback()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharacterDataReaderCallback.CharacterDataReaderCallback(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharacterDataReaderCallback.getResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.CharacterDataReaderCallback.handleResourceData(FileInputStream)",2,1,3
"uk.ac.ed.ph.orycteropus.cms.readers.FileSavingReaderCallback.FileSavingReaderCallback(File)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.FileSavingReaderCallback.handleResourceData(FileInputStream)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.ObjectReaderCallback.ObjectReaderCallback(AbstractMarshaller,E,ReaderOptions)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.ObjectReaderCallback.getResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.ObjectReaderCallback.handleResourceData(FileInputStream)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.readers.PropertiesReaderCallback.PropertiesReaderCallback(Properties)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.PropertiesReaderCallback.getResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.readers.PropertiesReaderCallback.handleResourceData(FileInputStream)",1,1,1
"uk.ac.ed.ph.orycteropus.processor.JobNotFoundException.JobNotFoundException(ProcessorJobToken)",1,1,1
"uk.ac.ed.ph.orycteropus.processor.JobNotFoundException.getToken()",1,1,1
