Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.james.mime4j.field.FieldParser.parse(String,String,ByteSequence)",n/a,2,9,n/a,n/a,3,n/a,n/a
"org.apache.james.mime4j.field.Fields.Fields()",0,0,n/a,2,0,0,0,1
"org.apache.james.mime4j.field.Fields.addressList(String,Iterable<Address>)",2,2,n/a,21,0,2,2,1
"org.apache.james.mime4j.field.Fields.addressList0(String,Iterable<Address>)",2,13,n/a,5,0,2,2,1
"org.apache.james.mime4j.field.Fields.bcc(Address)",2,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.bcc(Address...)",2,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.bcc(Iterable<Address>)",1,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.cc(Address)",2,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.cc(Address...)",2,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.cc(Iterable<Address>)",1,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.checkValidFieldName(String)",3,5,n/a,4,0,1,2,2
"org.apache.james.mime4j.field.Fields.contentDisposition(String)",1,3,n/a,15,0,1,1,1
"org.apache.james.mime4j.field.Fields.contentDisposition(String,Map<String, String>)",13,4,n/a,30,2,2,10,5
"org.apache.james.mime4j.field.Fields.contentDisposition(String,String)",1,1,n/a,17,0,2,1,1
"org.apache.james.mime4j.field.Fields.contentDisposition(String,String,long)",1,1,n/a,19,0,3,1,1
"org.apache.james.mime4j.field.Fields.contentDisposition(String,String,long,Date,Date,Date)",11,8,n/a,48,1,6,12,6
"org.apache.james.mime4j.field.Fields.contentTransferEncoding(String)",1,2,n/a,14,0,1,1,1
"org.apache.james.mime4j.field.Fields.contentType(String)",1,3,n/a,14,0,1,1,1
"org.apache.james.mime4j.field.Fields.contentType(String,Map<String, String>)",13,4,n/a,30,2,2,10,5
"org.apache.james.mime4j.field.Fields.date(Date)",1,0,n/a,11,0,1,1,1
"org.apache.james.mime4j.field.Fields.date(String,Date)",2,1,n/a,15,0,2,2,1
"org.apache.james.mime4j.field.Fields.date(String,Date,TimeZone)",2,4,n/a,17,0,3,2,1
"org.apache.james.mime4j.field.Fields.date0(String,Date,TimeZone)",2,3,n/a,5,0,3,2,1
"org.apache.james.mime4j.field.Fields.encodeAddresses(Iterable<? extends Address>)",6,3,n/a,10,2,1,6,3
"org.apache.james.mime4j.field.Fields.from(Iterable<Mailbox>)",1,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.from(Mailbox)",2,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.from(Mailbox...)",2,1,n/a,10,0,1,1,1
"org.apache.james.mime4j.field.Fields.isValidDispositionType(String)",1,1,n/a,5,0,1,3,2
"org.apache.james.mime4j.field.Fields.isValidMimeType(String)",5,1,n/a,10,0,1,8,4
"org.apache.james.mime4j.field.Fields.mailbox(String,Mailbox)",2,2,n/a,16,0,2,2,1
"org.apache.james.mime4j.field.Fields.mailbox0(String,Mailbox)",3,2,n/a,4,0,2,2,1
"org.apache.james.mime4j.field.Fields.mailboxList(String,Iterable<Mailbox>)",2,2,n/a,17,0,2,2,1
"org.apache.james.mime4j.field.Fields.mailboxList0(String,Iterable<Mailbox>)",2,4,n/a,5,0,2,2,1
"org.apache.james.mime4j.field.Fields.messageId(String)",2,2,n/a,12,0,1,2,1
"org.apache.james.mime4j.field.Fields.parse(FieldParser,String,String)",3,11,n/a,9,0,3,5,1
"org.apache.james.mime4j.field.Fields.replyTo(Address)",2,1,n/a,11,0,1,1,1
"org.apache.james.mime4j.field.Fields.replyTo(Address...)",2,1,n/a,11,0,1,1,1
"org.apache.james.mime4j.field.Fields.replyTo(Iterable<Address>)",1,1,n/a,11,0,1,1,1
