Chidamber-Kemerer metrics,Sex, 6 out 2017 20:03:42 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"com.android.resources.ResourceEnum",n/a,n/a,n/a,n/a,5,n/a
"com.android.resources.ResourceFolderType",33,n/a,1,n/a,5,6
"com.android.resources.ResourceType",31,n/a,2,n/a,7,12
"com.android.resources.ScreenOrientation",10,n/a,7,n/a,10,15
"com.android.resources.ScreenRatio",6,n/a,7,n/a,10,15
"com.android.resources.ScreenSize",9,n/a,7,n/a,10,15
"com.android.resources.TouchScreen",10,n/a,7,n/a,10,15
"com.android.resources.UiMode",7,n/a,5,n/a,10,15
"com.android.sdklib.AddOnTarget",9,0,6,0,53,62
"com.android.sdklib.AddOnTarget.OptionalLibrary",2,0,4,0,5,5
"com.android.sdklib.AndroidVersion",31,0,2,0,18,35
"com.android.sdklib.AndroidVersion.AndroidVersionException",7,0,0,0,1,1
"com.android.sdklib.IAndroidTarget",n/a,n/a,n/a,n/a,27,n/a
"com.android.sdklib.IAndroidTarget.IOptionalLibrary",n/a,n/a,n/a,n/a,4,n/a
"com.android.sdklib.ISystemImage",n/a,n/a,n/a,n/a,3,n/a
"com.android.sdklib.ISystemImage.LocationType",8,n/a,0,n/a,0,0
"com.android.sdklib.PlatformTarget",11,0,15,0,46,51
"com.android.sdklib.SdkManager",51,0,1,1,70,151
"com.android.sdklib.SdkManager.DirInfo",2,0,1,0,4,14
"com.android.sdklib.SdkManager.LayoutlibVersion",4,0,1,0,4,6
"com.android.sdklib.SystemImage",12,0,4,0,16,14
"com.android.sdklib.build.ApkBuilder",17,0,2,0,48,85
"com.android.sdklib.build.ApkBuilder.FileEntry",1,0,0,0,1,1
"com.android.sdklib.build.ApkBuilder.JarStatus",n/a,n/a,n/a,n/a,2,n/a
"com.android.sdklib.build.ApkBuilder.JarStatusImpl",2,0,2,0,3,3
"com.android.sdklib.build.ApkBuilder.JavaAndNativeResourceFilter",6,0,1,0,9,12
"com.android.sdklib.build.ApkBuilder.NullZipFilter",4,0,1,0,5,3
"com.android.sdklib.build.ApkBuilder.SigningInfo",1,0,0,0,1,2
"com.android.sdklib.build.ApkBuilderMain",5,0,1,0,14,33
"com.android.sdklib.build.ApkCreationException",3,0,0,0,3,3
"com.android.sdklib.build.DuplicateFileException",6,1,4,0,6,5
"com.android.sdklib.build.IArchiveBuilder",n/a,n/a,n/a,n/a,1,n/a
"com.android.sdklib.build.JarListSanitizer",3,0,2,0,20,39
"com.android.sdklib.build.JarListSanitizer.DifferentLibException",1,0,1,0,2,2
"com.android.sdklib.build.JarListSanitizer.JarEntity",2,0,1,0,9,10
"com.android.sdklib.build.JarListSanitizer.Sha1Exception",2,0,1,0,2,2
"com.android.sdklib.build.SealedApkException",3,0,0,0,3,3
