Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1BPart1CourseBookletViewStrategy.Bundler",1,13,160,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractFlatteningResourceLinkFixupStrategy",0,8,48,5,12
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractFlatteningResourceLinkFixupStrategy.GroupInfo",0,1,45,3,13
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder",0,39,177,5,9
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSBundleMetadata",0,3,31,3,12
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSBundleMetadataWriterStrategy",0,4,33,1,11
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSContributor",0,1,4,8,16
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSContributorWriterStrategy",0,3,12,1,11
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSMetadataWriter",0,11,42,1,10
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSResourceMetadata",0,2,30,10,14
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSResourceMetadataWriterStrategy",0,3,32,1,11
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractRespondusContentPackageBuilder",0,12,178,2,4
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToContentPackageViewStrategy",0,8,187,0,0
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToContentPackageViewStrategy.ContentPackageBuilder",0,19,185,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToRespondusPackageViewStrategy",1,8,189,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToRespondusPackageViewStrategy.RespondusPackageBuilder",1,42,189,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToRespondusPackageViewStrategy.RespondusPackageBuilder.QTI12ItemEmbeddingFilter",0,0,0,1,2
"uk.ac.ed.ph.aardvark.processor.views.export.Depth1ResourceLinkFixupStrategy",0,4,49,3,6
"uk.ac.ed.ph.aardvark.processor.views.export.Depth2ResourceLinkFixupStrategy",0,3,49,1,2
"uk.ac.ed.ph.aardvark.processor.views.export.ExportUtilities",0,8,151,5,15
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoContentPackageViewStrategy",0,8,181,0,0
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoContentPackageViewStrategy.SingleQuestionContentPackageBuilder",0,8,179,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAFileViewStrategy",0,19,156,0,0
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAModuleViewStrategy",0,8,146,0,0
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAModuleViewStrategy.MapleTAModuleBuilder",0,20,144,1,1
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAModuleViewStrategy.TAModuleLinkFixupStrategy",0,4,47,1,2
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMoodleQuizXMLViewStrategy",0,15,160,0,0
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMoodleQuizXMLViewStrategy.AardvarkFigureToBase64EmbeddingFilter",0,16,135,1,1
