Chidamber-Kemerer metrics,Qui, 26 out 2017 16:08:26 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.derby.client.net.CodePoint",0,0,0,0,1,1
"org.apache.derby.client.net.CodePointNameTable",0,0,1,0,2,2
"org.apache.derby.client.net.ConnectionReply",2,0,1,0,7,7
"org.apache.derby.client.net.ConnectionReplyInterface",n/a,n/a,n/a,n/a,6,n/a
"org.apache.derby.client.net.ConnectionRequestInterface",n/a,n/a,n/a,n/a,6,n/a
"org.apache.derby.client.net.DssConstants",0,0,0,0,1,1
"org.apache.derby.client.net.EbcdicCcsidManager",4,0,2,0,7,13
"org.apache.derby.client.net.EncodedInputStream",4,0,2,0,10,20
"org.apache.derby.client.net.EncodedInputStream.PublicBufferOutputStream",1,0,1,0,2,2
"org.apache.derby.client.net.FdocaConstants",0,0,0,0,0,0
"org.apache.derby.client.net.FdocaSimpleDataArray",0,0,1,0,2,2
"org.apache.derby.client.net.NaiveTrustManager",0,0,4,0,5,7
"org.apache.derby.client.net.NetAgent",7,1,6,0,39,43
"org.apache.derby.client.net.NetCallableStatement",8,0,1,0,12,9
"org.apache.derby.client.net.NetConfiguration",4,0,0,0,4,2
"org.apache.derby.client.net.NetConnection",19,0,20,0,144,236
"org.apache.derby.client.net.NetConnection40",6,0,11,0,30,27
"org.apache.derby.client.net.NetConnectionReply",15,0,24,0,146,383
"org.apache.derby.client.net.NetConnectionRequest",5,0,25,0,55,73
"org.apache.derby.client.net.NetCursor",14,0,5,0,63,159
"org.apache.derby.client.net.NetDatabaseMetaData",3,0,2,0,7,7
"org.apache.derby.client.net.NetDatabaseMetaData40",3,0,5,0,8,6
"org.apache.derby.client.net.NetIndoubtTransaction",0,0,6,0,7,7
"org.apache.derby.client.net.NetLogWriter",8,0,2,0,11,42
"org.apache.derby.client.net.NetPackageReply",3,0,4,0,7,19
"org.apache.derby.client.net.NetPackageRequest",6,0,1,0,20,28
"org.apache.derby.client.net.NetPreparedStatement",6,0,5,0,19,16
"org.apache.derby.client.net.NetResultSet",4,0,3,0,14,29
"org.apache.derby.client.net.NetResultSet40",5,0,25,0,29,26
"org.apache.derby.client.net.NetResultSetReply",8,0,1,0,16,49
"org.apache.derby.client.net.NetResultSetRequest",6,0,2,0,18,33
"org.apache.derby.client.net.NetSqlca",5,1,3,0,10,7
"org.apache.derby.client.net.NetSqldta",0,0,2,0,6,22
"org.apache.derby.client.net.NetStatement",6,0,2,0,31,26
"org.apache.derby.client.net.NetStatementReply",17,0,10,0,107,298
"org.apache.derby.client.net.NetStatementRequest",13,0,4,0,70,208
"org.apache.derby.client.net.NetXACallInfo",0,0,3,0,10,10
"org.apache.derby.client.net.NetXAConnection",8,0,2,0,24,29
"org.apache.derby.client.net.NetXAConnectionReply",2,0,2,0,22,35
"org.apache.derby.client.net.NetXAConnectionRequest",2,0,3,0,20,27
"org.apache.derby.client.net.NetXAResource",5,0,3,0,26,139
"org.apache.derby.client.net.OpenSocketAction",0,0,1,0,2,6
"org.apache.derby.client.net.Reply",8,0,1,0,73,159
"org.apache.derby.client.net.Request",6,0,3,0,89,163
"org.apache.derby.client.net.ResultSetReply",3,0,1,0,5,5
"org.apache.derby.client.net.ResultSetReplyInterface",n/a,n/a,n/a,n/a,4,n/a
"org.apache.derby.client.net.ResultSetRequestInterface",n/a,n/a,n/a,n/a,4,n/a
"org.apache.derby.client.net.StatementReply",4,0,1,0,10,10
"org.apache.derby.client.net.StatementReplyInterface",n/a,n/a,n/a,n/a,9,n/a
"org.apache.derby.client.net.StatementRequestInterface",n/a,n/a,n/a,n/a,10,n/a
"org.apache.derby.client.net.Typdef",7,0,2,0,28,52
"org.apache.derby.database.Database",n/a,n/a,n/a,n/a,9,n/a
"org.apache.derby.diag.ConglomInfo",1,0,3,0,4,4
"org.apache.derby.diag.ErrorLogReader",5,1,3,0,10,26
"org.apache.derby.diag.ErrorMessages",10,1,5,0,21,24
"org.apache.derby.diag.LockTable",16,1,5,0,29,24
"org.apache.derby.diag.SpaceTable",19,1,5,0,40,30
"org.apache.derby.diag.StatementCache",11,1,2,0,21,20
"org.apache.derby.diag.StatementDuration",5,1,3,0,11,26
"org.apache.derby.diag.TransactionTable",12,1,5,0,21,20
"org.apache.derby.drda.NetServlet",3,0,1,0,35,119
"org.apache.derby.drda.NetworkServerControl",28,0,2,0,53,40
"org.apache.derby.iapi.db.ConnectionInfo",4,0,2,0,7,3
"org.apache.derby.iapi.db.ConsistencyChecker",26,0,1,0,51,25
"org.apache.derby.iapi.db.Database",n/a,n/a,n/a,n/a,13,n/a
"org.apache.derby.iapi.db.DatabaseContext",n/a,n/a,n/a,n/a,1,n/a
"org.apache.derby.iapi.db.Factory",5,0,2,0,5,2
