Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"com.mongodb.client.model.Updates.SimpleUpdate",0,7,227,1,8
"com.mongodb.client.model.Updates.WithEachUpdate",0,7,227,2,9
"com.mongodb.client.model.ValidationAction",0,1,2,3,212
"com.mongodb.client.model.ValidationLevel",0,1,2,3,212
"com.mongodb.client.model.ValidationOptions",0,3,228,4,210
"com.mongodb.client.model.WriteModel",0,0,0,14,218
"com.mongodb.client.model.changestream.ChangeStreamDocument",1,7,269,6,216
"com.mongodb.client.model.changestream.ChangeStreamDocumentCodec",1,21,269,1,216
"com.mongodb.client.model.changestream.FullDocument",0,0,0,6,218
"com.mongodb.client.model.changestream.OperationType",0,0,0,3,218
"com.mongodb.client.model.changestream.OperationTypeCodec",0,6,225,1,217
"com.mongodb.client.model.changestream.UpdateDescription",0,1,224,2,217
"com.mongodb.client.model.geojson.CoordinateReferenceSystem",0,1,1,11,234
"com.mongodb.client.model.geojson.CoordinateReferenceSystemType",0,0,0,3,235
"com.mongodb.client.model.geojson.GeoJsonObjectType",0,0,0,9,233
"com.mongodb.client.model.geojson.Geometry",20,11,252,13,232
"com.mongodb.client.model.geojson.GeometryCollection",20,4,252,4,232
"com.mongodb.client.model.geojson.LineString",20,5,252,4,232
"com.mongodb.client.model.geojson.MultiLineString",20,5,252,4,232
"com.mongodb.client.model.geojson.MultiPoint",20,5,252,4,232
"com.mongodb.client.model.geojson.MultiPolygon",20,5,252,4,232
"com.mongodb.client.model.geojson.NamedCoordinateReferenceSystem",0,3,4,3,233
"com.mongodb.client.model.geojson.Point",20,5,252,5,232
"com.mongodb.client.model.geojson.Polygon",20,6,252,4,232
"com.mongodb.client.model.geojson.PolygonCoordinates",0,3,4,4,233
"com.mongodb.client.model.geojson.Position",0,1,2,8,234
"com.mongodb.client.model.geojson.codecs.AbstractGeometryCodec",20,9,252,8,232
"com.mongodb.client.model.geojson.codecs.GeoJsonCodecProvider",20,21,252,4,232
"com.mongodb.client.model.geojson.codecs.GeometryCodec",20,3,252,1,232
"com.mongodb.client.model.geojson.codecs.GeometryCollectionCodec",20,3,252,1,232
"com.mongodb.client.model.geojson.codecs.GeometryDecoderHelper",20,16,252,2,232
"com.mongodb.client.model.geojson.codecs.GeometryEncoderHelper",20,16,252,1,232
"com.mongodb.client.model.geojson.codecs.LineStringCodec",20,3,252,1,232
"com.mongodb.client.model.geojson.codecs.MultiLineStringCodec",20,3,252,1,232
"com.mongodb.client.model.geojson.codecs.MultiPointCodec",20,3,252,1,232
"com.mongodb.client.model.geojson.codecs.MultiPolygonCodec",20,3,252,1,232
"com.mongodb.client.model.geojson.codecs.NamedCoordinateReferenceSystemCodec",20,10,252,1,232
"com.mongodb.client.model.geojson.codecs.PointCodec",20,3,252,1,232
"com.mongodb.client.model.geojson.codecs.PolygonCodec",20,3,252,1,232
"com.mongodb.client.result.DeleteResult",2,2,2,18,215
"com.mongodb.client.result.DeleteResult.AcknowledgedDeleteResult",2,1,2,1,215
"com.mongodb.client.result.DeleteResult.UnacknowledgedDeleteResult",2,1,2,1,215
"com.mongodb.client.result.UpdateResult",2,3,226,17,215
"com.mongodb.client.result.UpdateResult.AcknowledgedUpdateResult",2,2,226,1,215
"com.mongodb.client.result.UpdateResult.UnacknowledgedUpdateResult",2,2,226,1,215
"com.mongodb.connection.AbstractByteBufBsonDocument",0,10,225,4,235
"com.mongodb.connection.AbstractReferenceCounted",0,1,1,1,221
"com.mongodb.connection.AsynchronousSocketChannelStream",3,13,301,4,55
"com.mongodb.connection.AsynchronousSocketChannelStream.AsyncWritableByteChannelAdapter",3,4,301,1,55
"com.mongodb.connection.AsynchronousSocketChannelStream.AsyncWritableByteChannelAdapter.WriteCompletionHandler",0,2,2,1,56
"com.mongodb.connection.AsynchronousSocketChannelStream.BaseCompletionHandler",0,1,1,3,57
"com.mongodb.connection.AsynchronousSocketChannelStream.BasicCompletionHandler",3,7,301,1,55
"com.mongodb.connection.AsynchronousSocketChannelStream.OpenCompletionHandler",3,4,301,1,55
"com.mongodb.connection.AsynchronousSocketChannelStreamFactory",0,9,316,3,51
"com.mongodb.connection.AsynchronousSocketChannelStreamFactoryFactory",1,6,319,1,1
"com.mongodb.connection.AsynchronousSocketChannelStreamFactoryFactory.Builder",1,1,319,1,1
"com.mongodb.connection.Authenticator",0,4,307,10,236
"com.mongodb.connection.BaseCluster",1,31,351,8,226
"com.mongodb.connection.BaseCluster.ServerSelectionRequest",0,3,314,2,227
"com.mongodb.connection.BaseCluster.WaitQueueHandler",1,4,351,1,226
"com.mongodb.connection.BaseQueryMessage",0,5,239,2,224
"com.mongodb.connection.BsonWriterHelper",0,17,231,3,303
"com.mongodb.connection.BulkWriteBatchCombiner",0,10,245,1,216
"com.mongodb.connection.ByteBufBsonDocument",0,19,240,7,234
"com.mongodb.connection.ByteBufPayloadBsonDocument",0,11,245,1,224
"com.mongodb.connection.ByteBufferBsonOutput",0,6,16,14,245
"com.mongodb.connection.ByteBufferBsonOutput.BufferPositionPair",0,0,0,1,246
"com.mongodb.connection.ChangeEvent",0,1,2,6,234
"com.mongodb.connection.ClientMetadataHelper",0,12,320,1,220
"com.mongodb.connection.ClusterClock",0,2,224,10,257
"com.mongodb.connection.ClusterClockAdvancingSessionContext",0,4,226,2,248
"com.mongodb.connection.ClusterConnectionMode",0,0,0,24,487
"com.mongodb.connection.ClusterDescription",17,12,283,37,486
"com.mongodb.connection.ClusterId",0,2,9,22,538
"com.mongodb.connection.ClusterSettings",17,7,283,23,486
"com.mongodb.connection.ClusterSettings.Builder",17,8,283,11,486
"com.mongodb.connection.ClusterType",0,0,0,23,519
"com.mongodb.connection.CommandHelper",0,19,312,6,243
"com.mongodb.connection.CommandMessage",0,23,298,10,287
"com.mongodb.connection.CommandProtocolImpl",0,16,325,1,221
"com.mongodb.connection.CommandResultBaseCallback",0,7,241,1,1
"com.mongodb.connection.CommandResultCallback",0,13,286,0,0
"com.mongodb.connection.CompositeByteBuf",0,4,4,2,235
"com.mongodb.connection.CompositeByteBuf.Component",0,1,1,1,236
"com.mongodb.connection.CompressedHeader",0,4,5,3,421
"com.mongodb.connection.CompressedMessage",0,9,244,1,224
"com.mongodb.connection.Compressor",0,6,13,5,227
"com.mongodb.connection.Compressor.BufferExposingByteArrayOutputStream",0,0,0,1,228
"com.mongodb.connection.Compressor.ByteBufInputStream",0,1,1,1,228
"com.mongodb.connection.ConnectionDescription",0,7,24,78,422
"com.mongodb.connection.ConnectionId",0,2,14,18,519
"com.mongodb.connection.ConnectionPoolSettings",3,3,294,17,247
"com.mongodb.connection.ConnectionPoolSettings.Builder",3,4,294,9,247
"com.mongodb.connection.DefaultAuthenticator",0,9,326,1,220
"com.mongodb.connection.DefaultClusterFactory",0,22,497,3,217
"com.mongodb.connection.DefaultClusterableServerFactory",0,22,478,2,218
"com.mongodb.connection.DefaultConnectionFactory",0,7,380,1,219
"com.mongodb.connection.DefaultConnectionPool",2,31,348,5,222
"com.mongodb.connection.DefaultConnectionPool.PooledConnection",2,17,348,1,222
"com.mongodb.connection.DefaultConnectionPool.UsageTrackingInternalConnectionItemFactory",2,10,348,1,222
"com.mongodb.connection.DefaultServer",2,31,351,5,225
"com.mongodb.connection.DefaultServer.DefaultServerProtocolExecutor",2,10,351,1,225
"com.mongodb.connection.DefaultServer.DefaultServerStateListener",2,6,351,1,225
"com.mongodb.connection.DefaultServerConnection",0,35,378,1,220
"com.mongodb.connection.DefaultServerMonitor",1,18,343,2,221
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable",1,24,343,1,221
"com.mongodb.connection.DefaultServerMonitorFactory",0,11,345,1,219
"com.mongodb.connection.DeleteMessage",0,8,249,1,222
"com.mongodb.connection.DeleteProtocol",0,17,346,1,221
"com.mongodb.connection.DescriptionHelper",0,21,313,3,229
"com.mongodb.connection.ElementExtendingBsonWriter",0,4,233,1,301
"com.mongodb.connection.ExponentiallyWeightedMovingAverage",0,1,2,2,223
"com.mongodb.connection.FutureAsyncCompletionHandler",0,4,4,1,56
