Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.google.common.base.Objects.ToStringHelper.add(String,double)",2,1,n/a,10,0,2,2,1
"com.google.common.base.Objects.ToStringHelper.add(String,float)",2,1,n/a,10,0,2,2,1
"com.google.common.base.Objects.ToStringHelper.add(String,int)",2,13,n/a,10,0,2,2,1
"com.google.common.base.Objects.ToStringHelper.add(String,long)",2,12,n/a,10,0,2,2,1
"com.google.common.base.Objects.ToStringHelper.addHolder()",2,8,n/a,5,0,0,3,1
"com.google.common.base.Objects.ToStringHelper.addHolder(Object)",1,2,n/a,5,0,1,3,1
"com.google.common.base.Objects.ToStringHelper.addValue(Object)",2,25,n/a,10,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.addValue(boolean)",2,0,n/a,12,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.addValue(char)",2,0,n/a,12,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.addValue(double)",2,0,n/a,12,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.addValue(float)",2,0,n/a,12,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.addValue(int)",2,3,n/a,12,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.addValue(long)",2,0,n/a,12,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.checkNameAndAppend(String)",4,6,n/a,4,0,1,2,1
"com.google.common.base.Objects.ToStringHelper.omitNullValues()",0,13,n/a,11,0,0,2,1
