Chidamber-Kemerer metrics,Sex, 27 out 2017 13:56:12 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.gjt.sp.jedit.gui.DockableWindowContainer",n/a,n/a,n/a,n/a,5,n/a
"org.gjt.sp.jedit.gui.DockableWindowFactory",5,0,3,0,13,16
"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler",2,0,3,0,15,25
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window",5,0,1,0,8,9
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window.FloatAction",1,0,1,0,3,3
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window.OpenAction",1,0,1,0,3,3
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window.ToggleAction",1,0,1,0,4,4
"org.gjt.sp.jedit.gui.DockableWindowManager",4,0,2,0,32,104
"org.gjt.sp.jedit.gui.DockableWindowManager.Entry",1,0,0,0,3,2
"org.gjt.sp.jedit.gui.EditAbbrevDialog",2,0,1,0,6,10
"org.gjt.sp.jedit.gui.EditAbbrevDialog.ActionHandler",1,0,1,0,2,4
"org.gjt.sp.jedit.gui.EditAbbrevDialog.KeyHandler",1,0,1,0,1,2
"org.gjt.sp.jedit.gui.EnhancedButton",1,0,1,0,2,3
"org.gjt.sp.jedit.gui.EnhancedButton.MouseHandler",1,0,1,0,3,6
"org.gjt.sp.jedit.gui.EnhancedDialog",5,0,3,2,7,5
"org.gjt.sp.jedit.gui.EnhancedDialog.ContainerHandler",2,0,3,0,4,8
"org.gjt.sp.jedit.gui.EnhancedDialog.KeyHandler",1,0,1,0,3,8
"org.gjt.sp.jedit.gui.EnhancedDialog.WindowHandler",1,0,1,0,2,1
"org.gjt.sp.jedit.gui.ErrorListCellRenderer",1,0,1,0,4,6
"org.gjt.sp.jedit.gui.ErrorListDialog",2,0,2,0,3,4
"org.gjt.sp.jedit.gui.ErrorListDialog.ActionHandler",1,0,1,0,1,3
"org.gjt.sp.jedit.gui.ErrorListDialog.ErrorEntry",2,0,0,0,3,7
"org.gjt.sp.jedit.gui.FilesChangedDialog",4,0,3,0,7,34
"org.gjt.sp.jedit.gui.FilesChangedDialog.ActionHandler",1,0,1,0,3,4
"org.gjt.sp.jedit.gui.FilesChangedDialog.Renderer",1,0,1,0,2,4
"org.gjt.sp.jedit.gui.FilesChangedDialog.TreeHandler",2,0,1,0,2,5
"org.gjt.sp.jedit.gui.FloatingWindowContainer",1,0,4,0,9,12
"org.gjt.sp.jedit.gui.FloatingWindowContainer.MouseHandler",1,0,1,0,1,2
"org.gjt.sp.jedit.gui.FontSelector",4,0,2,0,7,13
"org.gjt.sp.jedit.gui.FontSelector.ActionHandler",2,0,1,0,3,3
"org.gjt.sp.jedit.gui.FontSelectorDialog",6,0,2,0,12,18
