Dependency metrics,Sex, 27 out 2017 13:53:51 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.gjt.sp.jedit.gui.LogViewer.LogList",3,1,9,1,3
"org.gjt.sp.jedit.gui.MarkerViewer",2,6,53,2,2
"org.gjt.sp.jedit.gui.MarkerViewer.MouseHandler",2,1,53,1,2
"org.gjt.sp.jedit.gui.MarkerViewer.Renderer",2,2,53,1,2
"org.gjt.sp.jedit.gui.OptionsDialog",0,4,5,3,11
"org.gjt.sp.jedit.gui.OptionsDialog.OptionTreeModel",0,1,1,3,12
"org.gjt.sp.jedit.gui.OptionsDialog.PaneNameRenderer",0,0,0,1,12
"org.gjt.sp.jedit.gui.PanelWindowContainer",4,6,7,4,4
"org.gjt.sp.jedit.gui.PanelWindowContainer.ActionHandler",4,1,7,1,4
"org.gjt.sp.jedit.gui.PanelWindowContainer.ButtonLayout",4,2,7,1,4
"org.gjt.sp.jedit.gui.PanelWindowContainer.DockBorder",4,1,7,1,4
"org.gjt.sp.jedit.gui.PanelWindowContainer.DockableWindowCompare",0,0,0,1,5
"org.gjt.sp.jedit.gui.PanelWindowContainer.MenuMouseHandler",4,1,7,1,4
"org.gjt.sp.jedit.gui.PanelWindowContainer.RotatedTextIcon",0,0,0,1,5
"org.gjt.sp.jedit.gui.PasteFromListDialog",3,5,5,3,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.ActionHandler",3,1,5,1,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.ListHandler",3,1,5,1,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.MouseHandler",3,1,5,1,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.Renderer",0,0,0,1,4
"org.gjt.sp.jedit.gui.RegisterViewer",4,7,24,4,4
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler",4,1,24,1,4
"org.gjt.sp.jedit.gui.RegisterViewer.FocusHandler",4,1,24,1,4
"org.gjt.sp.jedit.gui.RegisterViewer.ListHandler",4,1,24,1,4
"org.gjt.sp.jedit.gui.RegisterViewer.MouseHandler",4,1,24,1,4
"org.gjt.sp.jedit.gui.RegisterViewer.Renderer",0,0,0,1,5
"org.gjt.sp.jedit.gui.RolloverButton",1,2,5,5,23
"org.gjt.sp.jedit.gui.RolloverButton.MouseOverHandler",1,1,5,1,23
"org.gjt.sp.jedit.gui.SelectLineRange",0,0,0,0,0
"org.gjt.sp.jedit.gui.SplashScreen",0,2,36,0,0
"org.gjt.sp.jedit.gui.StatusBar",3,4,5,2,3
"org.gjt.sp.jedit.gui.StatusBar.Clock",0,0,0,1,4
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus",3,1,5,1,3
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.MouseHandler",3,1,5,1,3
"org.gjt.sp.jedit.gui.StatusBar.MouseHandler",3,1,5,1,3
"org.gjt.sp.jedit.gui.StatusBar.ToolTipLabel",0,0,0,1,4
"org.gjt.sp.jedit.gui.TextAreaDialog",0,1,1,1,19
"org.gjt.sp.jedit.gui.TextAreaDialog.ActionHandler",0,0,0,1,20
"org.gjt.sp.jedit.gui.TipOfTheDay",1,3,4,1,1
"org.gjt.sp.jedit.gui.TipOfTheDay.ActionHandler",1,1,4,1,1
"org.gjt.sp.jedit.gui.ToolBarManager",0,1,1,0,0
"org.gjt.sp.jedit.gui.ToolBarManager.Entry",0,0,0,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout",0,0,0,0,0
"org.gjt.sp.jedit.help.HelpHistoryModel",0,2,2,0,0
"org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry",0,0,0,1,1
"org.gjt.sp.jedit.help.HelpIndex",0,4,6,0,0
"org.gjt.sp.jedit.help.HelpIndex.HelpFile",0,0,0,1,1
"org.gjt.sp.jedit.help.HelpIndex.Word",1,2,2,2,2
"org.gjt.sp.jedit.help.HelpIndex.Word.Occurrence",1,1,2,1,2
"org.gjt.sp.jedit.help.HelpSearchPanel",2,4,18,2,2
"org.gjt.sp.jedit.help.HelpSearchPanel.ActionHandler",2,4,18,1,2
"org.gjt.sp.jedit.help.HelpSearchPanel.MouseHandler",2,2,18,1,2
"org.gjt.sp.jedit.help.HelpSearchPanel.Result",0,0,0,4,5
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultCompare",0,1,1,1,3
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon",0,0,0,1,4
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultRenderer",0,2,2,1,3
"org.gjt.sp.jedit.help.HelpTOCPanel",2,8,31,2,2
"org.gjt.sp.jedit.help.HelpTOCPanel.HelpNode",0,0,0,2,3
"org.gjt.sp.jedit.help.HelpTOCPanel.PluginCompare",0,0,0,1,3
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCCellRenderer",0,1,17,1,3
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler",2,1,31,1,2
