SmellsMetrics,Ter, 12 jun 2018 14:16:31 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"android.support.v4.app.FragmentManagerImpl.addFragment(Fragment,boolean)",5,5,n/a,18,2,2,13,7
"android.support.v4.app.FragmentManagerImpl.addOnBackStackChangedListener(OnBackStackChangedListener)",2,1,n/a,7,1,1,3,2
"android.support.v4.app.FragmentManagerImpl.allocBackStackIndex(BackStackRecord)",9,1,n/a,18,3,1,14,6
"android.support.v4.app.FragmentManagerImpl.attachActivity(FragmentActivity)",1,1,n/a,4,0,1,3,2
"android.support.v4.app.FragmentManagerImpl.attachFragment(Fragment,int,int)",4,2,n/a,17,3,3,12,7
"android.support.v4.app.FragmentManagerImpl.beginTransaction()",1,8,n/a,4,0,0,1,1
"android.support.v4.app.FragmentManagerImpl.checkStateLoss()",2,4,n/a,10,1,0,4,3
"android.support.v4.app.FragmentManagerImpl.detachFragment(Fragment,int,int)",3,2,n/a,17,3,3,11,7
"android.support.v4.app.FragmentManagerImpl.dispatchActivityCreated()",1,1,n/a,4,0,0,2,1
"android.support.v4.app.FragmentManagerImpl.dispatchConfigurationChanged(Configuration)",3,1,n/a,10,3,1,7,4
"android.support.v4.app.FragmentManagerImpl.dispatchContextItemSelected(MenuItem)",3,1,n/a,13,4,1,9,7
"android.support.v4.app.FragmentManagerImpl.dispatchCreate()",1,1,n/a,4,0,0,2,1
"android.support.v4.app.FragmentManagerImpl.dispatchCreateOptionsMenu(Menu,MenuInflater)",9,1,n/a,27,4,2,22,12
"android.support.v4.app.FragmentManagerImpl.dispatchDestroy()",2,1,n/a,6,0,0,4,1
"android.support.v4.app.FragmentManagerImpl.dispatchLowMemory()",3,1,n/a,10,3,0,7,4
"android.support.v4.app.FragmentManagerImpl.dispatchOptionsItemSelected(MenuItem)",3,1,n/a,13,4,1,9,8
"android.support.v4.app.FragmentManagerImpl.dispatchOptionsMenuClosed(Menu)",3,1,n/a,10,3,1,7,7
"android.support.v4.app.FragmentManagerImpl.dispatchPause()",1,1,n/a,3,0,0,1,1
"android.support.v4.app.FragmentManagerImpl.dispatchPrepareOptionsMenu(Menu)",3,1,n/a,13,3,1,10,7
"android.support.v4.app.FragmentManagerImpl.dispatchReallyStop()",1,1,n/a,3,0,0,1,1
"android.support.v4.app.FragmentManagerImpl.dispatchResume()",1,1,n/a,4,0,0,2,1
"android.support.v4.app.FragmentManagerImpl.dispatchStart()",1,1,n/a,4,0,0,2,1
"android.support.v4.app.FragmentManagerImpl.dispatchStop()",1,1,n/a,7,0,0,2,1
"android.support.v4.app.FragmentManagerImpl.dump(String,FileDescriptor,PrintWriter,String[])",90,4,n/a,99,4,4,117,26
"android.support.v4.app.FragmentManagerImpl.enqueueAction(Runnable,boolean)",7,4,n/a,18,2,2,11,5
"android.support.v4.app.FragmentManagerImpl.execPendingActions()",14,8,n/a,48,3,0,36,14
"android.support.v4.app.FragmentManagerImpl.executePendingTransactions()",1,8,n/a,4,0,0,1,1
"android.support.v4.app.FragmentManagerImpl.findFragmentById(int)",4,2,n/a,21,3,1,15,9
"android.support.v4.app.FragmentManagerImpl.findFragmentByTag(String)",6,4,n/a,21,3,1,15,11
