Complexity metrics,Sex, 27 out 2017 13:55:11 BRST
Method,ev(G),iv(G),v(G)
"org.gjt.sp.jedit.syntax.XModeHandler.addKeyword(String,byte)",3,2,3
"org.gjt.sp.jedit.syntax.XModeHandler.attribute(String,String,boolean)",1,41,43
"org.gjt.sp.jedit.syntax.XModeHandler.charData(char[],int,int)",1,1,15
"org.gjt.sp.jedit.syntax.XModeHandler.doctypeDecl(String,String,String)",2,1,2
"org.gjt.sp.jedit.syntax.XModeHandler.endDocument()",1,2,2
"org.gjt.sp.jedit.syntax.XModeHandler.endElement(String)",26,30,31
"org.gjt.sp.jedit.syntax.XModeHandler.getModeProperties()",1,1,1
"org.gjt.sp.jedit.syntax.XModeHandler.getTokenMarker()",1,1,1
"org.gjt.sp.jedit.syntax.XModeHandler.peekElement()",1,1,1
"org.gjt.sp.jedit.syntax.XModeHandler.popElement()",1,1,1
"org.gjt.sp.jedit.syntax.XModeHandler.pushElement(String)",1,2,2
"org.gjt.sp.jedit.syntax.XModeHandler.reset()",1,1,1
"org.gjt.sp.jedit.syntax.XModeHandler.resolveEntity(String,String)",2,1,2
"org.gjt.sp.jedit.syntax.XModeHandler.startDocument()",1,1,1
"org.gjt.sp.jedit.syntax.XModeHandler.startElement(String)",1,8,10
"org.gjt.sp.jedit.textarea.Anchor.Anchor(DisplayManager,JEditTextArea)",1,1,1
"org.gjt.sp.jedit.textarea.Anchor.contentInserted(int,int)",1,1,3
"org.gjt.sp.jedit.textarea.Anchor.preContentRemoved(int,int)",1,5,5
"org.gjt.sp.jedit.textarea.Anchor.toString()",1,1,1
"org.gjt.sp.jedit.textarea.BufferHandler.BufferHandler(DisplayManager,JEditTextArea,JEditBuffer)",1,1,1
"org.gjt.sp.jedit.textarea.BufferHandler.bufferLoaded(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.textarea.BufferHandler.contentInserted(JEditBuffer,int,int,int,int)",2,6,11
"org.gjt.sp.jedit.textarea.BufferHandler.contentRemoved(JEditBuffer,int,int,int,int)",2,7,11
"org.gjt.sp.jedit.textarea.BufferHandler.delayUpdate(int,int)",1,2,2
"org.gjt.sp.jedit.textarea.BufferHandler.doDelayedUpdate()",1,5,6
"org.gjt.sp.jedit.textarea.BufferHandler.foldHandlerChanged(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.textarea.BufferHandler.foldLevelChanged(JEditBuffer,int,int)",1,4,4
"org.gjt.sp.jedit.textarea.BufferHandler.preContentRemoved(JEditBuffer,int,int,int,int)",3,7,10
"org.gjt.sp.jedit.textarea.BufferHandler.transactionComplete(JEditBuffer)",4,6,8
"org.gjt.sp.jedit.textarea.ChunkCache.ChunkCache(JEditTextArea)",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.getAbovePosition(int,int,int,boolean)",3,3,4
"org.gjt.sp.jedit.textarea.ChunkCache.getBelowPosition(int,int,int,boolean)",3,3,4
"org.gjt.sp.jedit.textarea.ChunkCache.getFirstScreenLine()",3,1,3
"org.gjt.sp.jedit.textarea.ChunkCache.getLineInfo(int)",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.getLineInfosForPhysicalLine(int)",1,3,3
"org.gjt.sp.jedit.textarea.ChunkCache.getLineInfosForPhysicalLine(int,List)",1,3,4
"org.gjt.sp.jedit.textarea.ChunkCache.getLineSubregionCount(int)",3,1,3
"org.gjt.sp.jedit.textarea.ChunkCache.getMaxHorizontalScrollWidth()",1,1,3
"org.gjt.sp.jedit.textarea.ChunkCache.getScreenLineOfOffset(int,int)",12,7,15
"org.gjt.sp.jedit.textarea.ChunkCache.getSubregionEndOffset(int,int)",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.getSubregionOfOffset(int,LineInfo[])",3,1,4
"org.gjt.sp.jedit.textarea.ChunkCache.getSubregionStartOffset(int,int)",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.getUpdateStartLine(int)",3,3,3
"org.gjt.sp.jedit.textarea.ChunkCache.invalidateAll()",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.invalidateChunksFrom(int)",1,2,3
"org.gjt.sp.jedit.textarea.ChunkCache.invalidateChunksFromPhys(int)",3,1,5
"org.gjt.sp.jedit.textarea.ChunkCache.lineToChunkList(int,List)",1,1,2
"org.gjt.sp.jedit.textarea.ChunkCache.needFullRepaint()",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.recalculateVisibleLines()",1,2,3
"org.gjt.sp.jedit.textarea.ChunkCache.scrollDown(int)",1,2,4
"org.gjt.sp.jedit.textarea.ChunkCache.scrollUp(int)",1,3,4
"org.gjt.sp.jedit.textarea.ChunkCache.setBuffer(JEditBuffer)",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.subregionOffsetToX(LineInfo,int)",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.subregionOffsetToX(int,int)",1,1,1
"org.gjt.sp.jedit.textarea.ChunkCache.updateChunksUpTo(int)",6,17,24
"org.gjt.sp.jedit.textarea.ChunkCache.xToSubregionOffset(LineInfo,int,boolean)",1,1,3
"org.gjt.sp.jedit.textarea.ChunkCache.xToSubregionOffset(int,int,int,boolean)",1,1,2
"org.gjt.sp.jedit.textarea.DisplayManager.DisplayManager(JEditBuffer,JEditTextArea,DisplayManager)",1,1,2
"org.gjt.sp.jedit.textarea.DisplayManager.bufferClosed(Buffer)",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.bufferLoaded()",1,3,3
"org.gjt.sp.jedit.textarea.DisplayManager.collapseFold(int)",9,9,14
"org.gjt.sp.jedit.textarea.DisplayManager.dispose()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.expandAllFolds()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.expandFold(int,boolean)",12,21,24
"org.gjt.sp.jedit.textarea.DisplayManager.expandFolds(char)",2,2,3
"org.gjt.sp.jedit.textarea.DisplayManager.expandFolds(int)",1,7,7
"org.gjt.sp.jedit.textarea.DisplayManager.foldHandlerChanged()",2,2,3
"org.gjt.sp.jedit.textarea.DisplayManager.getBuffer()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.getDisplayManager(JEditBuffer,JEditTextArea)",3,3,5
"org.gjt.sp.jedit.textarea.DisplayManager.getFirstVisibleLine()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.getLastVisibleLine()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.getNextVisibleLine(int)",2,2,3
"org.gjt.sp.jedit.textarea.DisplayManager.getPrevVisibleLine(int)",2,2,3
"org.gjt.sp.jedit.textarea.DisplayManager.getScreenLineCount(int)",2,1,2
"org.gjt.sp.jedit.textarea.DisplayManager.getScrollLineCount()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.hideLineRange(int,int)",1,6,8
"org.gjt.sp.jedit.textarea.DisplayManager.init()",1,4,4
"org.gjt.sp.jedit.textarea.DisplayManager.invalidateScreenLineCounts()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.isLineVisible(int)",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.narrow(int,int)",2,9,10
"org.gjt.sp.jedit.textarea.DisplayManager.notifyScreenLineChanges()",2,7,10
"org.gjt.sp.jedit.textarea.DisplayManager.releaseDisplayManager(DisplayManager)",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.resetAnchors()",1,1,1
"org.gjt.sp.jedit.textarea.DisplayManager.setFirstLine(int,int)",1,5,5
"org.gjt.sp.jedit.textarea.DisplayManager.setFirstPhysicalLine(int,int)",4,10,11
"org.gjt.sp.jedit.textarea.DisplayManager.setScreenLineCount(int,int)",3,1,5
"org.gjt.sp.jedit.textarea.DisplayManager.showLineRange(int,int)",1,4,5
"org.gjt.sp.jedit.textarea.DisplayManager.textAreaDisposed(JEditTextArea)",1,4,4
"org.gjt.sp.jedit.textarea.DisplayManager.updateScreenLineCount(int)",1,2,2
"org.gjt.sp.jedit.textarea.ExtensionManager.Entry.Entry(int,TextAreaExtension)",1,1,1
"org.gjt.sp.jedit.textarea.ExtensionManager.addExtension(int,TextAreaExtension)",3,3,3
"org.gjt.sp.jedit.textarea.ExtensionManager.getExtensions()",1,2,2
"org.gjt.sp.jedit.textarea.ExtensionManager.getToolTipText(int,int)",3,2,3
"org.gjt.sp.jedit.textarea.ExtensionManager.paintScreenLineRange(Graphics2D,int,int,int[],int[],int[],int,int)",1,3,3
"org.gjt.sp.jedit.textarea.ExtensionManager.paintScreenLineRange(JEditTextArea,Graphics2D,int,int,int,int)",1,4,4
"org.gjt.sp.jedit.textarea.ExtensionManager.removeExtension(TextAreaExtension)",3,3,3
"org.gjt.sp.jedit.textarea.FastRepaintManager.FastRepaintManager(JEditTextArea,TextAreaPainter)",1,1,1
"org.gjt.sp.jedit.textarea.FastRepaintManager.RepaintLines.RepaintLines(int,int)",1,1,1
"org.gjt.sp.jedit.textarea.FastRepaintManager.getGraphics()",1,1,1
"org.gjt.sp.jedit.textarea.FastRepaintManager.paint(Graphics)",1,1,1
"org.gjt.sp.jedit.textarea.FastRepaintManager.prepareGraphics(Rectangle,int,Graphics2D)",5,5,6
"org.gjt.sp.jedit.textarea.FastRepaintManager.setFastScroll(boolean)",1,1,1
"org.gjt.sp.jedit.textarea.FastRepaintManager.updateGraphics()",1,2,4
"org.gjt.sp.jedit.textarea.FirstLine.FirstLine(DisplayManager,JEditTextArea)",1,1,1
"org.gjt.sp.jedit.textarea.FirstLine.changed()",5,6,9
"org.gjt.sp.jedit.textarea.FirstLine.ensurePhysicalLineIsVisible()",1,4,4
"org.gjt.sp.jedit.textarea.FirstLine.physDown(int,int)",4,10,10
"org.gjt.sp.jedit.textarea.FirstLine.physUp(int,int)",4,10,10
"org.gjt.sp.jedit.textarea.FirstLine.reset()",5,3,7
"org.gjt.sp.jedit.textarea.FirstLine.scrollDown(int)",4,4,6
"org.gjt.sp.jedit.textarea.FirstLine.scrollUp(int)",5,4,6
"org.gjt.sp.jedit.textarea.Gutter.Gutter(View,JEditTextArea)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.MouseHandler.mouseDragged(MouseEvent)",1,2,2
"org.gjt.sp.jedit.textarea.Gutter.MouseHandler.mouseEntered(MouseEvent)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.MouseHandler.mouseExited(MouseEvent)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.MouseHandler.mousePressed(MouseEvent)",5,17,20
"org.gjt.sp.jedit.textarea.Gutter.MouseHandler.mouseReleased(MouseEvent)",1,3,3
"org.gjt.sp.jedit.textarea.Gutter.addExtension(TextAreaExtension)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.addExtension(int,TextAreaExtension)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getCurrentLineForeground()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getExtensions()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getFoldColor()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getHighlightInterval()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getHighlightedForeground()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getLineNumberAlignment()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getMinimumSize()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getPreferredSize()",2,1,2
"org.gjt.sp.jedit.textarea.Gutter.getStructureHighlightColor()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.getToolTipText(MouseEvent)",2,1,2
"org.gjt.sp.jedit.textarea.Gutter.isCurrentLineHighlightEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.isExpanded()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.isStructureHighlightEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.paintComponent(Graphics)",3,3,5
"org.gjt.sp.jedit.textarea.Gutter.paintLine(Graphics2D,int,int)",4,25,32
"org.gjt.sp.jedit.textarea.Gutter.removeExtension(TextAreaExtension)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.setBorder(Border)",1,2,2
"org.gjt.sp.jedit.textarea.Gutter.setBorder(int,Color,Color,Color)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.setCurrentLineForeground(Color)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.setCurrentLineHighlightEnabled(boolean)",2,1,2
"org.gjt.sp.jedit.textarea.Gutter.setExpanded(boolean)",2,1,2
"org.gjt.sp.jedit.textarea.Gutter.setFoldColor(Color)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.setFont(Font)",1,2,2
"org.gjt.sp.jedit.textarea.Gutter.setHighlightInterval(int)",1,1,2
"org.gjt.sp.jedit.textarea.Gutter.setHighlightedForeground(Color)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.setLineNumberAlignment(int)",2,1,2
"org.gjt.sp.jedit.textarea.Gutter.setStructureHighlightColor(Color)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.setStructureHighlightEnabled(boolean)",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.toggleExpanded()",1,1,1
"org.gjt.sp.jedit.textarea.Gutter.updateBorder()",1,3,3
"org.gjt.sp.jedit.textarea.JEditTextArea.AdjustHandler.adjustmentValueChanged(AdjustmentEvent)",2,2,3
"org.gjt.sp.jedit.textarea.JEditTextArea.CaretBlinker.actionPerformed(ActionEvent)",1,3,3
"org.gjt.sp.jedit.textarea.JEditTextArea.FocusHandler.focusGained(FocusEvent)",2,3,4
"org.gjt.sp.jedit.textarea.JEditTextArea.FocusHandler.focusLost(FocusEvent)",2,3,4
"org.gjt.sp.jedit.textarea.JEditTextArea.JEditTextArea(View)",1,3,3
"org.gjt.sp.jedit.textarea.JEditTextArea.MouseWheelHandler.mouseWheelMoved(MouseWheelEvent)",1,8,8
"org.gjt.sp.jedit.textarea.JEditTextArea.MutableCaretEvent.MutableCaretEvent()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.MutableCaretEvent.getDot()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.MutableCaretEvent.getMark()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.RectParams.RectParams(int,int,int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea._finishCaretUpdate()",2,11,12
"org.gjt.sp.jedit.textarea.JEditTextArea.addCaretListener(CaretListener)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFold()",2,4,4
"org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFold(int,int,int,int)",1,4,8
"org.gjt.sp.jedit.textarea.JEditTextArea.addLeftOfScrollBar(Component)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.addNotify()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.addScrollListener(ScrollListener)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.addStatusListener(StatusListener)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.addStructureMatcher(StructureMatcher)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.addToSelection(Selection)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.addToSelection(Selection[])",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.addTopComponent(Component)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.backspace()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.backspaceWord()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.backspaceWord(boolean)",5,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.blinkCaret()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.caretAutoScroll()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.centerCaret()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.collapseFold()",2,2,3
"org.gjt.sp.jedit.textarea.JEditTextArea.delete()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.delete(boolean)",6,10,11
"org.gjt.sp.jedit.textarea.JEditTextArea.deleteLine()",2,4,6
"org.gjt.sp.jedit.textarea.JEditTextArea.deleteParagraph()",8,6,10
"org.gjt.sp.jedit.textarea.JEditTextArea.deleteToEndOfLine()",2,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.deleteToStartOfLine()",2,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.deleteWord()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.deleteWord(boolean)",5,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.dispose()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.doWordCount(View,String)",2,2,6
"org.gjt.sp.jedit.textarea.JEditTextArea.doWordWrap(boolean)",6,5,22
"org.gjt.sp.jedit.textarea.JEditTextArea.expandFold(boolean)",1,3,4
"org.gjt.sp.jedit.textarea.JEditTextArea.extendSelection(int,int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.extendSelection(int,int,int,int)",1,3,8
"org.gjt.sp.jedit.textarea.JEditTextArea.finishCaretUpdate(int,int,boolean)",2,2,3
"org.gjt.sp.jedit.textarea.JEditTextArea.fireBracketSelected(int,String)",1,4,4
"org.gjt.sp.jedit.textarea.JEditTextArea.fireCaretEvent()",1,4,4
"org.gjt.sp.jedit.textarea.JEditTextArea.fireNarrowActive()",1,4,4
"org.gjt.sp.jedit.textarea.JEditTextArea.fireScrollEvent(boolean)",1,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.fireStatusChanged(int,boolean)",1,4,4
"org.gjt.sp.jedit.textarea.JEditTextArea.foldStructureChanged()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.formatParagraph()",9,9,13
"org.gjt.sp.jedit.textarea.JEditTextArea.getBuffer()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getBufferLength()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getCaretLine()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getCaretPosition()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getDisplayManager()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getElectricScroll()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getFirstLine()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getFirstPhysicalLine()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getFocusCycleRoot()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getFocusTraversalKeysEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getGutter()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getHorizontalOffset()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getInputHandler()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getJoinNonWordChars()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLastPhysicalLine()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLastScreenLine()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLineCount()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLineEndOffset(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLineLength(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLineOfOffset(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLineStartOffset(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLineText(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getLineText(int,Segment)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getMagicCaretPosition()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getMarkLine()",4,1,4
"org.gjt.sp.jedit.textarea.JEditTextArea.getMarkPosition()",4,1,4
"org.gjt.sp.jedit.textarea.JEditTextArea.getPainter()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getPhysicalLineOfScreenLine(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getRectParams(int,int)",4,5,9
"org.gjt.sp.jedit.textarea.JEditTextArea.getRightClickPopup()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getScreenLineEndOffset(int)",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getScreenLineOfOffset(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getScreenLineStartOffset(int)",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectedLines()",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectedText()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectedText(Selection)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectedText(String)",2,3,4
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelection()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelection(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionAtOffset(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionCount()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionEnd()",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionEnd(int)",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionEndLine()",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionIterator()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionStart()",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionStart(int)",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getSelectionStartLine()",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.getStructureMatch()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getText()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getText(int,int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getText(int,int,Segment)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getView()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.getVisibleLines()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.goToBufferEnd(boolean)",1,3,3
"org.gjt.sp.jedit.textarea.JEditTextArea.goToBufferStart(boolean)",1,3,3
"org.gjt.sp.jedit.textarea.JEditTextArea.goToEndOfLine(boolean)",1,3,5
"org.gjt.sp.jedit.textarea.JEditTextArea.goToEndOfWhiteSpace(boolean)",1,6,7
"org.gjt.sp.jedit.textarea.JEditTextArea.goToFirstVisibleLine(boolean)",1,4,5
"org.gjt.sp.jedit.textarea.JEditTextArea.goToLastVisibleLine(boolean)",1,5,7
"org.gjt.sp.jedit.textarea.JEditTextArea.goToMatchingBracket()",3,3,3
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextBracket(boolean)",3,7,7
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextCharacter(boolean)",9,11,21
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextFold(boolean)",4,6,7
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextLine(boolean)",3,5,8
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextPage(boolean)",1,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextParagraph(boolean)",6,7,9
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextWord(boolean)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.goToNextWord(boolean,boolean)",3,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.goToParentFold()",4,4,5
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevBracket(boolean)",3,6,6
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevCharacter(boolean)",8,11,16
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevFold(boolean)",4,6,7
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevLine(boolean)",3,5,8
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevPage(boolean)",1,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevParagraph(boolean)",6,7,9
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevWord(boolean)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.goToPrevWord(boolean,boolean)",4,6,6
"org.gjt.sp.jedit.textarea.JEditTextArea.goToStartOfLine(boolean)",1,3,5
"org.gjt.sp.jedit.textarea.JEditTextArea.goToStartOfWhiteSpace(boolean)",1,5,7
"org.gjt.sp.jedit.textarea.JEditTextArea.handlePopupTrigger(MouseEvent)",1,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.indentSelectedLines()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.insert(String,boolean)",1,6,8
"org.gjt.sp.jedit.textarea.JEditTextArea.insertEnterAndIndent()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.insertTab()",2,4,6
"org.gjt.sp.jedit.textarea.JEditTextArea.insertTabAndIndent()",4,4,5
"org.gjt.sp.jedit.textarea.JEditTextArea.invalidateLine(int)",4,7,15
"org.gjt.sp.jedit.textarea.JEditTextArea.invalidateLineRange(int,int)",5,5,16
"org.gjt.sp.jedit.textarea.JEditTextArea.invalidateScreenLineRange(int,int)",2,1,4
"org.gjt.sp.jedit.textarea.JEditTextArea.invalidateSelectedLines()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.invalidateStructureMatch()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.invertSelection()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isCaretBlinkEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isCaretVisible()",1,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.isDragEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isDragInProgress()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isEditable()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isMultipleSelectionEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isOverwriteEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isQuickCopyEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isRectangularSelectionEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isRightClickPopupEnabled()",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.isSelectionRectangular()",2,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.isStructureHighlightVisible()",1,4,4
"org.gjt.sp.jedit.textarea.JEditTextArea.joinLines()",5,5,6
"org.gjt.sp.jedit.textarea.JEditTextArea.lineComment()",2,5,5
"org.gjt.sp.jedit.textarea.JEditTextArea.lineInStructureScope(int)",3,1,5
"org.gjt.sp.jedit.textarea.JEditTextArea.moveCaretPosition(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.moveCaretPosition(int,boolean)",1,1,2
"org.gjt.sp.jedit.textarea.JEditTextArea.moveCaretPosition(int,int)",2,3,4
"org.gjt.sp.jedit.textarea.JEditTextArea.narrowToFold()",1,3,3
"org.gjt.sp.jedit.textarea.JEditTextArea.narrowToSelection()",2,2,2
"org.gjt.sp.jedit.textarea.JEditTextArea.offsetToXY(int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.offsetToXY(int,int)",1,1,1
"org.gjt.sp.jedit.textarea.JEditTextArea.offsetToXY(int,int,Point)",3,1,3
"org.gjt.sp.jedit.textarea.JEditTextArea.processKeyEvent(KeyEvent)",1,2,2
