Chidamber-Kemerer metrics,Qui, 5 out 2017 19:33:09 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.cassandra.cql3.conditions.ColumnCondition",18,0,9,3,19,26
"org.apache.cassandra.cql3.conditions.ColumnCondition.Bound",13,0,3,5,5,10
"org.apache.cassandra.cql3.conditions.ColumnCondition.CollectionElementCondition",5,1,1,0,9,4
"org.apache.cassandra.cql3.conditions.ColumnCondition.ElementAccessBound",5,1,1,0,14,19
"org.apache.cassandra.cql3.conditions.ColumnCondition.MultiCellCollectionBound",4,1,1,0,10,27
"org.apache.cassandra.cql3.conditions.ColumnCondition.MultiCellUdtBound",5,1,1,0,7,7
"org.apache.cassandra.cql3.conditions.ColumnCondition.Raw",7,0,10,0,17,27
"org.apache.cassandra.cql3.conditions.ColumnCondition.SimpleBound",4,1,1,0,7,7
"org.apache.cassandra.cql3.conditions.ColumnCondition.SimpleColumnCondition",6,1,1,0,8,4
"org.apache.cassandra.cql3.conditions.ColumnCondition.UDTFieldAccessBound",4,1,1,0,8,9
"org.apache.cassandra.cql3.conditions.ColumnCondition.UDTFieldCondition",4,1,1,0,5,2
"org.apache.cassandra.cql3.conditions.ColumnConditions",7,0,2,0,10,10
"org.apache.cassandra.cql3.conditions.ColumnConditions.Builder",2,0,2,0,4,6
"org.apache.cassandra.cql3.conditions.Conditions",n/a,n/a,n/a,n/a,8,n/a
"org.apache.cassandra.cql3.conditions.IfExistsCondition",3,0,2,0,3,2
"org.apache.cassandra.cql3.conditions.IfNotExistsCondition",3,0,2,0,3,2
"org.apache.cassandra.cql3.functions.AbstractFunction",5,0,5,0,18,18
"org.apache.cassandra.cql3.functions.AggregateFcts",8,0,1,0,6,99
"org.apache.cassandra.cql3.functions.AggregateFcts.AvgAggregate",2,0,1,5,4,9
"org.apache.cassandra.cql3.functions.AggregateFcts.FloatAvgAggregate",2,0,1,2,4,10
"org.apache.cassandra.cql3.functions.AggregateFcts.FloatSumAggregate",2,0,1,2,4,6
"org.apache.cassandra.cql3.functions.AggregateFcts.LongSumAggregate",2,0,1,0,3,4
"org.apache.cassandra.cql3.functions.AggregateFunction",n/a,n/a,n/a,n/a,1,n/a
"org.apache.cassandra.cql3.functions.AggregateFunction.Aggregate",n/a,n/a,n/a,n/a,3,n/a
"org.apache.cassandra.cql3.functions.BytesConversionFcts",9,0,1,0,6,10
"org.apache.cassandra.cql3.functions.CastFcts",26,0,2,0,15,10
"org.apache.cassandra.cql3.functions.CastFcts.CassandraFunctionWrapper",4,1,2,0,5,3
"org.apache.cassandra.cql3.functions.CastFcts.CastAsTextFunction",5,1,2,0,9,4
"org.apache.cassandra.cql3.functions.CastFcts.CastFunction",5,0,2,3,7,4
"org.apache.cassandra.cql3.functions.CastFcts.JavaCounterFunctionWrapper",5,2,2,0,4,3
"org.apache.cassandra.cql3.functions.CastFcts.JavaFunctionWrapper",5,1,2,1,9,5
"org.apache.cassandra.cql3.functions.FromJsonFct",5,0,2,0,6,6
"org.apache.cassandra.cql3.functions.Function",n/a,n/a,n/a,n/a,8,n/a
"org.apache.cassandra.cql3.functions.FunctionCall",6,0,1,0,9,18
"org.apache.cassandra.cql3.functions.FunctionCall.Raw",3,0,4,0,9,16
"org.apache.cassandra.cql3.functions.FunctionName",11,0,1,0,8,11
"org.apache.cassandra.cql3.functions.FunctionResolver",9,0,1,0,17,37
"org.apache.cassandra.cql3.functions.JavaBasedUDFunction",10,0,5,0,16,46
"org.apache.cassandra.cql3.functions.JavaBasedUDFunction.EcjCompilationUnit",3,0,4,0,14,31
"org.apache.cassandra.cql3.functions.JavaBasedUDFunction.EcjTargetClassLoader",3,0,2,0,5,6
"org.apache.cassandra.cql3.functions.JavaUDF",21,0,11,20,12,10
"org.apache.cassandra.cql3.functions.NativeAggregateFunction",1,0,1,0,2,2
"org.apache.cassandra.cql3.functions.NativeFunction",1,0,1,0,2,2
"org.apache.cassandra.cql3.functions.NativeScalarFunction",1,0,2,0,3,3
"org.apache.cassandra.cql3.functions.OperationFcts",5,0,3,0,16,27
"org.apache.cassandra.cql3.functions.OperationFcts.NumericNegationFunction",2,0,2,0,3,4
