Package,PDcy,PDpt
"contrib.queryparser.src.test.org.apache.lucene.queryParser.analyzing",6,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.complexPhrase",8,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.core.builders",4,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.core.nodes",1,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.ext",8,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.precedence",12,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.spans",16,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.standard",24,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser.surround.query",9,0
"contrib.remote",0,0
"contrib.remote.src.java",0,0
"contrib.remote.src.java.org.apache.lucene.search",4,1
"contrib.remote.src.test.org.apache.lucene.search",8,0
"contrib.spatial",0,0
"contrib.spatial.src.java",0,0
"contrib.spatial.src.java.org.apache.lucene.spatial",3,7
"contrib.spatial.src.java.org.apache.lucene.spatial.geohash",4,5
"contrib.spatial.src.java.org.apache.lucene.spatial.geometry",0,5
"contrib.spatial.src.java.org.apache.lucene.spatial.geometry.shape",1,2
"contrib.spatial.src.java.org.apache.lucene.spatial.tier",9,5
"contrib.spatial.src.java.org.apache.lucene.spatial.tier.projections",0,2
"contrib.spatial.src.test.org.apache.lucene.spatial",1,0
"contrib.spatial.src.test.org.apache.lucene.spatial.geohash",1,0
"contrib.spatial.src.test.org.apache.lucene.spatial.geometry",1,0
"contrib.spatial.src.test.org.apache.lucene.spatial.tier",12,0
"contrib.spatial.src.test.org.apache.lucene.spatial.tier.projections",1,0
"contrib.spellchecker",0,0
"contrib.spellchecker.src.java",0,0
"contrib.spellchecker.src.java.org.apache.lucene.search.spell",6,12
"contrib.spellchecker.src.java.org.apache.lucene.search.suggest",4,9
"contrib.spellchecker.src.java.org.apache.lucene.search.suggest.fst",5,4
"contrib.spellchecker.src.java.org.apache.lucene.search.suggest.jaspell",3,2
"contrib.spellchecker.src.java.org.apache.lucene.search.suggest.tst",3,2
"contrib.spellchecker.src.test.org.apache.lucene.search.spell",8,0
"contrib.spellchecker.src.test.org.apache.lucene.search.suggest",10,1
"contrib.spellchecker.src.test.org.apache.lucene.search.suggest.fst",5,0
"contrib.uima",0,0
"contrib.uima.lib",0,0
"contrib.uima.src.java",0,0
"contrib.uima.src.java.org.apache.solr.uima.processor",10,1
"contrib.uima.src.java.org.apache.solr.uima.processor.ae",0,1
"contrib.uima.src.java.org.apache.solr.uima.processor.exception",0,1
"contrib.uima.src.resources.org.apache.uima.desc",0,0
"contrib.uima.src.resources.solr.conf",0,0
"contrib.uima.src.test-files.uima",0,0
"contrib.uima.src.test-files.uima.solr.conf",0,0
"contrib.uima.src.test.org.apache.solr.uima.processor",11,0
"contrib.uima.src.test.org.apache.solr.uima.processor.an",1,0
"contrib.uima.src.test.org.apache.solr.uima.ts",0,1
"contrib.velocity",0,0
"contrib.velocity.lib",0,0
"contrib.velocity.src.java",0,0
"contrib.velocity.src.java.org.apache.solr.response",9,1
"contrib.velocity.src.test-files.velocity.solr.conf",0,0
"contrib.velocity.src.test-files.velocity.solr.conf.velocity",0,0
"contrib.velocity.src.test.org.apache.solr.velocity",4,0
"contrib.xml-query-parser",0,0
"contrib.xml-query-parser.docs",0,0
"contrib.xml-query-parser.src.demo.WebContent",0,0
"contrib.xml-query-parser.src.demo.WebContent.META-INF",0,0
"contrib.xml-query-parser.src.demo.WebContent.WEB-INF",0,0
"contrib.xml-query-parser.src.demo.java.org.apache.lucene.xmlparser.webdemo",8,0
"contrib.xml-query-parser.src.java",0,0
"contrib.xml-query-parser.src.java.org.apache.lucene.xmlparser",4,3
"contrib.xml-query-parser.src.java.org.apache.lucene.xmlparser.builders",11,1
"contrib.xml-query-parser.src.test.org.apache.lucene.xmlparser",8,0
"contrib.xml-query-parser.src.test.org.apache.lucene.xmlparser.builders",5,0
"core",0,0
"core.src.java",0,0
"core.src.java.doc-files",0,0
"core.src.java.org.apache.solr.analysis",55,10
"core.src.java.org.apache.solr.client.solrj.embedded",8,6
"core.src.java.org.apache.solr.core",20,60
"core.src.java.org.apache.solr.handler",27,13
"core.src.java.org.apache.solr.handler.admin",22,4
"core.src.java.org.apache.solr.handler.component",32,15
"core.src.java.org.apache.solr.highlight",16,5
"core.src.java.org.apache.solr.internal.csv",0,2
"core.src.java.org.apache.solr.internal.csv.writer",0,0
"core.src.java.org.apache.solr.request",15,50
"core.src.java.org.apache.solr.response",12,40
"core.src.java.org.apache.solr.schema",22,33
"core.src.java.org.apache.solr.search",24,41
"core.src.java.org.apache.solr.search.function",12,6
"core.src.java.org.apache.solr.search.function.distance",12,2
"core.src.java.org.apache.solr.search.grouping",6,7
"core.src.java.org.apache.solr.search.grouping.collector",3,2
"core.src.java.org.apache.solr.search.grouping.distributed",1,3
"core.src.java.org.apache.solr.search.grouping.distributed.command",8,5
"core.src.java.org.apache.solr.search.grouping.distributed.requestfactory",12,1
"core.src.java.org.apache.solr.search.grouping.distributed.responseprocessor",13,1
"core.src.java.org.apache.solr.search.grouping.distributed.shardresultserializer",10,3
"core.src.java.org.apache.solr.search.grouping.endresulttransformer",11,1
"core.src.java.org.apache.solr.servlet",10,3
"core.src.java.org.apache.solr.servlet.cache",6,1
"core.src.java.org.apache.solr.spelling",16,4
"core.src.java.org.apache.solr.spelling.suggest",14,3
"core.src.java.org.apache.solr.spelling.suggest.fst",5,1
"core.src.java.org.apache.solr.spelling.suggest.jaspell",5,1
"core.src.java.org.apache.solr.spelling.suggest.tst",5,1
"core.src.java.org.apache.solr.tst",10,0
"core.src.java.org.apache.solr.update",13,16
"core.src.java.org.apache.solr.update.processor",9,12
"core.src.java.org.apache.solr.util",13,24
"core.src.java.org.apache.solr.util.doc-files",0,0
"core.src.java.org.apache.solr.util.plugin",3,17
"core.src.java.org.apache.solr.util.xslt",3,2
"core.src.test-files",0,0
"core.src.test-files.lib-dirs",0,0
"core.src.test-files.lib-dirs.a.a1",0,0
"core.src.test-files.lib-dirs.a.a2",0,0
"core.src.test-files.lib-dirs.b.b1",0,0
"core.src.test-files.lib-dirs.b.b2",0,0
"core.src.test-files.lib-dirs.c.c1",0,0
"core.src.test-files.lib-dirs.c.c2",0,0
"core.src.test-files.lib-dirs.d.d1",0,0
"core.src.test-files.lib-dirs.d.d2",0,0
"core.src.test-files.solr",0,0
"core.src.test-files.solr.conf",0,0
"core.src.test-files.solr.conf.xslt",0,0
"core.src.test-files.solr.lib",0,0
"core.src.test-files.solr.lib.classes",0,0
"core.src.test.org.apache.lucene",10,0
"core.src.test.org.apache.lucene.analysis",14,1
"core.src.test.org.apache.lucene.analysis.tokenattributes",4,3
"core.src.test.org.apache.lucene.collation",4,0
"core.src.test.org.apache.lucene.document",8,0
"core.src.test.org.apache.lucene.index",17,3
"core.src.test.org.apache.lucene.queryParser",13,1
"core.src.test.org.apache.lucene.search",19,5
"core.src.test.org.apache.lucene.search.function",11,1
"core.src.test.org.apache.lucene.search.payloads",15,3
"core.src.test.org.apache.lucene.search.spans",18,1
"core.src.test.org.apache.lucene.store",12,1
"core.src.test.org.apache.lucene.util",11,3
"core.src.test.org.apache.lucene.util.fst",10,0
"core.src.test.org.apache.lucene.util.junitcompat",2,0
"core.src.test.org.apache.lucene.util.packed",3,0
"core.src.test.org.apache.solr",25,0
"core.src.test.org.apache.solr.analysis",26,0
"core.src.test.org.apache.solr.core",26,0
"core.src.test.org.apache.solr.handler",23,0
"core.src.test.org.apache.solr.handler.admin",13,0
"core.src.test.org.apache.solr.handler.component",17,0
"core.src.test.org.apache.solr.highlight",10,0
"core.src.test.org.apache.solr.request",12,0
"core.src.test.org.apache.solr.response",7,0
"core.src.test.org.apache.solr.schema",18,0
"core.src.test.org.apache.solr.search",23,1
"core.src.test.org.apache.solr.search.function",8,0
"core.src.test.org.apache.solr.search.function.distance",4,0
"core.src.test.org.apache.solr.servlet",8,0
"core.src.test.org.apache.solr.spelling",22,0
"core.src.test.org.apache.solr.spelling.suggest",4,0
"core.src.test.org.apache.solr.update",15,0
"core.src.test.org.apache.solr.update.processor",15,0
"core.src.test.org.apache.solr.util",12,0
"dev-tools",0,0
"example",0,0
"example.etc",0,0
"example.example-DIH",0,0
"example.example-DIH.hsqldb",0,0
"example.example-DIH.solr",0,0
"example.example-DIH.solr.db.conf",0,0
"example.example-DIH.solr.db.conf.xslt",0,0
"example.example-DIH.solr.db.lib",0,0
"example.example-DIH.solr.mail.conf",0,0
"example.example-DIH.solr.rss.conf",0,0
"example.example-DIH.solr.solr.conf",0,0
"example.example-DIH.solr.tika.conf",0,0
"example.exampledocs",0,0
"example.lib",0,0
"example.lib.jsp-2.1",0,0
"example.multicore",0,0
"example.multicore.core0.conf",0,0
"example.multicore.core1.conf",0,0
"example.multicore.exampledocs",0,0
"example.solr",0,0
"example.solr.conf",0,0
"example.solr.conf.lang",0,0
"example.solr.conf.velocity",0,0
"example.solr.conf.xslt",0,0
"example.work",0,0
"lib",0,0
"org.apache.lucene",0,2
"org.apache.lucene.analysis",5,222
"org.apache.lucene.analysis.standard",5,68
"org.apache.lucene.analysis.standard.std31",2,1
"org.apache.lucene.analysis.standard.std34",2,1
"org.apache.lucene.analysis.tokenattributes",2,120
"org.apache.lucene.collation",3,4
"org.apache.lucene.document",3,114
"org.apache.lucene.index",7,167
"org.apache.lucene.queryParser",6,47
"org.apache.lucene.search",7,150
"org.apache.lucene.search.function",3,3
"org.apache.lucene.search.payloads",4,7
"org.apache.lucene.search.spans",3,20
"org.apache.lucene.store",2,119
"org.apache.lucene.util",5,220
"org.apache.lucene.util.fst",2,7
"org.apache.lucene.util.packed",2,3
"scripts",0,0
"site",0,0
"site.build.site",0,0
"site.build.site.lucene-contrib",0,0
"site.build.site.skin",0,0
"site.build.site.skin.images",0,0
"site.changes",0,0
"site.src.documentation",0,0
"site.src.documentation.classes",0,0
"site.src.documentation.conf",0,0
"site.src.documentation.content",0,0
"site.src.documentation.content.xdocs",0,0
"site.src.documentation.content.xdocs.lucene-contrib",0,0
"site.src.documentation.skins.common",0,0
"site.src.documentation.skins.common.css",0,0
"site.src.documentation.skins.common.images",0,0
"site.src.documentation.skins.common.scripts",0,0
"site.src.documentation.skins.common.translations",0,0
"site.src.documentation.skins.common.xslt.fo",0,0
"site.src.documentation.skins.common.xslt.html",0,0
"site.src.documentation.skins.common.xslt.svg",0,0
"site.src.documentation.skins.lucene",0,0
"site.src.documentation.skins.lucene.css",0,0
"site.src.documentation.skins.lucene.xslt.fo",0,0
"site.src.documentation.skins.lucene.xslt.html",0,0
"solrj",0,0
"solrj.src.java",0,0
"solrj.src.java.org.apache.noggit",0,3
"solrj.src.java.org.apache.solr.client.solrj",6,19
"solrj.src.java.org.apache.solr.client.solrj.beans",1,3
"solrj.src.java.org.apache.solr.client.solrj.impl",8,14
"solrj.src.java.org.apache.solr.client.solrj.request",6,12
"solrj.src.java.org.apache.solr.client.solrj.response",6,18
"solrj.src.java.org.apache.solr.client.solrj.util",2,6
"solrj.src.java.org.apache.solr.common",0,70
"solrj.src.java.org.apache.solr.common.luke",0,3
"solrj.src.java.org.apache.solr.common.params",2,50
"solrj.src.java.org.apache.solr.common.util",1,69
"solrj.src.test-files.solrj",0,0
"solrj.src.test-files.solrj.solr",0,0
"solrj.src.test-files.solrj.solr.conf",0,0
"solrj.src.test-files.solrj.solr.shared",0,0
"solrj.src.test-files.solrj.solr.shared.conf",0,0
"solrj.src.test.org.apache.solr.client.solrj",14,1
"solrj.src.test.org.apache.solr.client.solrj.beans",6,0
"solrj.src.test.org.apache.solr.client.solrj.embedded",12,0
"solrj.src.test.org.apache.solr.client.solrj.request",2,0
"solrj.src.test.org.apache.solr.client.solrj.response",11,0
"solrj.src.test.org.apache.solr.client.solrj.util",1,0
"solrj.src.test.org.apache.solr.common",2,0
"solrj.src.test.org.apache.solr.common.params",2,0
"solrj.src.test.org.apache.solr.common.util",6,0
"test-framework",0,0
"test-framework.lib",0,0
"test-framework.src.java",0,0
"test-framework.src.java.org.apache.lucene.analysis",10,95
"test-framework.src.java.org.apache.lucene.index",11,0
"test-framework.src.java.org.apache.lucene.queryParser",12,0
"test-framework.src.java.org.apache.lucene.search",11,7
"test-framework.src.java.org.apache.lucene.store",4,2
"test-framework.src.java.org.apache.lucene.util",10,10
"test-framework.src.java.org.apache.solr",18,31
"test-framework.src.java.org.apache.solr.analysis",5,1
"test-framework.src.java.org.apache.solr.core",3,0
"test-framework.src.java.org.apache.solr.update.processor",1,2
"test-framework.src.java.org.apache.solr.util",11,29
"tools",0,0
"tools.javadoc.java5",0,0
"tools.javadoc.junit",0,0
"tools.src.java",0,0
"tools.src.java.org.apache.lucene.analysis.standard",0,0
"tools.src.java.org.apache.lucene.validation",0,0
"webapp",0,0
"webapp.web",0,0
"webapp.web.WEB-INF",0,0
"webapp.web.admin",0,0
"webapp.web.admin.replication",0,0

