Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.opensymphony.xwork2.DefaultActionInvocation.getInvocationContext()",0,85,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.getProxy()",0,89,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.getResult()",4,19,n/a,27,3,0,10,5
"com.opensymphony.xwork2.DefaultActionInvocation.getResultCode()",0,12,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.getStack()",0,68,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.init(ActionProxy)",13,3,n/a,20,1,1,13,3
"com.opensymphony.xwork2.DefaultActionInvocation.invoke()",16,101,n/a,50,5,0,27,7
"com.opensymphony.xwork2.DefaultActionInvocation.invokeAction(Object,ActionConfig)",18,7,n/a,53,5,2,28,11
"com.opensymphony.xwork2.DefaultActionInvocation.invokeActionOnly()",3,4,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.isExecuted()",0,2,n/a,3,0,0,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.saveResult(ActionConfig,Object)",1,1,n/a,16,1,2,5,2
"com.opensymphony.xwork2.DefaultActionInvocation.serialize()",0,2,n/a,10,0,0,3,1
"com.opensymphony.xwork2.DefaultActionInvocation.setActionEventListener(ActionEventListener)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.setContainer(Container)",0,1,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.setObjectFactory(ObjectFactory)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.setOgnlUtil(OgnlUtil)",0,1,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.setResultCode(String)",2,1,n/a,6,1,1,3,2
"com.opensymphony.xwork2.DefaultActionInvocation.setUnknownHandlerManager(UnknownHandlerManager)",0,1,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionInvocation.setValueStackFactory(ValueStackFactory)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.DefaultActionProxy.DefaultActionProxy(ActionInvocation,String,String,String,boolean,boolean)",4,2,n/a,25,0,6,7,1
"com.opensymphony.xwork2.DefaultActionProxy.execute()",7,120,n/a,16,2,0,11,2
