Chidamber-Kemerer metrics,Qua, 13 dez 2017 16:39:13 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"net.sourceforge.jvlt.ui.components.ObjectListEditor.ActionHandler",1,0,1,0,4,2
"net.sourceforge.jvlt.ui.components.ObjectListPanel",14,0,1,1,18,16
"net.sourceforge.jvlt.ui.components.ObjectListPanel.ActionHandler",2,0,1,0,3,9
"net.sourceforge.jvlt.ui.components.ObjectListPanel.ChangeHandler",1,0,1,0,2,1
"net.sourceforge.jvlt.ui.components.ObjectListPanel.ListSelectionHandler",1,0,1,0,2,2
"net.sourceforge.jvlt.ui.components.ObjectMapEditorPanel",9,0,2,2,16,13
"net.sourceforge.jvlt.ui.components.ObjectMapEditorPanel.ActionHandler",1,0,1,0,4,5
"net.sourceforge.jvlt.ui.components.ObjectMapEditorPanel.ChangeHandler",1,0,1,0,2,1
"net.sourceforge.jvlt.ui.components.ObjectSelectionPanel",10,0,1,1,24,18
"net.sourceforge.jvlt.ui.components.ObjectSelectionPanel.ActionHandler",2,0,1,0,4,9
"net.sourceforge.jvlt.ui.components.ObjectSelectionPanel.ListSelectionHandler",1,0,1,0,2,2
"net.sourceforge.jvlt.ui.components.SortedComboBoxModel",2,0,2,0,10,15
"net.sourceforge.jvlt.ui.components.StringChooserModel",2,0,4,0,11,24
"net.sourceforge.jvlt.ui.components.StringChooserPanel",9,0,1,0,17,10
"net.sourceforge.jvlt.ui.components.StringChooserPanel.ActionHandler",1,0,1,0,2,3
"net.sourceforge.jvlt.ui.components.StringChooserPanel.ListSelectionHandler",1,0,1,0,2,2
"net.sourceforge.jvlt.ui.components.StringChooserPanel.TableModelHandler",1,0,1,0,2,1
"net.sourceforge.jvlt.ui.components.StringInputComponent",5,1,1,0,7,9
"net.sourceforge.jvlt.ui.components.StringListEditor",5,1,2,0,5,3
"net.sourceforge.jvlt.ui.components.StringListInputComponent",3,0,1,0,7,4
"net.sourceforge.jvlt.ui.components.TablePrinterPanel",3,0,1,0,6,3
"net.sourceforge.jvlt.ui.dialogs.AbstractDialog",26,0,1,3,17,27
"net.sourceforge.jvlt.ui.dialogs.Browser",6,0,1,0,9,4
"net.sourceforge.jvlt.ui.dialogs.Browser.ActionEventHandler",1,0,1,0,2,3
"net.sourceforge.jvlt.ui.dialogs.Browser.LinkFollower",1,0,1,0,2,2
"net.sourceforge.jvlt.ui.dialogs.BrowserDialog",3,0,0,0,4,1
"net.sourceforge.jvlt.ui.dialogs.CustomDialog",19,1,1,0,22,9
"net.sourceforge.jvlt.ui.dialogs.CustomDialog.ComponentReplacementHandler",3,0,1,0,1,1
"net.sourceforge.jvlt.ui.dialogs.CustomDialog.TooManyInstancesException",1,0,0,0,0,0
"net.sourceforge.jvlt.ui.dialogs.CustomDialogData",18,0,7,12,12,10
"net.sourceforge.jvlt.ui.dialogs.DictFileChooser",6,0,1,0,8,9
"net.sourceforge.jvlt.ui.dialogs.DictFileChooser.FileType",4,n/a,2,n/a,3,3
"net.sourceforge.jvlt.ui.dialogs.ErrorLogDialog",5,0,0,0,6,2
"net.sourceforge.jvlt.ui.dialogs.ErrorLogDialog.TextAreaAppender",1,0,1,0,2,2
"net.sourceforge.jvlt.ui.dialogs.ExpirationTimePanel",8,0,1,0,22,15
"net.sourceforge.jvlt.ui.dialogs.ExpirationTimePanel.ActionHandler",1,0,2,0,3,2
"net.sourceforge.jvlt.ui.dialogs.FileTypeDialogData",13,1,1,0,28,16
"net.sourceforge.jvlt.ui.dialogs.FileTypePanel",22,0,1,0,43,21
"net.sourceforge.jvlt.ui.dialogs.FontChooser",8,0,1,0,22,15
"net.sourceforge.jvlt.ui.dialogs.InputList",3,0,1,0,10,8
"net.sourceforge.jvlt.ui.dialogs.InvalidDataException",12,0,0,0,1,1
"net.sourceforge.jvlt.ui.dialogs.MessageDialog",16,0,1,1,24,29
"net.sourceforge.jvlt.ui.dialogs.MultimediaFileMetaData",6,1,1,0,5,6
"net.sourceforge.jvlt.ui.dialogs.PrintPreviewDialog",6,0,2,0,14,9
"net.sourceforge.jvlt.ui.dialogs.PropertiesDialogData",7,1,1,0,10,5
"net.sourceforge.jvlt.ui.dialogs.ResetStatsDialogData",6,1,2,0,8,5
"net.sourceforge.jvlt.ui.dialogs.ResetStatsDialogData.ActionHandler",1,0,1,0,2,1
"net.sourceforge.jvlt.ui.dialogs.SettingsDialogData",25,1,1,0,57,21
"net.sourceforge.jvlt.ui.dialogs.SettingsDialogData.FontKey",1,n/a,1,n/a,2,2
"net.sourceforge.jvlt.ui.io.AttributeTable",5,0,2,0,10,4
"net.sourceforge.jvlt.ui.io.AttributeTable.AttributeTableModel",7,0,4,0,17,34
"net.sourceforge.jvlt.ui.io.CSVExportPanel",7,1,2,0,13,3
"net.sourceforge.jvlt.ui.io.CSVImportPanel",21,1,1,0,46,26
"net.sourceforge.jvlt.ui.io.CSVImportPanel.ActionHandler",2,0,1,0,3,2
"net.sourceforge.jvlt.ui.io.CSVImportPanel.ChangeHandler",2,0,1,0,2,1
"net.sourceforge.jvlt.ui.io.CSVImportPanel.PreviewTableModel",10,0,3,0,14,17
"net.sourceforge.jvlt.ui.io.CSVImportPanel.TableModelHandler",2,0,1,0,2,1
"net.sourceforge.jvlt.ui.io.CSVPanel",6,0,2,2,10,8
"net.sourceforge.jvlt.ui.io.CSVPanel.FieldDelimiter",2,n/a,1,n/a,4,3
"net.sourceforge.jvlt.ui.io.ExportDialog",7,0,0,0,7,2
"net.sourceforge.jvlt.ui.io.ExportSuccessDescriptor",3,1,2,0,5,3
"net.sourceforge.jvlt.ui.io.ExportWizardModel",14,2,3,0,29,22
"net.sourceforge.jvlt.ui.io.FinishExportDescriptor",17,1,2,0,46,13
"net.sourceforge.jvlt.ui.io.FinishExportDescriptor.ActionHandler",8,0,1,0,7,8
"net.sourceforge.jvlt.ui.io.HTMLExportPanel",3,0,1,0,6,3
"net.sourceforge.jvlt.ui.io.ImportDialog",7,0,0,0,7,2
"net.sourceforge.jvlt.ui.io.ImportResultsDescriptor",13,1,2,0,24,9
"net.sourceforge.jvlt.ui.io.ImportSuccessDescriptor",3,1,2,0,5,3
"net.sourceforge.jvlt.ui.io.ImportWizardModel",23,2,3,0,43,21
"net.sourceforge.jvlt.ui.io.SpinnerEditor",1,0,1,0,3,3
"net.sourceforge.jvlt.ui.io.StartExportDescriptor",22,1,2,0,45,15
"net.sourceforge.jvlt.ui.io.StartExportDescriptor.ActionHandler",3,0,1,0,2,2
"net.sourceforge.jvlt.ui.io.StartExportDescriptor.DialogHandler",4,0,1,0,3,3
"net.sourceforge.jvlt.ui.io.StartImportDescriptor",21,1,2,0,54,15
"net.sourceforge.jvlt.ui.io.StartImportDescriptor.ActionHandler",9,0,1,0,7,6
"net.sourceforge.jvlt.ui.quiz.EntryAnswerDescriptor",10,2,3,0,15,6
"net.sourceforge.jvlt.ui.quiz.EntryDescriptor",28,1,4,4,32,20
"net.sourceforge.jvlt.ui.quiz.EntryInputAnswerDescriptor",7,2,2,0,11,7
"net.sourceforge.jvlt.ui.quiz.EntryInputDescriptor",20,2,2,0,32,18
"net.sourceforge.jvlt.ui.quiz.EntryNullDescriptor",3,1,2,0,5,3
"net.sourceforge.jvlt.ui.quiz.EntryQuestionDescriptor",9,2,2,0,14,6
"net.sourceforge.jvlt.ui.quiz.FlagPanel",6,0,1,0,9,3
"net.sourceforge.jvlt.ui.quiz.QuizDialogData",18,1,1,0,33,17
"net.sourceforge.jvlt.ui.quiz.QuizDialogData.QuizListPanel",3,1,3,0,9,5
"net.sourceforge.jvlt.ui.quiz.QuizModel",36,1,1,0,87,122
"net.sourceforge.jvlt.ui.quiz.QuizModel.DictUpdateHandler",9,0,1,0,8,6
"net.sourceforge.jvlt.ui.quiz.QuizOptionsDialogData",9,1,1,0,16,6
"net.sourceforge.jvlt.ui.quiz.QuizOptionsDialogData.ActionHandler",2,0,1,0,2,4
"net.sourceforge.jvlt.ui.quiz.QuizPanel",6,0,1,0,5,2
"net.sourceforge.jvlt.ui.quiz.RepeatDescriptor",4,2,1,0,5,2
"net.sourceforge.jvlt.ui.quiz.ResultDescriptor",10,2,2,0,29,17
"net.sourceforge.jvlt.ui.quiz.ResultEntryTable",6,0,2,0,14,14
"net.sourceforge.jvlt.ui.quiz.ResultEntryTable.Model",7,0,1,0,19,26
"net.sourceforge.jvlt.ui.quiz.StatsDescriptor",33,1,2,0,72,60
"net.sourceforge.jvlt.ui.quiz.StatsDescriptor.ActionHandler",3,0,1,0,4,1
"net.sourceforge.jvlt.ui.quiz.YesNoDescriptor",10,1,2,2,17,8
"net.sourceforge.jvlt.ui.quiz.YesNoPanel",7,0,1,0,13,17
"net.sourceforge.jvlt.ui.table.ColumnSelectionDialogData",5,1,2,0,11,5
"net.sourceforge.jvlt.ui.table.CustomFontCellRenderer",5,0,1,0,3,4
"net.sourceforge.jvlt.ui.table.PercentCellRenderer",1,0,1,0,1,1
"net.sourceforge.jvlt.ui.table.SortableTable",19,0,2,1,38,33
"net.sourceforge.jvlt.ui.table.SortableTable.HeaderRenderer",1,0,1,0,3,3
"net.sourceforge.jvlt.ui.table.SortableTable.MouseHandler",4,0,1,0,12,16
"net.sourceforge.jvlt.ui.table.SortableTableModel",12,0,3,0,45,54
"net.sourceforge.jvlt.ui.table.SortableTableModel.Directive",8,0,2,0,6,6
"net.sourceforge.jvlt.ui.table.SortableTableModel.Row",4,0,1,0,7,12
"net.sourceforge.jvlt.ui.table.SortableTableModel.SortOrder",8,n/a,1,n/a,5,6
"net.sourceforge.jvlt.ui.utils.CustomAction",9,0,1,0,5,6
"net.sourceforge.jvlt.ui.utils.CustomConstraints",64,0,1,0,5,5
"net.sourceforge.jvlt.ui.utils.FontInfo",4,0,1,0,6,7
"net.sourceforge.jvlt.ui.utils.GUIUtils",53,0,4,0,14,19
"net.sourceforge.jvlt.ui.utils.LineBreaker",2,0,1,0,7,21
"net.sourceforge.jvlt.ui.utils.LineBreaker.Result",2,0,2,0,6,7
"net.sourceforge.jvlt.ui.utils.TablePrinter",10,0,1,0,21,40
"net.sourceforge.jvlt.ui.utils.TablePrinter.ColumnInfo",1,0,0,0,0,0
"net.sourceforge.jvlt.ui.utils.XSLUtils",7,0,7,0,17,19
"net.sourceforge.jvlt.ui.vocabulary.ChoiceListInputComponent",5,2,1,1,12,5
"net.sourceforge.jvlt.ui.vocabulary.DateInputComponent",3,0,1,0,7,4
"net.sourceforge.jvlt.ui.vocabulary.DictEntryTree",5,0,4,0,23,48
"net.sourceforge.jvlt.ui.vocabulary.DictEntryTree.TreeCellRenderer",6,0,1,0,6,5
"net.sourceforge.jvlt.ui.vocabulary.EmptyInputComponent",2,0,4,0,4,4
"net.sourceforge.jvlt.ui.vocabulary.EntryClassInputComponent",5,2,1,0,7,4
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel",22,0,2,0,34,19
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.ActionHandler",5,0,1,0,8,10
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.BasicEntryFilter",9,1,1,0,11,6
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.CustomFieldFilter",6,1,1,0,9,3
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.DialogHandler",7,0,1,0,5,4
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.FilterMode",5,n/a,0,n/a,3,2
"net.sourceforge.jvlt.ui.vocabulary.EntryInfoPanel",24,1,1,0,29,33
"net.sourceforge.jvlt.ui.vocabulary.EntryInfoPanel.Mode",3,n/a,0,n/a,0,0
"net.sourceforge.jvlt.ui.vocabulary.EntryList",5,0,1,0,7,8
"net.sourceforge.jvlt.ui.vocabulary.EntryPanel",51,0,1,0,111,64
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog",23,1,1,1,43,25
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.ComponentReplacementHandler",5,0,1,0,6,3
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.DictUpdateHandler",6,0,1,0,2,3
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.FilterMapEditorPanel",3,1,3,0,8,4
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.PropertyChangeHandler",1,0,1,0,2,2
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryRow",49,0,1,0,59,46
"net.sourceforge.jvlt.ui.vocabulary.EntrySelectionDialogData",32,1,2,0,65,35
"net.sourceforge.jvlt.ui.vocabulary.EntrySelectionDialogData.PropertyChangeHandler",2,0,1,0,2,2
"net.sourceforge.jvlt.ui.vocabulary.EntrySelectionDialogData.State",5,0,8,0,19,18
"net.sourceforge.jvlt.ui.vocabulary.ExampleDialogData",30,1,1,0,74,51
"net.sourceforge.jvlt.ui.vocabulary.ExampleDocument",5,0,1,0,15,27
"net.sourceforge.jvlt.ui.vocabulary.ExampleFilter",3,1,1,0,7,10
"net.sourceforge.jvlt.ui.vocabulary.ExampleInfoPanel",18,1,2,0,22,17
"net.sourceforge.jvlt.ui.vocabulary.ExampleList",3,0,1,0,4,4
"net.sourceforge.jvlt.ui.vocabulary.ExamplePanel",43,0,1,0,87,52
"net.sourceforge.jvlt.ui.vocabulary.ExampleSenseTable",10,1,2,0,18,8
