Method,ev(G),iv(G),v(G)
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getExpandedString(String,String[],int,int)",1,1,1
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getExpandedString(String,int)",5,8,12
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getKeys()",1,1,1
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getMostSpecificStream(String,String,String,String)",1,2,8
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getRef(String,ResourceBundle,ClassLoader)",3,3,3
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getString(String)",1,5,5
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getString(String,String[],int)",1,1,1
"org.hsqldb.lib.RefCapablePropertyResourceBundle.getStringFromFile(String)",3,9,11
"org.hsqldb.lib.RefCapablePropertyResourceBundle.literalize(String)",3,4,7
"org.hsqldb.lib.RefCapablePropertyResourceBundle.posSubst(String,String[],int)",5,10,13
"org.hsqldb.lib.RefCapablePropertyResourceBundle.toNativeLs(String)",1,2,2
"org.hsqldb.lib.RefCapablePropertyResourceBundle.toString()",1,1,1
"org.hsqldb.lib.SimpleLog.SimpleLog(String,int,boolean)",1,3,3
"org.hsqldb.lib.SimpleLog.close()",1,2,3
"org.hsqldb.lib.SimpleLog.flush()",1,2,2
"org.hsqldb.lib.SimpleLog.getLevel()",1,1,1
"org.hsqldb.lib.SimpleLog.getPrintWriter()",1,1,1
"org.hsqldb.lib.SimpleLog.logContext(Throwable,String)",2,3,5
"org.hsqldb.lib.SimpleLog.logContext(int,String)",2,2,3
"org.hsqldb.lib.SimpleLog.makeLog(File)",1,1,2
"org.hsqldb.lib.SimpleLog.sendLine(int,String)",1,2,2
"org.hsqldb.lib.SimpleLog.setLevel(int)",1,1,1
"org.hsqldb.lib.Sort.sort(Object[],ObjectComparator,int,int)",5,8,13
"org.hsqldb.lib.Sort.swap(Object[],int,int)",1,1,1
"org.hsqldb.lib.StopWatch.StopWatch()",1,1,1
"org.hsqldb.lib.StopWatch.StopWatch(boolean)",1,2,2
"org.hsqldb.lib.StopWatch.currentElapsedTime()",2,2,2
"org.hsqldb.lib.StopWatch.currentElapsedTimeToMessage(String)",1,1,1
"org.hsqldb.lib.StopWatch.elapsedTime()",2,2,2
"org.hsqldb.lib.StopWatch.elapsedTimeToMessage(String)",1,1,1
"org.hsqldb.lib.StopWatch.mark()",1,1,1
"org.hsqldb.lib.StopWatch.start()",1,1,1
"org.hsqldb.lib.StopWatch.stop()",1,2,2
"org.hsqldb.lib.StopWatch.toString()",1,1,1
"org.hsqldb.lib.StopWatch.zero()",1,1,1
"org.hsqldb.lib.StringComparator.compare(Object,Object)",4,1,4
"org.hsqldb.lib.StringConverter.byteArrayToBitString(byte[],int)",1,2,3
"org.hsqldb.lib.StringConverter.byteArrayToHexString(byte[])",1,1,2
"org.hsqldb.lib.StringConverter.byteArrayToSQLBitString(byte[],int)",1,2,3
"org.hsqldb.lib.StringConverter.byteArrayToSQLHexString(byte[])",1,1,2
"org.hsqldb.lib.StringConverter.byteArrayToString(byte[],String)",1,1,3
"org.hsqldb.lib.StringConverter.count(String,char)",1,2,3
"org.hsqldb.lib.StringConverter.getNibble(int)",4,1,7
"org.hsqldb.lib.StringConverter.getUTFSize(String)",1,3,6
"org.hsqldb.lib.StringConverter.hexStringToByteArray(String)",5,3,7
"org.hsqldb.lib.StringConverter.inputStreamToString(InputStream,String)",3,2,3
"org.hsqldb.lib.StringConverter.readUTF(byte[],int,int)",1,1,1
"org.hsqldb.lib.StringConverter.readUTF(byte[],int,int,char[])",8,4,12
"org.hsqldb.lib.StringConverter.sqlBitStringToBitMap(String)",4,3,6
"org.hsqldb.lib.StringConverter.stringToUTFBytes(String,HsqlByteArrayOutputStream)",1,4,7
"org.hsqldb.lib.StringConverter.stringToUnicodeBytes(HsqlByteArrayOutputStream,String,boolean)",2,7,12
"org.hsqldb.lib.StringConverter.toQuotedString(String,char,boolean)",2,3,6
"org.hsqldb.lib.StringConverter.unicodeStringToString(String)",2,5,7
"org.hsqldb.lib.StringConverter.writeHexBytes(byte[],int,byte[])",1,1,2
"org.hsqldb.lib.StringInputStream.StringInputStream(String)",1,1,1
"org.hsqldb.lib.StringInputStream.available()",1,1,1
"org.hsqldb.lib.StringInputStream.read()",3,1,3
"org.hsqldb.lib.StringUtil.appendPair(StringBuffer,String,String,String,String)",1,1,1
"org.hsqldb.lib.StringUtil.arrayToString(Object)",1,3,3
"org.hsqldb.lib.StringUtil.getList(String[],String,String)",1,3,3
"org.hsqldb.lib.StringUtil.getList(String[][],String,String)",1,3,3
"org.hsqldb.lib.StringUtil.getList(int[],String,String)",1,3,3
"org.hsqldb.lib.StringUtil.isEmpty(String)",3,3,4
"org.hsqldb.lib.StringUtil.rTrimSize(String)",3,2,3
"org.hsqldb.lib.StringUtil.skipSpaces(String,int)",3,2,3
"org.hsqldb.lib.StringUtil.split(String,String)",1,3,3
"org.hsqldb.lib.StringUtil.toLowerSubset(String,char)",1,5,5
"org.hsqldb.lib.StringUtil.toPaddedString(String,int,char,boolean)",2,4,5
"org.hsqldb.lib.StringUtil.toZeroPaddedString(long,int,int)",1,4,5
"org.hsqldb.lib.ValidatingResourceBundle.ValidatingResourceBundle(String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getExpandedString(int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getExpandedString(int,String[])",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getMissingPosValueBehavior()",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getMissingPropertyBehavior()",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getSize()",2,1,2
"org.hsqldb.lib.ValidatingResourceBundle.getString(int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String,String,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String,String,String,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String,String,int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String,int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String,int,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String,int,int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,String[])",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,int,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,int,String,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,int,String,int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,int,int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,int,int,String)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.getString(int,int,int,int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.setMissingPosValueBehavior(int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.setMissingPropertyBehavior(int)",1,1,1
"org.hsqldb.lib.ValidatingResourceBundle.validate()",4,4,6
"org.hsqldb.lib.WrapperIterator.WrapperIterator()",1,1,1
"org.hsqldb.lib.WrapperIterator.WrapperIterator(Iterator,Iterator)",1,1,1
"org.hsqldb.lib.WrapperIterator.WrapperIterator(Object)",1,1,1
"org.hsqldb.lib.WrapperIterator.WrapperIterator(Object[])",1,1,1
"org.hsqldb.lib.WrapperIterator.WrapperIterator(Object[],boolean)",1,1,1
"org.hsqldb.lib.WrapperIterator.hasNext()",8,3,11
"org.hsqldb.lib.WrapperIterator.next()",7,5,7
"org.hsqldb.lib.WrapperIterator.nextInt()",1,1,1
"org.hsqldb.lib.WrapperIterator.nextLong()",1,1,1
"org.hsqldb.lib.WrapperIterator.remove()",1,1,1
"org.hsqldb.lib.WrapperIterator.setValue(Object)",1,1,1
"org.hsqldb.lib.java.JavaSystem.CompareIngnoreCase(String,String)",1,1,1
"org.hsqldb.lib.java.JavaSystem.createNewFile(File)",1,1,2
"org.hsqldb.lib.java.JavaSystem.deleteOnExit(File)",1,1,1
"org.hsqldb.lib.java.JavaSystem.gc()",1,2,3
"org.hsqldb.lib.java.JavaSystem.parseDouble(String)",1,1,1
"org.hsqldb.lib.java.JavaSystem.precision(BigDecimal)",2,1,2
"org.hsqldb.lib.java.JavaSystem.runFinalizers()",1,1,1
"org.hsqldb.lib.java.JavaSystem.saveProperties(Properties,String,OutputStream)",1,1,1
"org.hsqldb.lib.java.JavaSystem.setLogToSystem(boolean)",1,1,3
"org.hsqldb.lib.java.JavaSystem.setRAFileLength(RandomAccessFile,long)",1,1,1
"org.hsqldb.lib.java.JavaSystem.toString(BigDecimal)",2,1,2
"org.hsqldb.lib.java.JavaSystem.unscaledValue(BigDecimal)",1,1,1
"org.hsqldb.lib.tar.DbBackup.DbBackup(File,String)",1,1,1
"org.hsqldb.lib.tar.DbBackup.generateBufferBlockValue(File)",1,1,1
"org.hsqldb.lib.tar.DbBackup.generateBufferBlockValue(File[])",5,3,6
"org.hsqldb.lib.tar.DbBackup.getAbortUponModify()",1,1,1
"org.hsqldb.lib.tar.DbBackup.getOverWrite()",1,1,1
"org.hsqldb.lib.tar.DbBackup.main(String[])",7,8,19
"org.hsqldb.lib.tar.DbBackup.setAbortUponModify(boolean)",1,1,1
"org.hsqldb.lib.tar.DbBackup.setOverWrite(boolean)",1,1,1
"org.hsqldb.lib.tar.DbBackup.write()",13,16,18
"org.hsqldb.lib.tar.PIFData.PIFData(InputStream)",4,7,7
"org.hsqldb.lib.tar.PIFData.getSize()",1,1,1
"org.hsqldb.lib.tar.PIFGenerator.PIFGenerator()",1,1,2
"org.hsqldb.lib.tar.PIFGenerator.PIFGenerator(File)",1,2,2
"org.hsqldb.lib.tar.PIFGenerator.PIFGenerator(int)",2,1,2
"org.hsqldb.lib.tar.PIFGenerator.addRecord(String,String)",7,10,10
"org.hsqldb.lib.tar.PIFGenerator.addRecord(String,boolean)",1,1,1
"org.hsqldb.lib.tar.PIFGenerator.addRecord(String,int)",1,1,1
"org.hsqldb.lib.tar.PIFGenerator.addRecord(String,long)",1,1,1
"org.hsqldb.lib.tar.PIFGenerator.getName()",1,1,1
"org.hsqldb.lib.tar.RB.RB()",2,2,3
"org.hsqldb.lib.tar.RB.getKeyIdToString()",1,1,1
"org.hsqldb.lib.tar.TarFileInputStream.TarFileInputStream(File)",1,1,1
"org.hsqldb.lib.tar.TarFileInputStream.TarFileInputStream(File,int)",1,1,1
"org.hsqldb.lib.tar.TarFileInputStream.TarFileInputStream(File,int,int)",4,4,6
"org.hsqldb.lib.tar.TarFileInputStream.close()",1,1,1
"org.hsqldb.lib.tar.TarFileInputStream.getReadBufferBlocks()",1,1,1
"org.hsqldb.lib.tar.TarFileInputStream.readBlock()",1,1,1
"org.hsqldb.lib.tar.TarFileInputStream.readBlocks(int)",3,3,3
"org.hsqldb.lib.tar.TarFileInputStream.readCompressedBlocks(int)",3,3,3
"org.hsqldb.lib.tar.TarFileInputStream.readNextHeaderBlock()",3,2,4
"org.hsqldb.lib.tar.TarFileOutputStream.TarFileOutputStream(File)",1,1,1
"org.hsqldb.lib.tar.TarFileOutputStream.TarFileOutputStream(File,int)",1,1,1
"org.hsqldb.lib.tar.TarFileOutputStream.TarFileOutputStream(File,int,int)",6,8,10
"org.hsqldb.lib.tar.TarFileOutputStream.assertAtBlockBoundary()",2,2,2
"org.hsqldb.lib.tar.TarFileOutputStream.bytesLeftInBlock()",2,1,2
"org.hsqldb.lib.tar.TarFileOutputStream.close()",2,2,2
"org.hsqldb.lib.tar.TarFileOutputStream.finish()",1,3,5
"org.hsqldb.lib.tar.TarFileOutputStream.flush()",1,1,1
"org.hsqldb.lib.tar.TarFileOutputStream.getBytesWritten()",1,1,1
"org.hsqldb.lib.tar.TarFileOutputStream.padCurrentBlock()",2,1,2
"org.hsqldb.lib.tar.TarFileOutputStream.write(byte[],int)",1,1,1
"org.hsqldb.lib.tar.TarFileOutputStream.write(int)",1,1,1
"org.hsqldb.lib.tar.TarFileOutputStream.writeBlock(byte[])",2,2,2
"org.hsqldb.lib.tar.TarFileOutputStream.writePadBlock()",1,1,1
"org.hsqldb.lib.tar.TarFileOutputStream.writePadBlocks(int)",1,2,2
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.TarEntrySupplicant(String,File,TarFileOutputStream)",3,4,4
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.TarEntrySupplicant(String,InputStream,int,char,TarFileOutputStream)",2,5,5
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.TarEntrySupplicant(String,char,TarFileOutputStream)",2,4,5
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.clearField(int)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.clearField(int,byte[])",1,1,2
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.close()",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.getDataSize()",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.getLameMode(File)",1,1,4
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.getPath()",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.headerChecksum()",1,3,4
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.makeXentry()",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.prePaddedOctalString(long,int)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.write()",2,4,4
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.writeField(int,String)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.writeField(int,String,byte[])",2,2,3
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.writeField(int,char)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.writeField(int,long)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant.writeField(int,long,byte[])",1,1,1
"org.hsqldb.lib.tar.TarGenerator.TarGenerator(File,boolean,Integer)",9,12,13
"org.hsqldb.lib.tar.TarGenerator.getPaxThreshold()",1,1,1
"org.hsqldb.lib.tar.TarGenerator.main(String[])",1,4,4
"org.hsqldb.lib.tar.TarGenerator.queueEntry(File)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.queueEntry(String,File)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.queueEntry(String,InputStream,int)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.setPaxThreshold(long)",1,1,1
"org.hsqldb.lib.tar.TarGenerator.write()",1,6,7
"org.hsqldb.lib.tar.TarHeaderFields.getStart(int)",2,2,2
"org.hsqldb.lib.tar.TarHeaderFields.getStop(int)",2,2,2
"org.hsqldb.lib.tar.TarHeaderFields.toString(int)",2,2,2
"org.hsqldb.lib.tar.TarMalformatException.TarMalformatException(String)",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.MissingField.MissingField(int)",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.MissingField.getMessage()",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.TarEntryHeader(byte[])",6,4,9
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.generateFile()",2,2,3
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.getDataSize()",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.getEntryType()",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.getFileMode()",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.getModTime()",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.getPath()",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.headerChecksum()",1,3,4
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.indexOf(byte[],byte,int,int)",3,1,3
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.isUstar()",1,2,2
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.readChar(int)",1,2,2
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.readInteger(int)",2,2,3
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.readString(int)",3,3,4
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.setDataSize(long)",1,1,1
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.toString()",1,1,4
"org.hsqldb.lib.tar.TarReader.TarReader(File,int,String[],Integer,File)",1,6,7
"org.hsqldb.lib.tar.TarReader.extractFile(TarEntryHeader)",10,15,15
"org.hsqldb.lib.tar.TarReader.getPifData(TarEntryHeader)",3,7,7
"org.hsqldb.lib.tar.TarReader.main(String[])",3,9,14
"org.hsqldb.lib.tar.TarReader.read()",8,13,21
"org.hsqldb.lib.tar.TarReader.skipFileData(TarEntryHeader)",3,4,6
"org.hsqldb.navigator.RowSetNavigator.RowSetNavigator()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.absolute(int)",4,5,7
"org.hsqldb.navigator.RowSetNavigator.afterLast()",2,1,2
"org.hsqldb.navigator.RowSetNavigator.beforeFirst()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.close()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.first()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getCurrentRow()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getId()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getNext()",1,2,2
"org.hsqldb.navigator.RowSetNavigator.getRangePosition()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getRowNumber()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getRowid()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getRowidObject()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getSession()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.getSize()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.hasNext()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.isAfterLast()",1,1,2
"org.hsqldb.navigator.RowSetNavigator.isBeforeFirst()",1,1,2
"org.hsqldb.navigator.RowSetNavigator.isDiskBased()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.isEmpty()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.isFirst()",1,1,2
"org.hsqldb.navigator.RowSetNavigator.isLast()",1,1,2
"org.hsqldb.navigator.RowSetNavigator.last()",2,3,4
"org.hsqldb.navigator.RowSetNavigator.next()",2,1,3
"org.hsqldb.navigator.RowSetNavigator.previous()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.relative(int)",2,2,2
"org.hsqldb.navigator.RowSetNavigator.release()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.reset()",1,1,1
"org.hsqldb.navigator.RowSetNavigator.setId(long)",1,1,1
"org.hsqldb.navigator.RowSetNavigator.setSession(SessionInterface)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.RowSetNavigatorClient()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.RowSetNavigatorClient(RowSetNavigator,int,int)",1,2,2
"org.hsqldb.navigator.RowSetNavigatorClient.RowSetNavigatorClient(int)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.absolute(int)",4,3,5
"org.hsqldb.navigator.RowSetNavigatorClient.add(Object)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.clear()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.close()",1,3,4
"org.hsqldb.navigator.RowSetNavigatorClient.getBlock(int)",1,1,2
"org.hsqldb.navigator.RowSetNavigatorClient.getCurrent()",2,2,4
"org.hsqldb.navigator.RowSetNavigatorClient.getData(int)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.read(RowInputInterface,ResultMetaData)",1,2,2
"org.hsqldb.navigator.RowSetNavigatorClient.remove()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.setData(Object[][])",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.setData(int,Object[])",1,1,1
"org.hsqldb.navigator.RowSetNavigatorClient.write(RowOutputInterface,ResultMetaData)",1,2,2
"org.hsqldb.navigator.RowSetNavigatorData.RowSetNavigatorData(Session,QueryExpression)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.RowSetNavigatorData(Session,QuerySpecification)",1,2,2
"org.hsqldb.navigator.RowSetNavigatorData.RowSetNavigatorData(Session,TableBase)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.add(Object)",1,1,2
"org.hsqldb.navigator.RowSetNavigatorData.addAdjusted(Object[],int[])",1,2,3
"org.hsqldb.navigator.RowSetNavigatorData.clear()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.close()",2,1,2
"org.hsqldb.navigator.RowSetNavigatorData.copy(RowSetNavigatorData,int[])",1,2,2
"org.hsqldb.navigator.RowSetNavigatorData.equals(Object[],Object[])",3,2,3
"org.hsqldb.navigator.RowSetNavigatorData.except(RowSetNavigatorData)",1,3,3
"org.hsqldb.navigator.RowSetNavigatorData.exceptAll(RowSetNavigatorData)",1,7,7
"org.hsqldb.navigator.RowSetNavigatorData.getCurrent()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.getGroupRow(Object[])",2,2,2
"org.hsqldb.navigator.RowSetNavigatorData.hasNull(Object[])",3,1,3
"org.hsqldb.navigator.RowSetNavigatorData.hasUniqueNotNullRows()",4,3,5
"org.hsqldb.navigator.RowSetNavigatorData.intersect(RowSetNavigatorData)",1,3,3
"org.hsqldb.navigator.RowSetNavigatorData.intersectAll(RowSetNavigatorData)",3,6,7
"org.hsqldb.navigator.RowSetNavigatorData.isDiskBased()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.next()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.read(RowInputInterface,ResultMetaData)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.remove()",1,2,2
"org.hsqldb.navigator.RowSetNavigatorData.removeDuplicates()",1,4,4
"org.hsqldb.navigator.RowSetNavigatorData.reset()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.sortFull()",1,2,2
"org.hsqldb.navigator.RowSetNavigatorData.sortGroup()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorData.sortOrder()",1,3,3
"org.hsqldb.navigator.RowSetNavigatorData.sortUnion(SortAndSlice)",1,2,2
"org.hsqldb.navigator.RowSetNavigatorData.trim(int,int)",4,6,9
"org.hsqldb.navigator.RowSetNavigatorData.union(RowSetNavigatorData,int[])",1,3,3
"org.hsqldb.navigator.RowSetNavigatorData.unionAll(RowSetNavigatorData,int[])",1,2,2
"org.hsqldb.navigator.RowSetNavigatorData.write(RowOutputInterface,ResultMetaData)",1,2,2
"org.hsqldb.navigator.RowSetNavigatorLinkedList.RowSetNavigatorLinkedList()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorLinkedList.add(Object)",1,1,1
"org.hsqldb.navigator.RowSetNavigatorLinkedList.clear()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorLinkedList.getCurrent()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorLinkedList.next()",1,1,2
"org.hsqldb.navigator.RowSetNavigatorLinkedList.read(RowInputInterface,ResultMetaData)",1,2,2
"org.hsqldb.navigator.RowSetNavigatorLinkedList.remove()",3,2,4
"org.hsqldb.navigator.RowSetNavigatorLinkedList.reset()",1,1,1
"org.hsqldb.navigator.RowSetNavigatorLinkedList.write(RowOutputInterface,ResultMetaData)",1,2,2
"org.hsqldb.persist.Cache.Cache(DataFileCache)",1,1,1
"org.hsqldb.persist.Cache.CachedObjectComparator.CachedObjectComparator()",1,1,1
"org.hsqldb.persist.Cache.CachedObjectComparator.compare(Object,Object)",4,4,4
"org.hsqldb.persist.Cache.CachedObjectComparator.setType(int)",1,1,1
"org.hsqldb.persist.Cache.cleanUp()",1,4,5
"org.hsqldb.persist.Cache.clear()",1,1,1
"org.hsqldb.persist.Cache.get(int)",1,1,1
"org.hsqldb.persist.Cache.getTotalCachedBlockSize()",1,1,1
"org.hsqldb.persist.Cache.init(int,long)",1,1,1
"org.hsqldb.persist.Cache.put(int,CachedObject)",1,3,3
"org.hsqldb.persist.Cache.release(int)",2,1,2
"org.hsqldb.persist.Cache.saveAll()",1,2,3
"org.hsqldb.persist.Cache.saveRows(int)",2,1,2
"org.hsqldb.persist.Cache.size()",1,1,1
"org.hsqldb.persist.DataFileBlockManager.DataFileBlockManager(int,int,long)",1,1,1
"org.hsqldb.persist.DataFileBlockManager.add(int,int)",2,2,3
"org.hsqldb.persist.DataFileBlockManager.checkIntegrity()",1,1,1
"org.hsqldb.persist.DataFileBlockManager.clear()",1,1,1
"org.hsqldb.persist.DataFileBlockManager.get(int)",3,2,4
"org.hsqldb.persist.DataFileBlockManager.getLostBlocksSize()",1,1,1
"org.hsqldb.persist.DataFileBlockManager.isModified()",1,1,1
"org.hsqldb.persist.DataFileBlockManager.removeBlocks(int)",1,2,2
"org.hsqldb.persist.DataFileBlockManager.resetList()",1,2,3
"org.hsqldb.persist.DataFileBlockManager.size()",1,1,1
"org.hsqldb.persist.DataFileCache.DataFileCache(Database,String)",1,1,1
"org.hsqldb.persist.DataFileCache.add(CachedObject)",1,2,2
"org.hsqldb.persist.DataFileCache.backupFile()",1,3,3
"org.hsqldb.persist.DataFileCache.bytesCapacity()",1,1,1
"org.hsqldb.persist.DataFileCache.capacity()",1,1,1
"org.hsqldb.persist.DataFileCache.close(boolean)",2,11,11
"org.hsqldb.persist.DataFileCache.defrag()",3,2,4
"org.hsqldb.persist.DataFileCache.deleteBackup()",1,1,1
"org.hsqldb.persist.DataFileCache.deleteFile(boolean)",2,4,5
"org.hsqldb.persist.DataFileCache.deleteOrResetFreePos(Database,String)",3,4,6
"org.hsqldb.persist.DataFileCache.get(int,PersistentStore,boolean)",4,5,7
"org.hsqldb.persist.DataFileCache.getCachedObjectCount()",1,1,1
"org.hsqldb.persist.DataFileCache.getFileFreePos()",1,1,1
"org.hsqldb.persist.DataFileCache.getFileName()",1,1,1
"org.hsqldb.persist.DataFileCache.getFreeBlockCount()",1,1,1
"org.hsqldb.persist.DataFileCache.getRaw(int)",1,1,1
"org.hsqldb.persist.DataFileCache.getStorageSize(int)",2,2,2
"org.hsqldb.persist.DataFileCache.getTotalCachedBlockSize()",1,1,1
"org.hsqldb.persist.DataFileCache.getTotalFreeBlockSize()",1,1,1
"org.hsqldb.persist.DataFileCache.hasRowInfo()",1,1,1
"org.hsqldb.persist.DataFileCache.initBuffers()",1,3,5
"org.hsqldb.persist.DataFileCache.initParams(Database,String)",1,1,3
"org.hsqldb.persist.DataFileCache.isFileModified()",1,1,1
"org.hsqldb.persist.DataFileCache.isFileOpen()",1,1,1
"org.hsqldb.persist.DataFileCache.open(boolean)",3,8,12
"org.hsqldb.persist.DataFileCache.readObject(int)",1,2,2
"org.hsqldb.persist.DataFileCache.readSize(int)",1,2,2
"org.hsqldb.persist.DataFileCache.release(int)",1,1,1
"org.hsqldb.persist.DataFileCache.remove(int,PersistentStore)",1,2,2
"org.hsqldb.persist.DataFileCache.removePersistence(int)",1,1,1
"org.hsqldb.persist.DataFileCache.renameBackupFile()",1,2,2
"org.hsqldb.persist.DataFileCache.renameDataFile(boolean)",1,2,2
"org.hsqldb.persist.DataFileCache.restore(CachedObject)",1,2,2
"org.hsqldb.persist.DataFileCache.saveRow(CachedObject)",1,2,2
"org.hsqldb.persist.DataFileCache.saveRows(CachedObject[],int,int)",1,4,4
