Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.apache.xerces.utils.StringHasher",5,0,4,4,0,0,0,4,74,29,0,0,0,"2,25",4,4,9
"org.apache.xerces.utils.StringPool",54,32,40,72,5,0,0,2,841,774,0,0,0,"3,35",29,50,134
"org.apache.xerces.utils.StringPool.CharArrayRange",9,3,0,3,0,0,0,0,8,5,0,0,0,n/a,0,0,0
"org.apache.xerces.utils.StringPool.StringProducer",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"org.apache.xerces.utils.SymbolCache",3,9,6,15,1,0,0,1,196,176,0,0,0,"3,17",3,6,19
"org.apache.xerces.utils.UTF8DataChunk",6,11,23,34,9,0,1,1,533,457,0,0,0,"4,45",11,29,89
"org.apache.xerces.utils.XMLCharacterProperties",12,17,8,25,0,0,0,3,451,306,0,0,0,"5,38",6,8,43
"org.apache.xerces.utils.XMLMessageProvider",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a
"org.apache.xerces.utils.XMLMessages",23,319,6,325,2,0,1,1,1.171,526,0,0,0,"3,00",2,3,9
"org.apache.xerces.validators.datatype.BooleanValidator",8,2,13,15,9,0,2,6,52,30,0,0,0,"1,14",1,10,8
"org.apache.xerces.validators.datatype.DatatypeMessageProvider",7,21,6,27,2,0,1,1,107,74,0,0,0,"3,00",2,3,9
"org.apache.xerces.validators.datatype.DatatypeValidator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"org.apache.xerces.validators.datatype.DecimalValidator",9,13,16,29,9,0,2,4,219,172,0,0,0,"3,80",2,15,38
"org.apache.xerces.validators.datatype.IllegalFacetException",8,0,2,2,0,0,0,0,9,5,0,0,0,"1,00",0,2,2
"org.apache.xerces.validators.datatype.IllegalFacetValueException",8,0,2,2,0,0,0,0,9,5,0,0,0,"1,00",0,2,2
"org.apache.xerces.validators.datatype.IntegerValidator",9,13,16,29,9,0,2,4,219,172,0,0,0,"3,60",2,15,36
"org.apache.xerces.validators.datatype.InternalDatatypeValidator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.apache.xerces.validators.datatype.InvalidDatatypeValueException",9,0,2,2,0,0,0,0,9,5,0,0,0,"1,00",0,2,2
"org.apache.xerces.validators.datatype.RealValidator",9,17,16,33,9,0,2,4,233,186,0,0,0,"4,00",2,15,40
"org.apache.xerces.validators.datatype.StringValidator",7,0,12,12,6,0,2,6,37,14,0,0,0,"1,00",0,6,6
"org.apache.xerces.validators.datatype.UnknownFacetException",8,0,2,2,0,0,0,0,9,5,0,0,0,"1,00",0,2,2
"org.apache.xerces.validators.dtd.CMBinOp",8,7,15,22,7,1,0,1,112,69,0,5,0,"2,50",3,14,15
"org.apache.xerces.validators.dtd.CMException",10,2,2,4,0,0,0,1,33,13,0,0,0,"1,00",1,2,2
"org.apache.xerces.validators.dtd.CMLeaf",9,7,18,25,12,1,0,2,101,64,0,5,0,"1,56",4,15,14
"org.apache.xerces.validators.dtd.CMNode",8,5,9,14,5,0,0,4,91,45,3,0,0,"1,33",4,10,8
"org.apache.xerces.validators.dtd.CMStateSet",7,5,10,15,4,0,0,1,228,171,0,0,0,"3,70",4,11,37
"org.apache.xerces.validators.dtd.CMUniOp",8,6,14,20,7,1,0,2,67,36,0,5,0,"1,40",2,11,7
"org.apache.xerces.validators.dtd.DFAContentModel",14,17,10,27,17,0,1,1,832,353,0,0,0,"9,12",4,31,73
"org.apache.xerces.validators.dtd.DTDValidator",43,93,180,273,54,0,3,7,2.334,1.933,0,0,0,"3,02",83,217,374
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorCDATA",2,0,2,2,1,0,1,1,8,5,0,0,0,"1,00",1,1,1
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorENTITIES",5,0,2,2,54,0,1,1,44,38,0,0,0,"9,00",1,9,9
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorENTITY",5,0,2,2,54,0,1,1,35,27,0,0,0,"6,00",1,9,6
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorENUMERATION",4,0,2,2,54,0,1,1,35,27,0,0,0,"6,00",1,8,6
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorID",5,0,2,2,54,0,1,1,39,31,0,0,0,"7,00",1,9,7
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorIDREF",5,0,2,2,54,0,1,1,36,28,0,0,0,"7,00",1,9,7
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorIDREFS",5,0,2,2,54,0,1,1,45,39,0,0,0,"10,00",1,9,10
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorNMTOKEN",5,0,2,2,54,0,1,1,31,26,0,0,0,"6,00",1,8,6
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorNMTOKENS",5,0,2,2,54,0,1,1,38,35,0,0,0,"8,00",1,7,8
"org.apache.xerces.validators.dtd.DTDValidator.AttValidatorNOTATION",4,0,2,2,54,0,1,1,35,27,0,0,0,"6,00",1,8,6
"org.apache.xerces.validators.dtd.DTDValidator.AttributeValidator",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a
"org.apache.xerces.validators.dtd.DTDValidator.ContentSpecImpl",4,3,8,11,54,0,1,3,20,20,0,0,0,"1,25",3,7,5
"org.apache.xerces.validators.dtd.DTDValidator.EventHandler",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,n/a
"org.apache.xerces.validators.dtd.ElementDeclPool",9,35,36,71,15,0,0,1,951,848,0,0,0,"4,50",26,48,162
"org.apache.xerces.validators.dtd.EntityPool",9,17,20,37,12,0,0,1,262,229,0,0,0,"1,95",15,24,39
"org.apache.xerces.validators.dtd.EntityPool.RequiredNotation",3,5,1,6,2,0,0,0,14,14,0,0,0,"1,00",0,2,1
"org.apache.xerces.validators.dtd.InsertableElementsInfo",7,8,0,8,0,0,0,0,96,11,0,0,0,n/a,0,0,0
