Chidamber-Kemerer metrics,Qua, 13 dez 2017 14:47:46 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.eclipse.jdt.core.dom.ITypeBinding",n/a,n/a,n/a,n/a,54,n/a
"org.eclipse.jdt.core.dom.IVariableBinding",n/a,n/a,n/a,n/a,11,n/a
"org.eclipse.jdt.core.dom.IfStatement",18,3,4,0,42,32
"org.eclipse.jdt.core.dom.ImportDeclaration",26,2,4,0,48,31
"org.eclipse.jdt.core.dom.InfixExpression",18,3,4,0,54,41
"org.eclipse.jdt.core.dom.InfixExpression.Operator",6,1,1,0,6,4
"org.eclipse.jdt.core.dom.Initializer",21,3,5,0,56,35
"org.eclipse.jdt.core.dom.InstanceofExpression",15,3,4,0,37,27
"org.eclipse.jdt.core.dom.InternalASTRewrite",18,2,1,0,56,44
"org.eclipse.jdt.core.dom.IntersectionType",13,3,4,0,30,13
"org.eclipse.jdt.core.dom.Javadoc",32,3,3,0,44,27
"org.eclipse.jdt.core.dom.LabeledStatement",15,3,4,0,39,27
"org.eclipse.jdt.core.dom.LambdaExpression",24,3,4,0,54,28
"org.eclipse.jdt.core.dom.LineComment",11,3,6,0,20,9
"org.eclipse.jdt.core.dom.MarkerAnnotation",16,4,7,0,31,15
"org.eclipse.jdt.core.dom.MemberRef",18,2,4,0,40,25
"org.eclipse.jdt.core.dom.MemberValuePair",19,2,4,0,41,28
"org.eclipse.jdt.core.dom.MemberValuePairBinding",20,1,7,1,63,65
"org.eclipse.jdt.core.dom.Message",1,1,3,0,7,11
"org.eclipse.jdt.core.dom.MethodBinding",30,1,4,1,73,87
"org.eclipse.jdt.core.dom.MethodBinding.LambdaMethod",9,2,4,0,18,9
"org.eclipse.jdt.core.dom.MethodDeclaration",38,3,3,0,102,107
"org.eclipse.jdt.core.dom.MethodInvocation",22,3,4,0,54,38
"org.eclipse.jdt.core.dom.MethodRef",21,2,4,0,49,28
"org.eclipse.jdt.core.dom.MethodRefParameter",16,2,4,0,45,31
"org.eclipse.jdt.core.dom.MethodReference",13,3,4,4,11,5
"org.eclipse.jdt.core.dom.Modifier",27,2,20,0,55,41
"org.eclipse.jdt.core.dom.Modifier.ModifierKeyword",10,1,1,0,12,8
"org.eclipse.jdt.core.dom.Name",37,3,3,2,12,6
"org.eclipse.jdt.core.dom.NameEnvironmentWithProgress",11,2,1,0,18,15
"org.eclipse.jdt.core.dom.NameQualifiedType",18,4,5,0,47,31
