Method,ev(G),iv(G),v(G)
"org.apache.karaf.shell.impl.action.command.ManagerImpl.register(Class<?>)",6,8,10
"org.apache.karaf.shell.impl.action.command.ManagerImpl.release(Object)",3,7,7
"org.apache.karaf.shell.impl.action.command.ManagerImpl.unregister(Class<?>)",1,3,4
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.AggregateServiceTracker(BundleContext)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.State.getMissingServices()",1,3,3
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.State.getMultiServices()",1,1,1
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.State.getSingleServices()",1,1,1
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.State.isSatisfied()",1,1,1
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.close()",1,3,3
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.open()",1,3,3
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.track(Class<T>,boolean)",1,4,4
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.updateStateMulti(Class<T>,List<T>)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.AggregateServiceTracker.updateStateSingle(Class<T>,T)",1,3,3
"org.apache.karaf.shell.impl.action.osgi.CommandExtender.CommandExtender(Registry)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.CommandExtender.debug(Bundle,String)",1,2,2
"org.apache.karaf.shell.impl.action.osgi.CommandExtender.doCreateExtension(Bundle)",2,1,2
"org.apache.karaf.shell.impl.action.osgi.CommandExtender.error(String,Throwable)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.CommandExtender.warn(Bundle,String,Throwable)",1,2,2
"org.apache.karaf.shell.impl.action.osgi.CommandExtension.CommandExtension(Bundle,Registry)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.CommandExtension.destroy()",1,2,2
"org.apache.karaf.shell.impl.action.osgi.CommandExtension.inspectClass(Class<?>)",2,12,13
"org.apache.karaf.shell.impl.action.osgi.CommandExtension.start()",1,7,8
"org.apache.karaf.shell.impl.action.osgi.CommandExtension.track(GenericType)",1,2,2
"org.apache.karaf.shell.impl.action.osgi.CommandExtension.updateState(State)",4,8,12
"org.apache.karaf.shell.impl.action.osgi.MultiServiceTracker.MultiServiceTracker(BundleContext,Class<T>)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.MultiServiceTracker.addRef(ServiceReference<T>)",2,2,2
"org.apache.karaf.shell.impl.action.osgi.MultiServiceTracker.close()",1,3,3
"org.apache.karaf.shell.impl.action.osgi.MultiServiceTracker.open()",1,4,5
"org.apache.karaf.shell.impl.action.osgi.MultiServiceTracker.removeRef(ServiceReference<T>)",2,1,2
"org.apache.karaf.shell.impl.action.osgi.MultiServiceTracker.updateState()",1,1,1
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.Factory.Factory(Class<T>,Callable<T>)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.RegistryImpl(Registry)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.getCommand(String,String)",4,4,5
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.getCommands()",1,1,1
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.getService(Class<T>)",10,10,11
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.getServices(Class<T>)",1,10,11
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.hasService(Class<?>)",8,6,8
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.isVisible(Object)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.register(Callable<T>,Class<T>)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.register(Object)",1,3,3
"org.apache.karaf.shell.impl.action.osgi.RegistryImpl.unregister(Object)",1,4,4
"org.apache.karaf.shell.impl.action.osgi.SingleServiceTracker.SingleServiceTracker(BundleContext,Class<T>)",1,1,1
"org.apache.karaf.shell.impl.action.osgi.SingleServiceTracker.close()",1,3,3
"org.apache.karaf.shell.impl.action.osgi.SingleServiceTracker.findMatchingReference(ServiceReference<T>)",1,5,6
"org.apache.karaf.shell.impl.action.osgi.SingleServiceTracker.getTrackedClass()",1,1,1
"org.apache.karaf.shell.impl.action.osgi.SingleServiceTracker.open()",1,2,3
"org.apache.karaf.shell.impl.action.osgi.SingleServiceTracker.update(ServiceReference<T>,ServiceReference<T>,T)",1,3,5
"org.apache.karaf.shell.impl.console.Branding.Branding()",1,1,1
"org.apache.karaf.shell.impl.console.Branding.loadBrandingProperties()",1,1,1
"org.apache.karaf.shell.impl.console.Branding.loadBrandingProperties(Terminal)",1,5,5
"org.apache.karaf.shell.impl.console.Branding.loadProps(Properties,InputStream)",1,3,5
"org.apache.karaf.shell.impl.console.Branding.loadProps(Properties,String)",1,3,5
"org.apache.karaf.shell.impl.console.CommandNamesCompleter.complete(Session,CommandLine,List<String>)",1,2,2
"org.apache.karaf.shell.impl.console.CommandWrapper.CommandWrapper(Command)",1,1,1
"org.apache.karaf.shell.impl.console.CommandWrapper.execute(CommandSession,List<Object>)",1,3,3
"org.apache.karaf.shell.impl.console.CommandWrapper.getCommand()",1,1,1
"org.apache.karaf.shell.impl.console.CommandsCompleter.CommandsCompleter(SessionFactory)",1,1,1
"org.apache.karaf.shell.impl.console.CommandsCompleter.FixedSimpleCommandCompleter.FixedSimpleCommandCompleter(Collection<String>)",1,1,1
"org.apache.karaf.shell.impl.console.CommandsCompleter.FixedSimpleCommandCompleter.getNames(Session)",1,1,1
"org.apache.karaf.shell.impl.console.CommandsCompleter.ScopeComparator.ScopeComparator(List<String>)",1,1,1
"org.apache.karaf.shell.impl.console.CommandsCompleter.ScopeComparator.compare(String,String)",8,4,9
"org.apache.karaf.shell.impl.console.CommandsCompleter.SimpleCommandCompleter.complete(Session,CommandLine,List<String>)",3,3,4
"org.apache.karaf.shell.impl.console.CommandsCompleter.SimpleCommandCompleter.verifyCompleter(Session,Completer,String)",1,2,2
"org.apache.karaf.shell.impl.console.CommandsCompleter.checkData()",1,6,6
"org.apache.karaf.shell.impl.console.CommandsCompleter.complete(Session,CommandLine,List<String>)",5,10,11
"org.apache.karaf.shell.impl.console.CommandsCompleter.getAliases(Session)",1,4,4
"org.apache.karaf.shell.impl.console.CommandsCompleter.getCompletionType(Session)",1,1,2
"org.apache.karaf.shell.impl.console.CommandsCompleter.getCurrentScopes(Session)",1,1,1
"org.apache.karaf.shell.impl.console.CommandsCompleter.getCurrentSubShell(Session)",1,1,2
"org.apache.karaf.shell.impl.console.CommandsCompleter.sort(Map<String, Completer>[],List<String>)",1,2,2
"org.apache.karaf.shell.impl.console.CommandsCompleter.stripScope(String)",1,2,2
"org.apache.karaf.shell.impl.console.CompleterAsCompletor.CompleterAsCompletor(Session,Completer)",1,1,1
"org.apache.karaf.shell.impl.console.CompleterAsCompletor.complete(String,int,List)",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.ConsoleInputStream.available()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.ConsoleInputStream.read()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.ConsoleInputStream.read(boolean)",5,3,7
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.ConsoleInputStream.read(byte[],int,int)",7,2,9
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.ConsoleSessionImpl(SessionFactory,CommandProcessor,ThreadIO,InputStream,PrintStream,PrintStream,Terminal,String,Runnable)",1,6,10
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.Pipe.Pipe()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.Pipe.run()",6,9,12
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.checkInterrupt()",2,2,3
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.close()",2,5,8
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.execute(CharSequence)",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.executeScript(String)",1,5,6
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.get(String)",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getConsole()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getFactory()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getHistory()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getHistoryFile()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getKeyboard()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getPid()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getPrompt()",1,5,7
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getRegistry()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.getTerminal()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.interrupt()",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.loadCompletionMode()",1,3,3
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.put(String,Object)",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.readAndParseCommand()",4,10,12
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.readLine(String,Character)",1,1,1
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.resolveCommand(String)",5,7,7
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.run()",3,4,8
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.setSessionProperties(Properties)",1,3,3
"org.apache.karaf.shell.impl.console.ConsoleSessionImpl.welcome(Properties)",1,3,3
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.HeadlessSessionImpl(SessionFactory,CommandProcessor,InputStream,PrintStream,PrintStream)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.HeadlessSessionImpl(SessionFactory,CommandProcessor,InputStream,PrintStream,PrintStream,Session)",1,5,5
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.ReadOnlyTerminal(Terminal)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.addSignalListener(SignalListener)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.addSignalListener(SignalListener,EnumSet<Signal>)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.addSignalListener(SignalListener,Signal...)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.getHeight()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.getType()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.getWidth()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.isAnsiSupported()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.isEchoEnabled()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.removeSignalListener(SignalListener)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.ReadOnlyTerminal.setEchoEnabled(boolean)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.close()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.execute(CharSequence)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.get(String)",1,2,3
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.getConsole()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.getFactory()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.getHistory()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.getKeyboard()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.getRegistry()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.getSession()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.getTerminal()",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.put(String,Object)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.readLine(String,Character)",1,1,1
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.resolveCommand(String)",5,7,7
"org.apache.karaf.shell.impl.console.HeadlessSessionImpl.run()",1,1,1
"org.apache.karaf.shell.impl.console.HistoryWrapper.HistoryWrapper(History)",1,1,1
"org.apache.karaf.shell.impl.console.HistoryWrapper.clear()",1,1,1
"org.apache.karaf.shell.impl.console.HistoryWrapper.first()",1,1,1
"org.apache.karaf.shell.impl.console.HistoryWrapper.get(int)",1,1,1
"org.apache.karaf.shell.impl.console.HistoryWrapper.last()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.JLineTerminal(Terminal,String)",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.close()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.getHeight()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.getTerminal()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.getType()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.getWidth()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.isAnsiSupported()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.isEchoEnabled()",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.registerSignalHandler()",1,1,2
"org.apache.karaf.shell.impl.console.JLineTerminal.setEchoEnabled(boolean)",1,1,1
"org.apache.karaf.shell.impl.console.JLineTerminal.unregisterSignalHandler()",1,1,2
"org.apache.karaf.shell.impl.console.KarafFileHistory.KarafFileHistory(File)",1,1,1
"org.apache.karaf.shell.impl.console.KarafFileHistory.flush()",1,3,3
"org.apache.karaf.shell.impl.console.KarafFileHistory.purge()",1,3,3
"org.apache.karaf.shell.impl.console.KarafTerminal.KarafTerminal(Terminal)",1,2,4
"org.apache.karaf.shell.impl.console.KarafTerminal.getBooleanCapability(String)",1,1,1
"org.apache.karaf.shell.impl.console.KarafTerminal.getHeight()",1,1,1
"org.apache.karaf.shell.impl.console.KarafTerminal.getNumericCapability(String)",1,1,1
"org.apache.karaf.shell.impl.console.KarafTerminal.getStringCapability(String)",1,1,1
"org.apache.karaf.shell.impl.console.KarafTerminal.getWidth()",1,1,1
"org.apache.karaf.shell.impl.console.KarafTerminal.isAnsiSupported()",1,1,1
"org.apache.karaf.shell.impl.console.KarafTerminal.isEchoEnabled()",1,1,1
"org.apache.karaf.shell.impl.console.KarafTerminal.setEchoEnabled(boolean)",1,1,1
"org.apache.karaf.shell.impl.console.RegistryImpl.Factory.Factory(Class<T>,Callable<T>)",1,1,1
"org.apache.karaf.shell.impl.console.RegistryImpl.RegistryImpl(Registry)",1,1,1
"org.apache.karaf.shell.impl.console.RegistryImpl.getCommand(String,String)",4,4,5
"org.apache.karaf.shell.impl.console.RegistryImpl.getCommands()",1,1,1
"org.apache.karaf.shell.impl.console.RegistryImpl.getService(Class<T>)",8,8,9
"org.apache.karaf.shell.impl.console.RegistryImpl.getServices(Class<T>)",1,8,9
"org.apache.karaf.shell.impl.console.RegistryImpl.hasService(Class<?>)",8,6,8
"org.apache.karaf.shell.impl.console.RegistryImpl.isVisible(Object)",1,1,1
"org.apache.karaf.shell.impl.console.RegistryImpl.register(Callable<T>,Class<T>)",1,1,1
"org.apache.karaf.shell.impl.console.RegistryImpl.register(Object)",1,3,3
"org.apache.karaf.shell.impl.console.RegistryImpl.unregister(Object)",1,4,4
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.SessionFactoryImpl(ThreadIO)",1,1,1
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.create(InputStream,PrintStream,PrintStream)",1,1,1
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.create(InputStream,PrintStream,PrintStream,Session)",2,1,2
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.create(InputStream,PrintStream,PrintStream,Terminal,String,Runnable)",2,1,2
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.getCommandProcessor()",1,1,1
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.getRegistry()",1,1,1
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.register(Object)",1,4,4
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.stop()",1,2,2
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.unregister(Object)",1,4,4
"org.apache.karaf.shell.impl.console.SessionFactoryImpl.wrap(Command)",1,1,1
"org.apache.karaf.shell.impl.console.TerminalFactory.destroy()",1,2,2
"org.apache.karaf.shell.impl.console.TerminalFactory.getTerminal()",1,2,2
"org.apache.karaf.shell.impl.console.TerminalFactory.init()",1,1,1
"org.apache.karaf.shell.impl.console.commands.ExitCommand.doExecute(Session)",1,3,3
"org.apache.karaf.shell.impl.console.commands.ExitCommand.getDescription()",1,1,1
"org.apache.karaf.shell.impl.console.commands.ExitCommand.getName()",1,1,1
"org.apache.karaf.shell.impl.console.commands.SubShellCommand.SubShellCommand(String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.SubShellCommand.decrement()",1,1,1
"org.apache.karaf.shell.impl.console.commands.SubShellCommand.doExecute(Session)",1,1,1
"org.apache.karaf.shell.impl.console.commands.SubShellCommand.getDescription()",1,1,1
"org.apache.karaf.shell.impl.console.commands.SubShellCommand.getName()",1,1,1
"org.apache.karaf.shell.impl.console.commands.SubShellCommand.increment()",1,1,1
"org.apache.karaf.shell.impl.console.commands.SubShellCommand.printHelp(Session,PrintStream)",1,1,2
"org.apache.karaf.shell.impl.console.commands.TopLevelCommand.execute(Session,List<Object>)",3,3,3
"org.apache.karaf.shell.impl.console.commands.TopLevelCommand.getCompleter(boolean)",1,1,1
"org.apache.karaf.shell.impl.console.commands.TopLevelCommand.getParser()",1,1,1
"org.apache.karaf.shell.impl.console.commands.TopLevelCommand.getScope()",1,1,1
"org.apache.karaf.shell.impl.console.commands.TopLevelCommand.printHelp(Session,PrintStream)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.BundleHelpProvider.getHelp(Session,String)",5,7,8
"org.apache.karaf.shell.impl.console.commands.help.CommandListHelpProvider.getCommands(Session,String)",8,9,12
"org.apache.karaf.shell.impl.console.commands.help.CommandListHelpProvider.getHelp(Session,String)",5,12,12
"org.apache.karaf.shell.impl.console.commands.help.CommandListHelpProvider.printMethodList(Session,PrintStream,SortedMap<String, String>,Collection<String>)",1,11,15
"org.apache.karaf.shell.impl.console.commands.help.CommandsHelpProvider.getCommands(Session,String)",8,10,13
"org.apache.karaf.shell.impl.console.commands.help.CommandsHelpProvider.getHelp(Session,String)",3,3,3
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.HelpCommand(SessionFactory)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.execute(Session,List<Object>)",3,7,7
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.getCompleter(boolean)",5,7,9
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.getDescription()",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.getHelp(Session,String)",3,3,4
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.getName()",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.getParser()",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.getScope()",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.printHelp(PrintStream)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.HelpCommand.removeNewLine(String)",1,3,3
"org.apache.karaf.shell.impl.console.commands.help.ShellHelpProvider.getCommands(Session,String)",8,10,13
"org.apache.karaf.shell.impl.console.commands.help.ShellHelpProvider.getHelp(Session,String)",5,10,11
"org.apache.karaf.shell.impl.console.commands.help.ShellHelpProvider.printShellHelp(Session,PrintStream,String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.SimpleHelpProvider.SimpleHelpProvider()",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.SimpleHelpProvider.getHelp(Session,String)",3,3,3
"org.apache.karaf.shell.impl.console.commands.help.SingleCommandHelpProvider.getHelp(Session,String)",3,3,4
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.AnsiPrintingWikiVisitor(PrintStream,int)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.bold(boolean)",1,2,2
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.endPara()",1,2,2
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.enumeration(String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.heading(int,String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.link(String,String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.startPara(int)",1,1,2
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.AnsiPrintingWikiVisitor.text(String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.Tokenizer.Tokenizer(String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.Tokenizer.nextToken(String)",8,8,10
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.WikiParser(WikiVisitor)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.parse(Reader)",1,3,3
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.parse(String)",1,11,14
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.parseEnumeration(Tokenizer)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.parseEsc(Tokenizer,String)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.parseHeading(Tokenizer)",3,3,4
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParser.parseLink(Tokenizer)",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParserTest.parseHeadingSpecialCases()",1,1,1
"org.apache.karaf.shell.impl.console.commands.help.wikidoc.WikiParserTest.parseTestDoc()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.Activator.start(BundleContext)",1,2,3
"org.apache.karaf.shell.impl.console.osgi.Activator.stop(BundleContext)",1,3,3
"org.apache.karaf.shell.impl.console.osgi.Converters.Converters(BundleContext)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.Converters.bundle(Bundle)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.Converters.convert(Class<?>,Object)",6,9,10
"org.apache.karaf.shell.impl.console.osgi.Converters.convertBundle(Object)",4,2,5
"org.apache.karaf.shell.impl.console.osgi.Converters.convertServiceReference(Object)",4,3,7
"org.apache.karaf.shell.impl.console.osgi.Converters.format(Object,int,Converter)",6,6,11
"org.apache.karaf.shell.impl.console.osgi.Converters.getShortName(String)",1,1,2
"org.apache.karaf.shell.impl.console.osgi.Converters.getShortNames(String[])",1,2,2
"org.apache.karaf.shell.impl.console.osgi.Converters.getState(Bundle)",7,2,7
"org.apache.karaf.shell.impl.console.osgi.Converters.print(Bundle)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.Converters.print(ServiceReference)",1,2,2
"org.apache.karaf.shell.impl.console.osgi.Converters.read(InputStream)",1,4,7
"org.apache.karaf.shell.impl.console.osgi.DelayedStarted.DelayedStarted(Runnable,String,BundleContext,InputStream)",1,2,2
"org.apache.karaf.shell.impl.console.osgi.DelayedStarted.frameworkEvent(FrameworkEvent)",1,3,3
"org.apache.karaf.shell.impl.console.osgi.DelayedStarted.run()",4,5,7
"org.apache.karaf.shell.impl.console.osgi.EventAdminListener.EventAdminListener(BundleContext)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.EventAdminListener.afterExecute(CommandSession,CharSequence,Exception)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.EventAdminListener.afterExecute(CommandSession,CharSequence,Object)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.EventAdminListener.beforeExecute(CommandSession,CharSequence)",1,3,3
"org.apache.karaf.shell.impl.console.osgi.EventAdminListener.close()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.LocalConsoleManager.LocalConsoleManager(BundleContext,TerminalFactory,SessionFactory)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.LocalConsoleManager.createLocalKarafSubject()",1,3,4
"org.apache.karaf.shell.impl.console.osgi.LocalConsoleManager.extractEncodingFromCtype(String)",3,4,4
"org.apache.karaf.shell.impl.console.osgi.LocalConsoleManager.getEncoding()",2,1,2
"org.apache.karaf.shell.impl.console.osgi.LocalConsoleManager.start()",1,3,4
"org.apache.karaf.shell.impl.console.osgi.LocalConsoleManager.stop()",1,3,3
"org.apache.karaf.shell.impl.console.osgi.LoggingCommandSessionListener.afterExecute(CommandSession,CharSequence,Exception)",1,3,3
"org.apache.karaf.shell.impl.console.osgi.LoggingCommandSessionListener.afterExecute(CommandSession,CharSequence,Object)",1,2,2
"org.apache.karaf.shell.impl.console.osgi.LoggingCommandSessionListener.beforeExecute(CommandSession,CharSequence)",1,2,2
"org.apache.karaf.shell.impl.console.osgi.LoggingCommandSessionListener.filter(CharSequence)",1,2,2
"org.apache.karaf.shell.impl.console.osgi.LoggingCommandSessionListener.getFilters()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.LoggingCommandSessionListener.setFilters(Collection<CommandLoggingFilter>)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.StreamWrapUtil.StreamWrapUtil()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.StreamWrapUtil.invokePrivateMethod(Object,String,Object[])",3,3,3
"org.apache.karaf.shell.impl.console.osgi.StreamWrapUtil.reWrap(PrintStream)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.StreamWrapUtil.reWrapIn(Terminal,InputStream)",1,1,2
"org.apache.karaf.shell.impl.console.osgi.StreamWrapUtil.unwrap(T)",1,1,2
"org.apache.karaf.shell.impl.console.osgi.StreamWrapUtil.unwrapBIS(T)",1,1,2
"org.apache.karaf.shell.impl.console.osgi.StreamWrapUtil.wrap(PrintStream)",2,1,2
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.SecuredCommand(SecuredSessionFactoryImpl,Command)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(CommandSession,List<Object>)",1,3,3
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(Session,List<Object>)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.getCompleter(boolean)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.getDescription()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.getName()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.getParser()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.getScope()",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredSessionFactoryImpl.SecuredSessionFactoryImpl(BundleContext,ThreadIO)",1,1,1
"org.apache.karaf.shell.impl.console.osgi.secured.SecuredSessionFactoryImpl.addScopeConfig(Configuration)",3,1,3
