Chidamber-Kemerer metrics,Seg, 11 dez 2017 18:40:55 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.lucene.analysis.compound.CompoundWordTokenFilterBase",11,3,2,0,26,21
"org.apache.lucene.analysis.compound.CompoundWordTokenFilterBase.CompoundToken",2,0,0,0,3,2
"org.apache.lucene.analysis.compound.DictionaryCompoundWordTokenFilter",2,0,1,0,9,17
"org.apache.lucene.analysis.compound.HyphenationCompoundWordTokenFilter",6,0,2,0,19,29
"org.apache.lucene.analysis.compound.TestCompoundWordTokenFilter",18,2,1,0,23,19
"org.apache.lucene.analysis.compound.TestCompoundWordTokenFilter.MockRetainAttribute",n/a,n/a,n/a,n/a,2,n/a
"org.apache.lucene.analysis.compound.TestCompoundWordTokenFilter.MockRetainAttributeFilter",5,3,1,0,6,3
"org.apache.lucene.analysis.compound.TestCompoundWordTokenFilter.MockRetainAttributeImpl",2,1,1,0,5,4
"org.apache.lucene.analysis.compound.hyphenation.ByteVector",1,0,1,0,11,15
"org.apache.lucene.analysis.compound.hyphenation.CharVector",1,0,1,0,14,17
"org.apache.lucene.analysis.compound.hyphenation.Hyphen",0,0,0,0,3,4
"org.apache.lucene.analysis.compound.hyphenation.Hyphenation",2,0,1,0,3,3
"org.apache.lucene.analysis.compound.hyphenation.HyphenationException",0,0,0,0,1,1
"org.apache.lucene.analysis.compound.hyphenation.HyphenationTree",4,0,1,0,15,56
"org.apache.lucene.analysis.compound.hyphenation.PatternConsumer",n/a,n/a,n/a,n/a,3,n/a
"org.apache.lucene.analysis.compound.hyphenation.PatternParser",1,0,7,0,21,64
"org.apache.lucene.analysis.compound.hyphenation.TernaryTree",2,0,3,0,28,54
"org.apache.lucene.analysis.compound.hyphenation.TernaryTree.Iterator",2,0,1,0,10,26
"org.apache.lucene.analysis.compound.hyphenation.TernaryTree.Iterator.Item",1,0,0,0,3,3
"org.apache.lucene.analysis.cz.CzechAnalyzer",15,2,2,0,23,13
"org.apache.lucene.analysis.cz.CzechAnalyzer.DefaultSetHolder",4,0,0,0,2,0
"org.apache.lucene.analysis.cz.CzechStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.cz.CzechStemmer",1,0,1,0,5,18
"org.apache.lucene.analysis.cz.TestCzechAnalyzer",6,2,2,0,13,8
"org.apache.lucene.analysis.cz.TestCzechAnalyzer.UnreliableInputStream",1,0,1,0,1,1
"org.apache.lucene.analysis.cz.TestCzechStemmer",9,2,2,0,16,10
"org.apache.lucene.analysis.da.DanishAnalyzer",14,3,2,0,14,6
"org.apache.lucene.analysis.da.DanishAnalyzer.DefaultSetHolder",5,0,0,0,2,0
"org.apache.lucene.analysis.da.TestDanishAnalyzer",4,2,1,0,7,4
"org.apache.lucene.analysis.de.GermanAnalyzer",17,3,2,0,25,14
"org.apache.lucene.analysis.de.GermanAnalyzer.DefaultSetHolder",6,0,0,0,3,0
"org.apache.lucene.analysis.de.GermanLightStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.de.GermanLightStemmer",0,0,1,0,4,19
"org.apache.lucene.analysis.de.GermanMinimalStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.de.GermanMinimalStemmer",0,0,1,0,1,17
"org.apache.lucene.analysis.de.GermanNormalizationFilter",6,3,1,0,9,16
"org.apache.lucene.analysis.de.GermanStemFilter",6,3,1,0,11,9
"org.apache.lucene.analysis.de.GermanStemmer",0,0,1,0,7,44
"org.apache.lucene.analysis.de.TestGermanAnalyzer",7,2,1,0,14,8
"org.apache.lucene.analysis.de.TestGermanLightStemFilter",8,2,2,0,7,5
"org.apache.lucene.analysis.de.TestGermanMinimalStemFilter",8,2,2,0,9,6
"org.apache.lucene.analysis.de.TestGermanNormalizationFilter",8,2,2,0,8,7
"org.apache.lucene.analysis.de.TestGermanStemFilter",8,2,2,0,8,6
"org.apache.lucene.analysis.el.GreekAnalyzer",9,3,2,0,12,8
"org.apache.lucene.analysis.el.GreekAnalyzer.DefaultSetHolder",2,0,0,0,1,0
"org.apache.lucene.analysis.el.GreekAnalyzerTest",4,2,2,0,8,5
"org.apache.lucene.analysis.el.GreekLowerCaseFilter",8,3,1,0,10,16
"org.apache.lucene.analysis.el.GreekStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.el.GreekStemmer",2,0,1,0,28,132
"org.apache.lucene.analysis.el.TestGreekStemmer",6,2,2,0,9,8
"org.apache.lucene.analysis.en.EnglishAnalyzer",14,3,2,0,15,7
"org.apache.lucene.analysis.en.EnglishAnalyzer.DefaultSetHolder",2,0,0,0,0,0
"org.apache.lucene.analysis.en.EnglishMinimalStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.en.EnglishMinimalStemmer",0,0,1,0,1,7
"org.apache.lucene.analysis.en.EnglishPossessiveFilter",7,3,1,0,9,5
"org.apache.lucene.analysis.en.KStemData1",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemData2",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemData3",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemData4",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemData5",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemData6",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemData7",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemData8",0,0,0,0,1,1
"org.apache.lucene.analysis.en.KStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.en.KStemmer",5,0,1,0,58,226
"org.apache.lucene.analysis.en.KStemmer.DictEntry",1,0,0,0,1,1
"org.apache.lucene.analysis.en.TestEnglishAnalyzer",4,2,1,0,7,4
"org.apache.lucene.analysis.en.TestEnglishMinimalStemFilter",7,2,2,0,6,5
"org.apache.lucene.analysis.en.TestKStemmer",8,2,2,0,7,5
"org.apache.lucene.analysis.es.SpanishAnalyzer",14,3,2,0,15,7
"org.apache.lucene.analysis.es.SpanishAnalyzer.DefaultSetHolder",5,0,0,0,2,0
"org.apache.lucene.analysis.es.SpanishLightStemFilter",6,3,1,0,8,4
"org.apache.lucene.analysis.es.SpanishLightStemmer",0,0,1,0,1,13
"org.apache.lucene.analysis.es.TestSpanishAnalyzer",4,2,1,0,7,4
"org.apache.lucene.analysis.es.TestSpanishLightStemFilter",8,2,2,0,7,5
"org.apache.lucene.analysis.eu.BasqueAnalyzer",14,3,2,0,14,6
"org.apache.lucene.analysis.eu.BasqueAnalyzer.DefaultSetHolder",2,0,0,0,1,0
"org.apache.lucene.analysis.eu.TestBasqueAnalyzer",4,2,1,0,7,4
"org.apache.lucene.analysis.fa.PersianAnalyzer",14,3,2,0,19,10
"org.apache.lucene.analysis.fa.PersianAnalyzer.DefaultSetHolder",2,0,0,0,1,0
"org.apache.lucene.analysis.fa.PersianCharFilter",3,2,1,0,4,5
"org.apache.lucene.analysis.fa.PersianNormalizationFilter",5,3,1,0,7,3
