Class,OCavg,WMC
"org.apache.karaf.jaas.boot.principal.RolePrincipal","2,00",10
"org.apache.karaf.jaas.boot.principal.UserPrincipal","2,00",10
"org.apache.karaf.jaas.command.CancelCommand","1,00",2
"org.apache.karaf.jaas.command.GroupAddCommand","1,00",6
"org.apache.karaf.jaas.command.GroupCreateCommand","1,00",4
"org.apache.karaf.jaas.command.GroupDeleteCommand","1,00",6
"org.apache.karaf.jaas.command.GroupRoleAddCommand","1,00",6
"org.apache.karaf.jaas.command.GroupRoleDeleteCommand","1,00",6
"org.apache.karaf.jaas.command.JaasCommandSupport","2,33",14
"org.apache.karaf.jaas.command.ListGroupsCommand","2,50",5
"org.apache.karaf.jaas.command.ListPendingCommand","2,50",5
"org.apache.karaf.jaas.command.ListRealmsCommand","3,00",6
"org.apache.karaf.jaas.command.ListUsersCommand","4,00",12
"org.apache.karaf.jaas.command.ManageRealmCommand","12,00",24
"org.apache.karaf.jaas.command.ManageRealmCommandTest","1,25",5
"org.apache.karaf.jaas.command.RoleAddCommand","1,00",6
"org.apache.karaf.jaas.command.RoleDeleteCommand","1,00",6
"org.apache.karaf.jaas.command.SuCommand","2,00",6
"org.apache.karaf.jaas.command.SudoCommand","2,67",8
"org.apache.karaf.jaas.command.UpdateCommand","3,50",7
"org.apache.karaf.jaas.command.UserAddCommand","1,00",6
"org.apache.karaf.jaas.command.UserDeleteCommand","1,00",4
"org.apache.karaf.jaas.command.completers.LoginModuleNameCompleter","3,50",7
"org.apache.karaf.jaas.command.completers.RealmCompleter","3,00",3
"org.apache.karaf.jaas.config.KeyIsLocked","1,00",4
"org.apache.karaf.jaas.config.KeystoreIsLocked","1,00",4
"org.apache.karaf.jaas.config.impl.Activator","1,00",8
"org.apache.karaf.jaas.config.impl.Config","1,80",18
"org.apache.karaf.jaas.config.impl.Module","1,00",8
"org.apache.karaf.jaas.config.impl.OsgiConfiguration","2,00",12
"org.apache.karaf.jaas.config.impl.OsgiKeystoreManager","2,90",29
"org.apache.karaf.jaas.config.impl.ProxyLoginModuleInitializer","1,00",2
"org.apache.karaf.jaas.config.impl.ResourceKeystoreInstance","2,26",43
"org.apache.karaf.jaas.jasypt.impl.Activator","1,00",2
"org.apache.karaf.jaas.jasypt.impl.JasyptEncryption","3,67",11
"org.apache.karaf.jaas.jasypt.impl.JasyptEncryptionService","1,00",1
"org.apache.karaf.jaas.jasypt.impl.JasyptEncryptionTest","1,00",2
"org.apache.karaf.jaas.modules.AbstractKarafLoginModule","3,00",15
"org.apache.karaf.jaas.modules.BackingEngineService","2,00",6
"org.apache.karaf.jaas.modules.audit.AbstractAuditLoginModule","2,00",10
"org.apache.karaf.jaas.modules.audit.AbstractAuditLoginModule.Action",n/a,0
"org.apache.karaf.jaas.modules.audit.EventAdminAuditLoginModule","2,50",5
"org.apache.karaf.jaas.modules.audit.EventAdminAuditLoginModule.EventAdminAuditor","2,00",2
"org.apache.karaf.jaas.modules.audit.FileAuditLoginModule","4,00",8
"org.apache.karaf.jaas.modules.encryption.BasicEncryption","3,40",17
"org.apache.karaf.jaas.modules.encryption.BasicEncryptionService","1,00",1
"org.apache.karaf.jaas.modules.encryption.EncryptionSupport","3,83",23
"org.apache.karaf.jaas.modules.impl.Activator","1,40",7
"org.apache.karaf.jaas.modules.impl.KarafRealm","1,00",5
"org.apache.karaf.jaas.modules.jdbc.JDBCBackingEngine","1,66",53
"org.apache.karaf.jaas.modules.jdbc.JDBCBackingEngineFactory","4,50",9
"org.apache.karaf.jaas.modules.jdbc.JDBCLoginModule","4,25",17
"org.apache.karaf.jaas.modules.jdbc.JDBCUtils","2,86",20
"org.apache.karaf.jaas.modules.jdbc.JdbcLoginModuleTest","1,50",9
"org.apache.karaf.jaas.modules.ldap.ExpiringMap","1,17",27
"org.apache.karaf.jaas.modules.ldap.ExpiringMap.Expirer","1,73",19
"org.apache.karaf.jaas.modules.ldap.ExpiringMap.ExpiringObject","1,14",8
"org.apache.karaf.jaas.modules.ldap.LDAPCache","2,20",11
