,instance,commit_superclass
7351,org.eclipse.jdt.core.tests.builder.PackageInfoTest,63aa84e96686839ceec20ca3efee78e25716e216Tests
7352,org.eclipse.jdt.internal.core.CreateTypeMemberOperation,244829701e930ed5e8c032bf583662e3d16d3513CreateElementInCUOperation
7353,org.eclipse.jdt.internal.core.search.JavaSearchDocument,92aee8d421610703027ca2a5b652beed8fbe4ac3org.eclipse.jdt.core.search.SearchDocument
7354,org.eclipse.jdt.internal.core.search.indexing.IndexBinaryFolder,92aee8d421610703027ca2a5b652beed8fbe4ac3IndexRequest
7355,org.eclipse.jdt.internal.core.search.indexing.RemoveFolderFromIndex,92aee8d421610703027ca2a5b652beed8fbe4ac3IndexRequest
7356,org.eclipse.jdt.internal.core.search.matching.LocalVariablePattern,92aee8d421610703027ca2a5b652beed8fbe4ac3VariablePattern
7357,org.eclipse.jdt.internal.core.search.matching.TypeParameterPattern,92aee8d421610703027ca2a5b652beed8fbe4ac3JavaSearchPattern
7358,org.eclipse.jdt.core.tests.rewrite.describing.SourceModifierTest,9cd1ab49783c2213611dcbe2939a387e78b83c79ASTRewritingTest
7359,org.eclipse.jdt.core.CheckDebugAttributes,0ab441f0cf124afada0cfcd37ccb71bf8680e5fforg.apache.tools.ant.Task
7360,org.eclipse.jdt.core.tests.model.DeleteTests,794ac301b152c567341b15406bfa1dd627bbc519ModifyingResourceTests
7361,org.eclipse.jdt.internal.core.search.matching.AndPattern,3d5aa7d7eabaf3445aad76f168f1c9da2ba34591JavaSearchPattern
7362,org.eclipse.jdt.core.tests.model.JavaSearchMultipleProjectsTests,3d5aa7d7eabaf3445aad76f168f1c9da2ba34591ModifyingResourceTests
7363,org.eclipse.jdt.core.dom.IMethodBinding,6e2621b16cebac618a0b920fb0898b360d0eb4c5IBinding
7364,org.eclipse.jdt.core.dom.CharacterLiteral,a00d0694a5797c69eb50145f1a65c73c676a067bExpression
7365,org.eclipse.jdt.core.dom.NumberLiteral,a00d0694a5797c69eb50145f1a65c73c676a067bExpression
7366,org.eclipse.jdt.core.dom.SimpleName,a00d0694a5797c69eb50145f1a65c73c676a067bName
7367,org.eclipse.jdt.core.dom.StringLiteral,a00d0694a5797c69eb50145f1a65c73c676a067bExpression
7368,org.eclipse.jdt.internal.eval.CodeSnippetScope,035e81e22d7f5ffa0ef14b6015456b50ec72de9aorg.eclipse.jdt.internal.compiler.lookup.BlockScope
7369,org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,561bfcb7dcb83daed0ab2c6ee6b66b4bf5d190e3ASTNode
7370,org.eclipse.jdt.core.tests.compiler.regression.TryStatementTest,47771900cbbb5bb3caa27909268dd0af98465bcbAbstractRegressionTest
7371,org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression,7376fb10956e4a03cc528e86b634b5ca73ef755borg.eclipse.jdt.internal.compiler.ast.BinaryExpression
7372,org.eclipse.jdt.internal.compiler.ast.Clinit,7376fb10956e4a03cc528e86b634b5ca73ef755bAbstractMethodDeclaration
7373,org.eclipse.jdt.internal.compiler.ast.IfStatement,7376fb10956e4a03cc528e86b634b5ca73ef755bStatement
7374,org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression,7376fb10956e4a03cc528e86b634b5ca73ef755borg.eclipse.jdt.internal.compiler.ast.BinaryExpression
7375,org.eclipse.jdt.core.tests.builder.Tests,b87572492983319fd5b985b86ee02375e95b060eorg.eclipse.jdt.core.tests.junit.extension.TestCase
7376,org.eclipse.jdt.internal.formatter.DefaultCodeFormatter,c6f78f890c1ca00b0157b632da091fae2c781833org.eclipse.jdt.core.formatter.CodeFormatter
7377,org.eclipse.jdt.internal.formatter.comment.CommentRegion,c6f78f890c1ca00b0157b632da091fae2c781833org.eclipse.jface.text.Position
7378,org.eclipse.jdt.internal.formatter.comment.JavaDocRegion,c6f78f890c1ca00b0157b632da091fae2c781833MultiCommentRegion
7379,org.eclipse.jdt.internal.core.XMLWriter,79c00ebc09dd86d77f7afcfde083ecfe86e6c03bjava.io.PrintWriter
7380,org.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingTypeDeclTest,011b2686c2cb0787dd0d6632931ecc153c5a5666ASTRewritingTest
7381,org.eclipse.jdt.core.CompletionProposal,473c73ddfee69cf3ff77433ec4aa07963775b0eeorg.eclipse.jdt.internal.codeassist.InternalCompletionProposal
7382,org.eclipse.jdt.internal.core.jdom.DOMBuilder,473c73ddfee69cf3ff77433ec4aa07963775b0eeAbstractDOMBuilder
7383,org.eclipse.jdt.internal.core.jdom.DOMMember,473c73ddfee69cf3ff77433ec4aa07963775b0eeDOMNode
7384,org.eclipse.jdt.internal.core.SourceMapper,c9651dd760925de2ad18a518e1aebff7786be226org.eclipse.jdt.internal.core.util.ReferenceInfoAdapter
7385,org.eclipse.jdt.internal.core.SearchableEnvironmentRequestor,73072a493445774e509d0c21f3c359a527fa380bJavaElementRequestor
7386,org.eclipse.jdt.internal.compiler.env.ISourceType,a27853720807c9f08312ac89a14e56c7a4db493aIGenericType
7387,org.eclipse.jdt.internal.core.CompilationUnitStructureRequestor,a27853720807c9f08312ac89a14e56c7a4db493aorg.eclipse.jdt.internal.core.util.ReferenceInfoAdapter
7388,org.eclipse.jdt.internal.core.SourceTypeElementInfo,a27853720807c9f08312ac89a14e56c7a4db493aMemberElementInfo
7389,org.eclipse.jdt.internal.core.ImportDeclarationElementInfo,527a4ad48d6bb6cf5631e8243d32cdefece4791aMemberElementInfo
7390,org.eclipse.jdt.internal.compiler.env.IBinaryField,af2cb627e5df7006230e04fa6915ddfe16450108org.eclipse.jdt.internal.compiler.env.IGenericField
7391,org.eclipse.jdt.internal.core.SourceFieldElementInfo,af2cb627e5df7006230e04fa6915ddfe16450108MemberElementInfo
7392,org.eclipse.jdt.core.dom.Expression,d8fa5946c9de72b3f1ba27919f59521e5170dc9dASTNode
7393,org.eclipse.jdt.internal.formatter.comment.CommentRange,2a60eadf1435696edd56c36ce2da6024b8c6f1cdorg.eclipse.jface.text.Position
7394,org.eclipse.jdt.internal.formatter.comment.HTMLEntity2JavaReader,2a60eadf1435696edd56c36ce2da6024b8c6f1cdorg.eclipse.jdt.internal.formatter.comment.SubstitutionTextReader
7395,org.eclipse.jdt.internal.formatter.comment.Java2HTMLEntityReader,2a60eadf1435696edd56c36ce2da6024b8c6f1cdorg.eclipse.jdt.internal.formatter.comment.SubstitutionTextReader
7396,org.eclipse.jdt.internal.formatter.comment.JavaDocLine,2a60eadf1435696edd56c36ce2da6024b8c6f1cdorg.eclipse.jdt.internal.formatter.comment.MultiCommentLine
7397,org.eclipse.jdt.internal.formatter.comment.MultiCommentLine,2a60eadf1435696edd56c36ce2da6024b8c6f1cdorg.eclipse.jdt.internal.formatter.comment.CommentLine
7398,org.eclipse.jdt.internal.formatter.comment.MultiCommentRegion,2a60eadf1435696edd56c36ce2da6024b8c6f1cdorg.eclipse.jdt.internal.formatter.comment.CommentRegion
7399,org.eclipse.jdt.internal.formatter.comment.SingleCommentLine,2a60eadf1435696edd56c36ce2da6024b8c6f1cdorg.eclipse.jdt.internal.formatter.comment.CommentLine
7400,org.eclipse.jdt.internal.formatter.comment.SubstitutionTextReader,2a60eadf1435696edd56c36ce2da6024b8c6f1cdjava.io.Reader
7401,org.eclipse.jdt.core.tests.compiler.regression.Compliance_1_3,d0065006969eca403c9579b841122d337d26481dAbstractRegressionTest
7402,org.eclipse.jdt.core.tests.compiler.regression.Compliance_1_4,d0065006969eca403c9579b841122d337d26481dAbstractRegressionTest
7403,org.eclipse.jdt.core.tests.compiler.regression.Compliance_1_5,d0065006969eca403c9579b841122d337d26481dAbstractComparableTest
7404,org.eclipse.jdt.core.dom.SwitchStatement,cbf7ca5e53c837264c18f62cc3b23b3c62d35a3bStatement
7405,org.eclipse.jdt.core.IField,65945fedca9017b6df4081ceb394180122b6676fIMember
7406,org.eclipse.jdt.internal.core.builder.ClasspathDirectory,cfad6931331ca38f2461ad24853dd9b6dfa652deorg.eclipse.jdt.internal.core.builder.ClasspathLocation
7407,org.eclipse.jdt.internal.core.builder.ClasspathJar,cfad6931331ca38f2461ad24853dd9b6dfa652deorg.eclipse.jdt.internal.core.builder.ClasspathLocation
7408,org.eclipse.jdt.internal.core.search.PathCollector,cfad6931331ca38f2461ad24853dd9b6dfa652deorg.eclipse.jdt.internal.core.search.IndexQueryRequestor
7409,org.eclipse.jdt.core.tests.compiler.parser.SelectionJavadocTest,32019cb5c50fc2d3e1608a7d0d8394af131dc687AbstractSelectionTest
7410,org.eclipse.jdt.core.tests.compiler.parser.SelectionVisitor,32019cb5c50fc2d3e1608a7d0d8394af131dc687org.eclipse.jdt.internal.compiler.ASTVisitor
7411,org.eclipse.jdt.internal.codeassist.select.SelectionParser,ff61aa704b87289ea0c126beac8453107bd32bdfAssistParser
7412,org.eclipse.jdt.core.tests.compiler.parser.TestAll,ff61aa704b87289ea0c126beac8453107bd32bdfjunit.framework.TestCase
7413,org.eclipse.jdt.core.tests.compiler.regression.AbstractComparableTest,ff61aa704b87289ea0c126beac8453107bd32bdfAbstractRegressionTest
7414,org.eclipse.jdt.core.tests.compiler.regression.AbstractRegressionTest,ff61aa704b87289ea0c126beac8453107bd32bdforg.eclipse.jdt.core.tests.util.AbstractCompilerTest
7415,org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleNameReference,d5d86df0121fb5c2bb6df3f92578f1379c6e5ffforg.eclipse.jdt.internal.compiler.ast.SingleNameReference
7416,org.eclipse.jdt.core.tests.compiler.parser.EnumSelectionTest,d5d86df0121fb5c2bb6df3f92578f1379c6e5fffAbstractSelectionTest
7417,org.eclipse.jdt.internal.core.ClassFileInfo,bc925ba6701debb5a04c4a1992325a0824778169OpenableElementInfo
7418,org.eclipse.jdt.internal.compiler.env.IBinaryMethod,59449ee231c1cab95a8f7ec24b57c991cddf580dorg.eclipse.jdt.internal.compiler.env.IGenericMethod
7419,org.eclipse.jdt.internal.compiler.env.ISourceMethod,59449ee231c1cab95a8f7ec24b57c991cddf580dorg.eclipse.jdt.internal.compiler.env.IGenericMethod
7420,org.eclipse.jdt.internal.core.SourceMethodElementInfo,59449ee231c1cab95a8f7ec24b57c991cddf580dMemberElementInfo
7421,org.eclipse.jdt.core.tests.compiler.regression.DeprecatedTest,d9f5208ccd9842b7305a76e615fa0b04487a1a33AbstractRegressionTest
7422,org.eclipse.jdt.core.CompletionContext,31634350462d61974f08f918d94943937dad97eforg.eclipse.jdt.internal.codeassist.InternalCompletionContext
7423,org.eclipse.jdt.core.tests.model.AbstractJavaModelCompletionTests,31634350462d61974f08f918d94943937dad97efAbstractJavaModelTests
7424,org.eclipse.jdt.core.tests.model.CompletionTestsRequestor2,31634350462d61974f08f918d94943937dad97eforg.eclipse.jdt.core.CompletionRequestor
7425,org.eclipse.jdt.core.dom.EnumConstantDeclaration,723dd30d7e194152eb04fb9ae54682c59941aaadBodyDeclaration
7426,org.eclipse.jdt.core.tests.dom.ASTMatcherTest,723dd30d7e194152eb04fb9ae54682c59941aaadorg.eclipse.jdt.core.tests.junit.extension.TestCase.org.eclipse.jdt.core.tests.junit.extension.TestCase
7427,org.eclipse.jdt.core.tests.dom.NodeCounter,723dd30d7e194152eb04fb9ae54682c59941aaadASTVisitor
7428,org.eclipse.jdt.core.tests.dom.ASTVisitorTest,723dd30d7e194152eb04fb9ae54682c59941aaadorg.eclipse.jdt.core.tests.junit.extension.TestCase.org.eclipse.jdt.core.tests.junit.extension.TestCase
7429,org.eclipse.jdt.core.dom.EnhancedForStatement,b0ef9fb2ef2f8b6f0b35895401c98f1788e21821Statement
7430,org.eclipse.jdt.core.dom.AbstractTypeDeclaration,f724afe3168abff7c4b07022bbe183a02d010852BodyDeclaration
7431,org.eclipse.jdt.internal.core.search.matching.ClasspathSourceDirectory,574df5df7ea066b7b9c8d944c060dbaceed84d00org.eclipse.jdt.internal.core.builder.ClasspathLocation
7432,org.eclipse.jdt.core.tests.dom.ASTConverterTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.dom.ConverterTestSetup
7433,org.eclipse.jdt.core.tests.dom.ASTNodesCollectorVisitor,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.dom.ASTVisitor
7434,org.eclipse.jdt.core.tests.dom.ASTParserTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.junit.extension.TestCase.org.eclipse.jdt.core.tests.junit.extension.TestCase
7435,org.eclipse.jdt.core.tests.dom.ASTStructuralPropertyTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.junit.extension.TestCase.org.eclipse.jdt.core.tests.junit.extension.TestCase
7436,org.eclipse.jdt.core.tests.dom.Slammer,5a2868c0a006393fdf983d9bbad54bef326b852bASTVisitor
7437,org.eclipse.jdt.core.tests.dom.Protector,5a2868c0a006393fdf983d9bbad54bef326b852bASTVisitor
7438,org.eclipse.jdt.core.tests.dom.ConverterTestSetup,5a2868c0a006393fdf983d9bbad54bef326b852bAbstractASTTests
7439,org.eclipse.jdt.core.tests.dom.ProfilingASTConvertionTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.model.AbstractJavaModelTests
7440,org.eclipse.jdt.core.tests.model.AttachSourceTests,5a2868c0a006393fdf983d9bbad54bef326b852bModifyingResourceTests
7441,org.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingExpressionsTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingTest
7442,org.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingInsertBoundTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingTest
7443,org.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingStatementsTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingTest
7444,org.eclipse.jdt.core.tests.rewrite.modifying.ASTRewritingModifyingCopyTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.rewrite.modifying.ASTRewritingModifyingTest
7445,org.eclipse.jdt.core.tests.rewrite.modifying.ASTRewritingModifyingInsertTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.rewrite.modifying.ASTRewritingModifyingTest
7446,org.eclipse.jdt.core.tests.rewrite.modifying.ASTRewritingModifyingMoveTest,5a2868c0a006393fdf983d9bbad54bef326b852borg.eclipse.jdt.core.tests.rewrite.modifying.ASTRewritingModifyingTest
7447,org.eclipse.jdt.internal.compiler.lookup.SyntheticFieldBinding,6568a2476b22c2b9915b48b3eb9ea4ea62f741d4org.eclipse.jdt.internal.compiler.lookup.FieldBinding
7448,org.eclipse.jdt.internal.compiler.lookup.SyntheticMethodBinding,6568a2476b22c2b9915b48b3eb9ea4ea62f741d4org.eclipse.jdt.internal.compiler.lookup.MethodBinding
7449,org.eclipse.jdt.core.dom.Annotation,72404957161b9a06b0beff261255d6fcbe542913Expression
7450,org.eclipse.jdt.core.dom.AnnotationTypeDeclaration,72404957161b9a06b0beff261255d6fcbe542913AbstractTypeDeclaration
7451,org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.BodyDeclaration
7452,org.eclipse.jdt.core.dom.BodyDeclaration,72404957161b9a06b0beff261255d6fcbe542913ASTNode
7453,org.eclipse.jdt.core.dom.ConstructorInvocation,72404957161b9a06b0beff261255d6fcbe542913Statement
7454,org.eclipse.jdt.core.dom.EnumDeclaration,72404957161b9a06b0beff261255d6fcbe542913AbstractTypeDeclaration
7455,org.eclipse.jdt.core.dom.FieldDeclaration,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.BodyDeclaration
7456,org.eclipse.jdt.core.dom.ImportDeclaration,72404957161b9a06b0beff261255d6fcbe542913ASTNode
7457,org.eclipse.jdt.core.dom.Javadoc,72404957161b9a06b0beff261255d6fcbe542913Comment
7458,org.eclipse.jdt.core.dom.MarkerAnnotation,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.Annotation
7459,org.eclipse.jdt.core.dom.MemberValuePair,72404957161b9a06b0beff261255d6fcbe542913ASTNode
7460,org.eclipse.jdt.core.dom.MethodDeclaration,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.BodyDeclaration
7461,org.eclipse.jdt.core.dom.MethodInvocation,72404957161b9a06b0beff261255d6fcbe542913Expression
7462,org.eclipse.jdt.core.dom.MethodRefParameter,72404957161b9a06b0beff261255d6fcbe542913ASTNode
7463,org.eclipse.jdt.core.dom.NaiveASTFlattener,72404957161b9a06b0beff261255d6fcbe542913ASTVisitor
7464,org.eclipse.jdt.core.dom.NormalAnnotation,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.Annotation
7465,org.eclipse.jdt.core.dom.ParameterizedType,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.Type
7466,org.eclipse.jdt.core.dom.QualifiedType,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.Type
7467,org.eclipse.jdt.core.dom.SingleMemberAnnotation,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.Annotation
7468,org.eclipse.jdt.core.dom.SingleVariableDeclaration,72404957161b9a06b0beff261255d6fcbe542913VariableDeclaration
7469,org.eclipse.jdt.core.dom.SuperConstructorInvocation,72404957161b9a06b0beff261255d6fcbe542913Statement
7470,org.eclipse.jdt.core.dom.SuperMethodInvocation,72404957161b9a06b0beff261255d6fcbe542913Expression
7471,org.eclipse.jdt.core.dom.Type,72404957161b9a06b0beff261255d6fcbe542913ASTNode
7472,org.eclipse.jdt.core.dom.TypeDeclarationStatement,72404957161b9a06b0beff261255d6fcbe542913Statement
7473,org.eclipse.jdt.core.dom.TypeParameter,72404957161b9a06b0beff261255d6fcbe542913ASTNode
7474,org.eclipse.jdt.core.dom.VariableDeclarationStatement,72404957161b9a06b0beff261255d6fcbe542913Statement
7475,org.eclipse.jdt.core.dom.WildcardType,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.core.dom.Type
7476,org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFlattener,72404957161b9a06b0beff261255d6fcbe542913ASTVisitor
7477,org.eclipse.jdt.internal.core.SortElementBuilder,72404957161b9a06b0beff261255d6fcbe542913org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter
7478,org.eclipse.jdt.internal.core.SortAbstractMethodDeclaration,72404957161b9a06b0beff261255d6fcbe542913SortElement
7479,org.eclipse.jdt.internal.core.SortMethodDeclaration,72404957161b9a06b0beff261255d6fcbe542913SortAbstractMethodDeclaration
7480,org.eclipse.jdt.internal.core.SortConstructorDeclaration,72404957161b9a06b0beff261255d6fcbe542913SortAbstractMethodDeclaration
7481,org.eclipse.jdt.internal.core.SortFieldDeclaration,72404957161b9a06b0beff261255d6fcbe542913SortElement
7482,org.eclipse.jdt.internal.core.SortMultipleFieldDeclaration,72404957161b9a06b0beff261255d6fcbe542913SortElement
7483,org.eclipse.jdt.internal.core.SortInitializer,72404957161b9a06b0beff261255d6fcbe542913SortElement
7484,org.eclipse.jdt.internal.core.SortClassDeclaration,72404957161b9a06b0beff261255d6fcbe542913SortType
7485,org.eclipse.jdt.internal.core.SortType,72404957161b9a06b0beff261255d6fcbe542913SortElement
7486,org.eclipse.jdt.internal.core.SortInterfaceDeclaration,72404957161b9a06b0beff261255d6fcbe542913SortType
7487,org.eclipse.jdt.internal.core.SortCompilationUnit,72404957161b9a06b0beff261255d6fcbe542913SortElement
7488,org.eclipse.jdt.core.dom.Initializer,84bab690fce0d07b753bfc05c56b8e56d168a1a6BodyDeclaration
7489,org.eclipse.jdt.core.dom.PackageDeclaration,84bab690fce0d07b753bfc05c56b8e56d168a1a6org.eclipse.jdt.core.dom.ASTNode
7490,org.eclipse.jdt.core.dom.TypeDeclaration,84bab690fce0d07b753bfc05c56b8e56d168a1a6AbstractTypeDeclaration
7491,org.eclipse.jdt.core.dom.VariableDeclarationExpression,84bab690fce0d07b753bfc05c56b8e56d168a1a6Expression
7492,org.eclipse.jdt.core.tests.dom.ASTConverterAST3Test,10f63341df199e970df278da3a8020c6446bceaeConverterTestSetup
7493,org.eclipse.jdt.core.tests.model.CodeCorrectionTests,969ab36cc555c2b725d4ca76526de3c9dab44dedAbstractJavaModelTests
7494,org.eclipse.jdt.core.tests.model.SearchTests,969ab36cc555c2b725d4ca76526de3c9dab44dedModifyingResourceTests
7495,org.eclipse.jdt.core.tests.model.SearchTypeNameRequestor,969ab36cc555c2b725d4ca76526de3c9dab44dedorg.eclipse.jdt.core.search.TypeNameRequestor
7496,org.eclipse.jdt.core.tests.model.WorkingCopySearchTests,969ab36cc555c2b725d4ca76526de3c9dab44dedJavaSearchTests
7497,org.eclipse.jdt.internal.eval.CodeSnippetParser,4527fac5e6afcb3023659e8b3cd2d34c91a5739forg.eclipse.jdt.internal.compiler.parser.Parser
7498,test0147.X,a1011083a3ee40dbf605802ba37fe448e584e297T
7499,org.eclipse.jdt.internal.core.search.indexing.SourceIndexer,b04a4590e546682897670a045ae30e2526e27a9fAbstractIndexer
7500,org.eclipse.jdt.internal.compiler.ast.CaseStatement,51349b07c2a6f70ec333ca325c91564e571e10b7Statement
7501,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestOptions,4aca51e66d266745777f6bebbf32a133f70b622dJavadocTest
7502,org.eclipse.jdt.core.tests.model.JavaSearchJavadocTests,4aca51e66d266745777f6bebbf32a133f70b622dJavaSearchTests
7503,org.eclipse.jdt.internal.formatter.BinaryExpressionFragmentBuilder,37faa38cc90a0ce8882c0b12a17cbeba1ded03bborg.eclipse.jdt.internal.compiler.ASTVisitor
7504,org.eclipse.jdt.internal.core.jdom.SimpleDOMBuilder,d8528f49627b7ae4b858b901f2eb8ca156ca95ccAbstractDOMBuilder
7505,org.eclipse.jdt.core.tests.compiler.parser.AnnotationDietRecoveryTest,d8528f49627b7ae4b858b901f2eb8ca156ca95ccorg.eclipse.jdt.core.tests.util.AbstractCompilerTest
7506,org.eclipse.jdt.core.tests.compiler.parser.DietRecoveryTest,d8528f49627b7ae4b858b901f2eb8ca156ca95ccorg.eclipse.jdt.core.tests.util.AbstractCompilerTest
7507,org.eclipse.jdt.core.tests.compiler.parser.GenericDietRecoveryTest,d8528f49627b7ae4b858b901f2eb8ca156ca95ccorg.eclipse.jdt.core.tests.util.AbstractCompilerTest
7508,org.eclipse.jdt.core.tests.compiler.parser.SourceElementParserTest,d8528f49627b7ae4b858b901f2eb8ca156ca95ccorg.eclipse.jdt.core.tests.util.AbstractCompilerTest
7509,org.eclipse.jdt.internal.compiler.ast.Statement,bd9f1604b7023aa96308289af9053f02dd227d2fASTNode
7510,org.eclipse.jdt.internal.core.search.matching.DeclarationOfReferencedMethodsPattern,c79af2ee01d3f2093b2668c0a663bf8f76d7429forg.eclipse.jdt.internal.core.search.matching.MethodPattern
7511,org.eclipse.jdt.internal.core.search.matching.OrPattern,b6410432af18704990f18fa69a09dd7a76e8fb04org.eclipse.jdt.core.search.SearchPattern
7512,org.eclipse.jdt.core.tests.model.JavaSearchGenericConstructorEquivalentTests,b6410432af18704990f18fa69a09dd7a76e8fb04org.eclipse.jdt.core.tests.model.JavaSearchGenericConstructorTests
7513,org.eclipse.jdt.core.tests.model.JavaSearchGenericConstructorExactTests,b6410432af18704990f18fa69a09dd7a76e8fb04org.eclipse.jdt.core.tests.model.JavaSearchGenericConstructorTests
7514,org.eclipse.jdt.core.tests.model.JavaSearchGenericMethodExactTests,b6410432af18704990f18fa69a09dd7a76e8fb04org.eclipse.jdt.core.tests.model.JavaSearchGenericMethodTests
7515,org.eclipse.jdt.core.dom.IVariableBinding,2918237b1cb89f81ed701ddc5f9ab1195ea6929aIBinding
7516,org.eclipse.jdt.internal.codeassist.complete.CompletionOnAnnotationMemberValuePair,f3cbbf9c2974017737d02d4ae4c1412f1a96ce0dorg.eclipse.jdt.internal.compiler.ast.NormalAnnotation
7517,org.eclipse.jdt.internal.codeassist.complete.CompletionOnMemberValueName,f3cbbf9c2974017737d02d4ae4c1412f1a96ce0dorg.eclipse.jdt.internal.compiler.ast.MemberValuePair
7518,org.eclipse.jdt.internal.compiler.parser.RecoveredMethod,f3cbbf9c2974017737d02d4ae4c1412f1a96ce0dRecoveredElement
7519,org.eclipse.jdt.core.tests.compiler.parser.EnumCompletionParserTest,674f4479b6b5621d2d1cd025a88c2a63b198bd88AbstractCompletionTest
7520,org.eclipse.jdt.core.tests.compiler.parser.FieldAccessCompletionTest,674f4479b6b5621d2d1cd025a88c2a63b198bd88AbstractCompletionTest
7521,<name>BoxOfComponents,8e29a05f4cbe66a9abe7c047f5bc1b643986cd51Component
7522,<name>BoxOfComponents,8e29a05f4cbe66a9abe7c047f5bc1b643986cd51ComponentComponent
7523,org.eclipse.jdt.core.tests.dom.CompatibilityRulesTests,4730a372ffe510394a819ecbc02e89953d152a91AbstractASTTests
7524,org.eclipse.jdt.core.tests.model.OverflowingCacheTests,970d095f40ca31177e76f58655edf7857c60c437ModifyingResourceTests
7525,org.eclipse.jdt.core.tests.model.OverflowingTestOpenable,970d095f40ca31177e76f58655edf7857c60c437org.eclipse.jdt.internal.core.Openable
7526,org.eclipse.jdt.core.tests.compiler.parser.ComplianceDiagnoseTest,1cdb6c1b0fb5ba08d4e282b871474685ab8baf3forg.eclipse.jdt.core.tests.compiler.regression.AbstractRegressionTest
7527,org.eclipse.jdt.core.IType,2e116c3e018660ef5b20120d1f6bee149cdcd47dIMember
7528,org.eclipse.jdt.core.tests.dom.ASTConverterBindingsTest,25db4437755d86b5a9de1f87ebda066758a2c340org.eclipse.jdt.core.tests.dom.ConverterTestSetup
7529,org.eclipse.jdt.core.tests.dom.BindingsCollectorVisitor,25db4437755d86b5a9de1f87ebda066758a2c340ASTVisitor
7530,org.eclipse.jdt.core.tests.dom.GetKeyVisitor,25db4437755d86b5a9de1f87ebda066758a2c340org.eclipse.jdt.core.dom.ASTVisitor
7531,org.eclipse.jdt.core.tests.dom.RunAllTests,25db4437755d86b5a9de1f87ebda066758a2c340junit.framework.TestCase.junit.framework.TestCase
7532,org.eclipse.jdt.core.tests.dom.RunConverterTests,25db4437755d86b5a9de1f87ebda066758a2c340junit.framework.TestCase.junit.framework.TestCase
7533,org.eclipse.jdt.core.tests.formatter.DecodeCodeFormatterPreferences,25db4437755d86b5a9de1f87ebda066758a2c340org.xml.sax.helpers.DefaultHandler
7534,org.eclipse.jdt.core.tests.model.ClassFileTests,25db4437755d86b5a9de1f87ebda066758a2c340ModifyingResourceTests
7535,org.eclipse.jdt.core.tests.model.ClassNameTests,25db4437755d86b5a9de1f87ebda066758a2c340ModifyingResourceTests
7536,org.eclipse.jdt.core.tests.model.CompletionTestsRequestor,25db4437755d86b5a9de1f87ebda066758a2c340org.eclipse.jdt.core.CompletionRequestor
7537,org.eclipse.jdt.core.tests.model.ContainerInitializer,25db4437755d86b5a9de1f87ebda066758a2c340org.eclipse.jdt.core.ClasspathContainerInitializer
7538,org.eclipse.jdt.core.tests.model.CopyMoveElementsTests,25db4437755d86b5a9de1f87ebda066758a2c340org.eclipse.jdt.core.tests.model.CopyMoveTests
7539,org.eclipse.jdt.core.tests.model.CopyMoveResourcesTests,25db4437755d86b5a9de1f87ebda066758a2c340org.eclipse.jdt.core.tests.model.CopyMoveTests
7540,org.eclipse.jdt.core.tests.model.CopyMoveTests,25db4437755d86b5a9de1f87ebda066758a2c340ModifyingResourceTests
