,instance,commit_superclass,antecedants,antecedent support,consequent support,support,confidence,lift,leverage,conviction
10,org.apache.commons.lang.enum.EnumTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCase,org.apache.commons.lang.enum.EnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
11,org.apache.commons.lang.enum.EnumTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCasejunit.framework.TestCase,org.apache.commons.lang.enum.EnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
12,org.apache.commons.lang.enum.ColorEnum,6c97bdcaba2bec8b72cf25c3cfe36d2d2bd7b3b6.Enum,org.apache.commons.lang.enum.ColorEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
13,org.apache.commons.lang.enum.ColorEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.ColorEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
14,org.apache.commons.lang.enum.ColorEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.ColorEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
15,org.apache.commons.lang.enum.ValuedEnum,6c97bdcaba2bec8b72cf25c3cfe36d2d2bd7b3b6.Enum,org.apache.commons.lang.enum.ValuedEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
16,org.apache.commons.lang.enum.ValuedEnum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.ValuedEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
17,org.apache.commons.lang.enum.ValuedEnum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.ValuedEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
18,org.apache.commons.lang.enum.Broken3Enum,1b853d2e04ad8007f0febcac3a00a2caabc39f52.Enum,org.apache.commons.lang.enum.Broken3Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
19,org.apache.commons.lang.enum.Broken3Enum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken3Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
20,org.apache.commons.lang.enum.Broken3Enum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken3Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
21,org.apache.commons.lang.enum.Broken2Enum,1b853d2e04ad8007f0febcac3a00a2caabc39f52.Enum,org.apache.commons.lang.enum.Broken2Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
22,org.apache.commons.lang.enum.Broken2Enum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken2Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
23,org.apache.commons.lang.enum.Broken2Enum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken2Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
24,org.apache.commons.lang.enum.Broken1Enum,1b853d2e04ad8007f0febcac3a00a2caabc39f52.Enum,org.apache.commons.lang.enum.Broken1Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
25,org.apache.commons.lang.enum.Broken1Enum,412c9606904180148afe5e108600704be1b1959c.Enum,org.apache.commons.lang.enum.Broken1Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
26,org.apache.commons.lang.enum.Broken1Enum,412c9606904180148afe5e108600704be1b1959c.Enum.Enum,org.apache.commons.lang.enum.Broken1Enum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
27,org.apache.commons.lang.enum.Broken5OperationEnum,dd2053e555efed3b1d07bc2a2c6a4a1ce60e4819.Enum,org.apache.commons.lang.enum.Broken5OperationEnum,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
